,2012-04-30,2013-04-30,2014-04-30,2016-04-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,451000.000,231000.000,43000.000,620000.000
AdvertisingExpense,,77000.000,139000.000,43000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,57000.000,186000.000,166000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,14000.000,,,
AmortizationOfDebtDiscountPremium,,,,0.000
AmortizationOfIntangibleAssets,,164000.000,133000.000,39000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2427085.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,907000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2930000.000,-2951000.000,-66000.000,-271000.000
ConversionOfStockAmountConverted1,,,,0.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,,279000.000,167000.000,92000.000
CostOfGoodsSold,27509000.000,22042000.000,24353000.000,20464000.000
CostOfRevenue,42960000.000,31895000.000,32720000.000,26422000.000
CurrentFederalTaxExpenseBenefit,,,,0.000
CurrentIncomeTaxExpenseBenefit,,5000.000,,-187000.000
CurrentStateAndLocalTaxExpenseBenefit,,5000.000,,-187000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,0.000
DefinedBenefitPlanContributionsByEmployer,,201000.000,180000.000,99000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.045,0.045,0.045
DepreciationDepletionAndAmortization,660000.000,443000.000,300000.000,131000.000
EarningsPerShareBasic,-0.310,-2.600,-1.300,
EarningsPerShareBasicAndDiluted,,,,-0.820
EarningsPerShareDiluted,-0.310,-2.600,-1.300,
FederalIncomeTaxExpenseBenefitContinuingOperations,,5000.000,0.000,-187000.000
ForeignCurrencyTransactionGainLossBeforeTax,-65000.000,-52000.000,18000.000,9000.000
GainLossOnContractTermination,,100000.000,,
GainLossOnDispositionOfIntangibleAssets,-4078000.000,,,
GainLossOnSaleOfOtherAssets,,,,190000.000
GainLossOnSaleOfPropertyPlantEquipment,,,-139000.000,
GainsLossesOnExtinguishmentOfDebt,,,,22000.000
GoodwillAcquiredDuringPeriod,,68000.000,,
GoodwillImpairmentLoss,,438000.000,,
GoodwillPeriodIncreaseDecrease,,-438000.000,-438000.000,
ImpairmentOfIntangibleAssetsFinitelived,2387000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3254000.000,-4620000.000,-2609000.000,-1408000.000
IncomeTaxExpenseBenefit,5000.000,5000.000,,-3000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1661000.000,1163000.000,326000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,-69000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-1459000.000,-879000.000,-479000.000
IncomeTaxReconciliationOtherAdjustments,,52000.000,-105000.000,-46000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-249000.000,-179000.000,81000.000
IncomeTaxesPaidNet,5000.000,5000.000,,3000.000
IncreaseDecreaseInAccountsPayable,-1928000.000,-69000.000,491000.000,-71000.000
IncreaseDecreaseInAccountsReceivable,2011000.000,-337000.000,-689000.000,-741000.000
IncreaseDecreaseInAccruedLiabilities,-74000.000,-82000.000,172000.000,-123000.000
IncreaseDecreaseInInventories,2530000.000,29000.000,612000.000,753000.000
IncreaseDecreaseInOtherCurrentAssets,12000.000,34000.000,74000.000,-54000.000
IncreaseDecreaseInOtherNoncurrentAssets,56000.000,-1000.000,5000.000,19000.000
InterestAndOtherIncome,0.000,22000.000,,
InterestExpense,386000.000,311000.000,306000.000,199000.000
InterestPaid,365000.000,226000.000,324000.000,199000.000
LeaseAndRentalExpense,,423000.000,419000.000,
NetCashProvidedByUsedInFinancingActivities,1420000.000,1280000.000,988000.000,239000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1420000.000,1280000.000,988000.000,239000.000
NetCashProvidedByUsedInInvestingActivities,2728000.000,-349000.000,500000.000,-21000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,2728000.000,-349000.000,500000.000,-21000.000
NetCashProvidedByUsedInOperatingActivities,-1218000.000,-3882000.000,-1554000.000,-489000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1218000.000,-3882000.000,-1554000.000,-489000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-4625000.000,-2609000.000,-1343000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-4625000.000,-2609000.000,
NonoperatingIncomeExpense,3627000.000,-341000.000,-288000.000,-168000.000
OperatingIncomeLoss,-6881000.000,-4279000.000,-2321000.000,-1240000.000
OtherNonoperatingIncomeExpense,4078000.000,,,
PaymentsForRepurchaseOfCommonStock,45000.000,142000.000,,
PaymentsToAcquireBusinessesGross,211000.000,68000.000,,
PaymentsToAcquireNotesReceivable,,275000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,233000.000,6000.000,,21000.000
PreferredStockDividendsAndOtherAdjustments,,,,122000.000
ProceedsFromIssuanceOfCommonStock,2998000.000,,1561000.000,500000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,100000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,600000.000
ProceedsFromRelatedPartyDebt,,,-1667000.000,
ProceedsFromRepaymentsOfLinesOfCredit,-2033000.000,1755000.000,1094000.000,-333000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,1500000.000,,,
ProceedsFromSaleOfIntangibleAssets,4078000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,500000.000,
ProductWarrantyAccrualPayments,,-24000.000,-9000.000,0.000
ProductWarrantyAccrualWarrantiesIssued,,14000.000,9000.000,0.000
ProfitLoss,-3259000.000,-4625000.000,-2609000.000,-1221000.000
RepaymentsOfConvertibleDebt,,,,28000.000
RepaymentsOfRelatedPartyDebt,-500000.000,333000.000,,
ResearchAndDevelopmentExpense,0.000,,,
Revenues,36079000.000,27616000.000,30399000.000,25182000.000
RoyaltyExpense,,92000.000,60000.000,
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,72000.000
SalesRevenueNet,36079000.000,27616000.000,30399000.000,25182000.000
SellingGeneralAndAdministrativeExpense,12324000.000,8700000.000,7181000.000,5767000.000
ShareBasedCompensation,451000.000,231000.000,43000.000,746000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,7.500
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,7.500
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,,,,881800.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,,,16667.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,-21075.000,-47331.000,12444.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,109027.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,41667.000,,79556.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,16.650,12.260,38.130
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,9.030
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,3.120,,4.890
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,29583.000,34498.000,
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,,,100000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,600000.000
StockIssuedDuringPeriodValueIssuedForServices,,,,126000.000
StockIssuedDuringPeriodValueNewIssues,2998000.000,,1561000.000,500000.000
StockIssuedDuringPeriodValueOther,,,,650000.000
StockIssuedDuringPeriodValueStockDividend,,,,233000.000
StockRepurchasedDuringPeriodValue,-45000.000,,,
TechnologyServicesCosts,740000.000,715000.000,1186000.000,191000.000
TreasuryStockRetiredParValueMethodAmount,,-142000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,1661000.000,1163000.000,326000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,1776796.000,1999856.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,1648287.000
WeightedAverageNumberOfSharesOutstandingBasic,,1776796.000,1999856.000,
