,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,9000000.000,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,1350000000.000
BusinessCombinationConsiderationTransferred1,1500000.000,,,,1500000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1121247.000,,,,-158670.000,,,,175929.000
ConversionOfStockAmountConverted1,,,,,58912.000,,,,386551.000
EarningsPerShareBasicAndDiluted,-0.020,0.000,-0.010,-0.010,-0.010,0.010,0.010,0.000,-0.040
FederalDepositInsuranceCorporationPremiumExpense,250000.000,,,,250000.000,,,,250000.000
GeneralAndAdministrativeExpense,196750.000,521567.000,144387.000,165030.000,354634.000,265382.000,226324.000,281827.000,642155.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,33068.000,,,,-2715.000,,,,30221.000
IncreaseDecreaseInFinanceReceivables,183502.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,-103734.000,,,,-18679.000,,,,24137.000
InterestIncomeExpenseNet,19685.000,31989.000,50442.000,53691.000,295722.000,332362.000,278898.000,278148.000,255604.000
LegalFees,,,,,,,,,10992.000
NetCashProvidedByUsedInFinancingActivities,351388123.000,,,,,,,,-149426759.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,351388123.000,,,,,,,,-149426759.000
NetCashProvidedByUsedInInvestingActivities,-350000000.000,,,,,,,,150238759.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-350000000.000,,,,,,,,150238759.000
NetCashProvidedByUsedInOperatingActivities,-266876.000,,,,-158670.000,,,,-636071.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-266876.000,,,,-158670.000,,,,-636071.000
NetIncomeLoss,-177064.000,10422.000,-93945.000,-111340.000,-58912.000,66980.000,52574.000,-3679.000,-386551.000
OperatingExpenses,,20000.000,30000.000,,30000.000,,30000.000,,30000.000
OperatingIncomeLoss,-196750.000,-21567.000,-144387.000,-165030.000,-354634.000,-265382.000,-226324.000,-281827.000,-642155.000
ProceedsFromIssuanceInitialPublicOffering,342628838.000,,,,,,,,
ProceedsFromIssuanceOfPrivatePlacement,9000000.000,,,,,,,,
ProceedsFromRelatedPartyDebt,84655.000,,,,,,,,
ProceedsFromRepaymentsOfDebt,-325370.000,,,,,,,,325370.000
ProceedsFromSaleOfTrustAssetsToPayExpenses,-350000000.000,,,,,,,,
ReimbursementRevenue,,500000.000,,,,,,,
RepaymentsOfMandatoryRedeemableCapitalSecurities,,,,,,,,,149426759.000
SaleOfStockNumberOfSharesIssuedInTransaction,35000000.000,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,350000000.000,,,,,,,,
StockRepurchasedDuringPeriodShares,1312500.000,,,,,,,,
UnderwritingIncomeLoss,-19805250.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9964741.000,10351107.000,10355056.000,-20409488.000,10385353.000,10402537.000,10427346.000,-20800798.000,10468212.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,1312500.000,,,,,,,,
