,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,304725.000,250812.000,142445.000,201682.000,53977.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,22542.000,,,
AmortizationOfDebtDiscountPremium,122953.000,221990.000,142445.000,201682.000,53977.000
AmortizationOfFinancingCosts,,1031.000,,,0.000
AmortizationOfFinancingCostsAndDiscounts,,6806.000,,,
AssetImpairmentCharges,,1162148.000,,,
CashAcquiredFromAcquisition,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,44575.000,-12611.000,-24858.000,4788.000,135069.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,0.000,,,,
ConversionOfStockAmountConverted1,0.000,7460.000,2800.000,,
CostOfServices,61391.000,,64605.000,,
CostsAndExpenses,1757643.000,,,,
CurrentFederalTaxExpenseBenefit,0.000,0.000,0.000,,
CurrentIncomeTaxExpenseBenefit,2400.000,2400.000,2400.000,2543.000,2940.000
CurrentStateAndLocalTaxExpenseBenefit,2400.000,2400.000,2400.000,2543.000,2940.000
DebtConversionConvertedInstrumentAmount1,0.000,,,118389.000,52950.000
DebtConversionConvertedInstrumentSharesIssued1,,146080.000,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,162000.000,,
DebtIssuanceCosts,,25000.000,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,0.000,,,,
DeferredFederalIncomeTaxExpenseBenefit,-6646663.000,-6937891.000,-6686745.000,-6680044.000,-382631.000
DeferredIncomeTaxExpenseBenefit,0.000,0.000,0.000,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,-796294.000,-614642.000,-842874.000,-890083.000,-76619.000
Depreciation,14909.000,2882.000,706.000,894.000,275.000
DepreciationDepletionAndAmortization,,,,894.000,275.000
DerivativeLossOnDerivative,,124883.000,,312212.000,36317.000
EarningsPerShareBasicAndDiluted,-0.050,-0.030,-0.000,-0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.010,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.300,0.300,0.300,0.300,0.300
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.200,-0.080,0.060,0.020,-0.380
