,2011-09-30
CostOfGoodsSold,27461.000
DepreciationAndAmortization,11752.000
EarningsPerShareBasic,-0.070
FairValueOptionCreditRiskGainsLossesOnLiabilities,-14313.000
GrossProfit,-17578.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2278599.000
IncomeTaxExpenseBenefit,0.000
NetIncomeLoss,-2278599.000
NonoperatingIncomeExpense,-720508.000
OperatingExpenses,1540513.000
OperatingIncomeLoss,-1558091.000
PaymentsOfFinancingCosts,-35685.000
ResearchAndDevelopmentExpense,566350.000
Revenues,9883.000
SalesRevenueNet,9883.000
SellingGeneralAndAdministrativeExpense,962411.000
WeightedAverageNumberOfSharesOutstandingBasic,32571537.000
