,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,293000.000,,261000.000,241000.000,235000.000,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,1916000.000,2149000.000,3273000.000,3982000.000,2214000.000,2403000.000,2645000.000,2401000.000,2282000.000,2242000.000,2479000.000,2934000.000,3326000.000,3287000.000,3243000.000,2544000.000,3502000.000,4612000.000,3725000.000,2356000.000,3467000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,4855000.000,,,,5378000.000,,,6064000.000,,,,6676000.000,,,,7632000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1247000.000,1302000.000,1285000.000,1226000.000,1312000.000,1078000.000,922000.000,191000.000,123000.000,-108000.000,132000.000,614000.000,809000.000,1131000.000,621000.000,994000.000,490000.000,953000.000,1178000.000,1016000.000,358000.000,410000.000
AdditionalPaidInCapital,42072000.000,41836000.000,41851000.000,41975000.000,41993000.000,42000000.000,42021000.000,42051000.000,42058000.000,42062000.000,42069000.000,66199000.000,68406000.000,68685000.000,68814000.000,69024000.000,69061000.000,69251000.000,69405000.000,69475000.000,69597000.000,69702000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,13200000.000,,,,20700000.000,,,,10600000.000,
Assets,629135000.000,616580000.000,589651000.000,580996000.000,577833000.000,585453000.000,567517000.000,550008000.000,545018000.000,525646000.000,520276000.000,784983000.000,766121000.000,748362000.000,742443000.000,786495000.000,817015000.000,830395000.000,826588000.000,844774000.000,846640000.000,879624000.000
AssetsFairValueDisclosureNonrecurring,,,,,13047000.000,10937000.000,11647000.000,9419000.000,12537000.000,10485000.000,2403000.000,6120000.000,8481000.000,7883000.000,6446000.000,4999000.000,8882000.000,9328000.000,7822000.000,6638000.000,7250000.000,6315000.000
AssetsFairValueDisclosureRecurring,,,,,67339000.000,81491000.000,74674000.000,68738000.000,86476000.000,83836000.000,79367000.000,103437000.000,102235000.000,101265000.000,86938000.000,84124000.000,80709000.000,77122000.000,69879000.000,65662000.000,62257000.000,60408000.000
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,,,,,,,,,,846000.000,,,,846000.000,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,1056000.000,846000.000,846000.000,1246000.000,1214000.000,846000.000,846000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,1113000.000,1113000.000,0.000,0.000,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,76813000.000,74735000.000,67854000.000,72901000.000,67339000.000,81491000.000,74674000.000,68738000.000,86476000.000,83836000.000,79367000.000,103437000.000,102235000.000,101265000.000,86938000.000,84124000.000,80709000.000,77122000.000,69879000.000,65662000.000,62257000.000,60408000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,1891000.000,1632000.000,689000.000,728000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,11000.000,12000.000,127000.000,84000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,79715000.000,73134000.000,68305000.000,86145000.000,84009000.000,79156000.000,102457000.000,100954000.000,99461000.000,85948000.000,82538000.000,79928000.000,75602000.000,67999000.000,64042000.000,61695000.000,59764000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,16922000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,16922000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,0.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,81491000.000,74674000.000,68738000.000,86476000.000,83836000.000,79367000.000,103437000.000,102235000.000,101265000.000,86938000.000,84124000.000,80709000.000,77122000.000,69879000.000,65662000.000,62257000.000,60408000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,14173000.000,,,,15998000.000,,,33526000.000,,,18567000.000,17297000.000,18666000.000,12173000.000,11742000.000,10695000.000,7870000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,14245000.000,,,,15120000.000,,,33535000.000,,,18658000.000,17282000.000,18918000.000,12381000.000,11934000.000,10792000.000,7968000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,46489000.000,,,,47208000.000,,,44938000.000,,,51740000.000,52577000.000,47042000.000,44238000.000,39011000.000,37615000.000,37502000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,47878000.000,,,,47915000.000,,,46014000.000,,,52967000.000,53106000.000,48042000.000,45491000.000,40089000.000,37929000.000,37862000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,8233000.000,,,,10050000.000,,,15541000.000,,,11599000.000,8693000.000,7833000.000,8830000.000,8792000.000,9650000.000,11096000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,8405000.000,,,,10015000.000,,,15725000.000,,,11859000.000,8954000.000,8095000.000,9217000.000,9120000.000,9789000.000,11278000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,65207000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,10820000.000,,,,10753000.000,,,6949000.000,,,632000.000,1361000.000,2061000.000,2758000.000,4497000.000,3735000.000,3296000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,10963000.000,,,,10786000.000,,,6961000.000,,,640000.000,1367000.000,2067000.000,2790000.000,4519000.000,3747000.000,3300000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,67339000.000,81491000.000,74674000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,2100000.000,1800000.000,1500000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,0.000,75000.000,121000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,0.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,75000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,1000.000,75000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,2132000.000,1851000.000,1661000.000,,,,,,,,,,,,,,,
BankOwnedLifeInsurance,7854000.000,7917000.000,7981000.000,8044000.000,8167000.000,8228000.000,8286000.000,8345000.000,8404000.000,8463000.000,8521000.000,10883000.000,20966000.000,21121000.000,21277000.000,21435000.000,21592000.000,21740000.000,21888000.000,22036000.000,22183000.000,22324000.000
BuildingsAndImprovementsGross,,,,,,9068000.000,,,,9144000.000,,,13615000.000,,,,14841000.000,,,,14519000.000,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,7077000.000,,,,0.000,,,,0.000,
