,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,2803377.000
AdditionalPaidInCapital,1125122.000
AllowanceForDoubtfulAccountsReceivableCurrent,80000.000
Assets,4066745.000
AssetsCurrent,3773584.000
BilledContractReceivables,3261018.000
CashAndCashEquivalentsAtCarryingValue,125330.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,70000000.000
CommonStockSharesIssued,19394937.000
CommonStockSharesOutstanding,19394937.000
CommonStockValue,19395.000
ConvertiblePreferredStockParStatedValuePerShare,0.001
ConvertiblePreferredStockSharesAuthorized,40000.000
ConvertiblePreferredStockSharesIssued,32800.000
ConvertiblePreferredStockSharesOutstanding,32800.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,197933.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsNet,40000.000
DepositsAssetsNoncurrent,10856.000
DerivativeLiabilitiesCurrent,430892.000
InventoryNet,56576.000
LiabilitiesAndStockholdersEquity,4066745.000
LiabilitiesCurrent,4618677.000
LiabilitiesNoncurrent,183707.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,135776.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,60282.000
LineOfCredit,925000.000
LongTermNotesPayable,123425.000
NotesPayableCurrent,169312.000
OtherAssetsCurrent,92727.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,4960000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PropertyPlantAndEquipmentNet,282305.000
ProvisionForLossOnContracts,0.000
RedeemableConvertiblePreferredStockCarryingAmount,654386.000
RetainedEarningsAccumulatedDeficit,-2534542.000
ShortTermBorrowings,3900.000
StockholdersEquity,-1390025.000
