,2014-06-30,2015-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-4962.000,
EarningsPerShareBasic,-0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,
EquityIssuancePerShareAmount,0.001,
GeneralAndAdministrativeExpense,3213.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,13145.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-13145.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3000.000,
IncreaseDecreaseInDepositOtherAssets,-700.000,
NetCashProvidedByUsedInFinancingActivities,30000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,30000.000,
NetCashProvidedByUsedInOperatingActivities,-34962.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-34962.000,
NetIncomeLoss,-38662.000,
OperatingExpenses,38662.000,
OperatingIncomeLoss,-38662.000,
ProceedsFromIssuanceOfCommonStock,30000.000,
ProfessionalFees,35449.000,
StockIssuedDuringPeriodSharesIssuedForCash,10000020.000,
StockIssuedDuringPeriodValueIssuedForCash,30000.000,
WeightedAverageNumberOfSharesOutstandingBasic,28539733.000,
