,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,1884000.000,,,,1718000.000,,,1716000.000,,,,1599000.000,,,,1786000.000,,
AccruedLiabilitiesAndOtherLiabilities,,,,,2854000.000,,,,2698000.000,,,2671000.000,,,,2716000.000,,,,3020000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,10966000.000,,,,11699000.000,,,12547000.000,,,,13031000.000,,,,13574000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-621000.000,-528000.000,-551000.000,-578000.000,-463000.000,-468000.000,-446000.000,-350000.000,-362000.000,-349000.000,-405000.000,-339000.000,-364000.000,-347000.000,-339000.000,-313000.000,-315000.000,-286000.000,-273000.000,-175000.000,-189000.000,-178000.000
AdvancesFromFederalHomeLoanBanks,55000000.000,55000000.000,55000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,30000000.000,30000000.000,30000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,11825000.000,11769000.000,,,,,,,,,,,,,,,,
Assets,735018000.000,738224000.000,735849000.000,742709000.000,736954000.000,734621000.000,738121000.000,732775000.000,745648000.000,727933000.000,732417000.000,745565000.000,749917000.000,776270000.000,789787000.000,815815000.000,837379000.000,851962000.000,858139000.000,891388000.000,923751000.000,946682000.000
AssetsFairValueDisclosureRecurring,,,,,4945000.000,4682000.000,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,1801000.000,489000.000,468000.000,404000.000,387000.000,374000.000,361000.000,352000.000,336000.000,323000.000,307000.000
AvailableForSaleSecurities,,,,,,,,,,,,2857000.000,1494000.000,1486000.000,1401000.000,1392000.000,1362000.000,1365000.000,1363000.000,1342000.000,1288000.000,1272000.000
