,2011-03-31,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,2881000000.000,2571000000.000,2705000000.000
AccountsReceivableNetCurrent,,1673000000.000,1792000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,48000000.000,66000000.000,67000000.000
Assets,12250000000.000,11888000000.000,11875000000.000
AssetsCurrent,3747000000.000,3455000000.000,3251000000.000
CashAndCashEquivalentsAtCarryingValue,1680000000.000,1296000000.000,807000000.000
CommonStockIncludingAdditionalPaidInCapital,,51000000.000,13000000.000
DebtInstrumentFaceAmount,,13500000000.000,13500000000.000
DebtInstrumentFairValue,14485000000.000,14188000000.000,14418000000.000
DeferredRevenueAndCreditsCurrent,360000000.000,372000000.000,424000000.000
DeferredTaxLiabilitiesNoncurrent,976000000.000,1035000000.000,1180000000.000
DueFromRelatedPartiesCurrent,8000000.000,3000000.000,3000000.000
DueToRelatedPartiesCurrent,113000000.000,50000000.000,51000000.000
Goodwill,3176000000.000,3177000000.000,3177000000.000
IntangibleAssetsNetExcludingGoodwill,480000000.000,466000000.000,463000000.000
InventoryNet,293000000.000,298000000.000,286000000.000
Liabilities,18614000000.000,17689000000.000,
LiabilitiesAndStockholdersEquity,12250000000.000,11888000000.000,11875000000.000
LiabilitiesCurrent,3241000000.000,2943000000.000,3129000000.000
LineOfCreditFacilityCurrentBorrowingCapacity,2000000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,1859000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,1000000000.000,,
LongTermDebtNoncurrent,14121000000.000,,
OtherAssetsNoncurrent,289000000.000,252000000.000,258000000.000
OtherLiabilitiesNoncurrent,276000000.000,249000000.000,242000000.000
PrepaidExpenseAndOtherAssetsCurrent,,188000000.000,366000000.000
PropertyPlantAndEquipmentNet,2799000000.000,2801000000.000,2984000000.000
ReceivablesNetCurrent,1606000000.000,,
RetainedEarningsAccumulatedDeficit,-6389000000.000,-5852000000.000,-6152000000.000
SeniorLongTermNotes,,13462000000.000,13463000000.000
SeniorNotes,14121000000.000,,
StockholdersEquity,,,-6139000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6364000000.000,-5801000000.000,
