,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,143635.000,152082.000,153511.000,189735.000
AccountsPayableCurrent,58100.000,60762.000,50608.000,64776.000,92688.000,91689.000,99561.000,98206.000,126222.000,121601.000,125102.000,129370.000,,,,
AccruedLiabilitiesCurrent,259447.000,261060.000,2375.000,3245.000,23339.000,4529.000,5307.000,3679.000,21191.000,18136.000,25039.000,36847.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,158500.000,201755.000,244702.000,331252.000,371207.000,404889.000,439455.000,474210.000,502101.000,536754.000,571371.000,451189.000,458179.000,371074.000,0.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5973.000,5398.000,5225.000,4312.000,4337.000,6747.000,5792.000,4810.000,4868.000,4832.000,5904.000,5844.000,5748.000,5714.000,5680.000,5648.000
Assets,261558.000,924619.000,895403.000,560310.000,498770.000,486023.000,421768.000,390579.000,343734.000,323815.000,261923.000,104208.000,43145.000,13091.000,3522.000,3307.000
AssetsCurrent,54136.000,56269.000,69252.000,65659.000,52716.000,83455.000,61291.000,71330.000,58899.000,81573.000,62849.000,51503.000,7750.000,3095.000,3522.000,3307.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,3142.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,3327.000,3142.000
CashAndCashEquivalentsAtCarryingValue,8049.000,9114.000,6125.000,12099.000,2070.000,27786.000,4774.000,23114.000,6227.000,34611.000,14363.000,44267.000,1625.000,16.000,195.000,165.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,73879655.000,73879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000
CommonStockSharesOutstanding,73879655.000,73879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000,98879655.000
CommonStockValue,738797.000,988796.000,988796.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000,988797.000
CustomerAdvancesCurrent,46655.000,109132.000,105202.000,147871.000,131881.000,135738.000,106617.000,144837.000,138587.000,156663.000,146047.000,19743.000,16727.000,12986.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,126539.000,,,,148146.000,,,,145885.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,144105.000,,,,187042.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,270644.000,,,,335188.000,,,,145885.000,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,65759.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,17075.000,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,,,,256.000,71.000
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,,,,,,,,,,,,,1482939.000
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,,,,,,,,,,,,,,,,3071.000
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,,,,,,3071.000,
DueToRelatedPartiesCurrent,382252.000,413275.000,730898.000,799393.000,830224.000,921540.000,984600.000,1031146.000,1051226.000,1096786.000,1086209.000,1290156.000,1367917.000,1425188.000,49637.000,75408.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,62963.000,260643.000,268982.000,277486.000,286030.000,294588.000,303138.000,311905.000,320456.000,320456.000,320456.000,,
Goodwill,,319710.000,319934.000,,,,,,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,68406.000,59855.000,51225.000,42721.000,34203.000,25652.000,17102.000,8551.000,,,,,
Liabilities,746454.000,1272393.000,1341137.000,1468075.000,1530922.000,1605584.000,1648524.000,1730658.000,1790016.000,1845976.000,1835187.000,1928906.000,1981069.000,2043046.000,2105425.000,2266631.000
LiabilitiesAndStockholdersEquity,261558.000,924619.000,895403.000,560310.000,498770.000,486023.000,421768.000,390579.000,343734.000,323815.000,261923.000,104208.000,43145.000,13091.000,3522.000,3307.000
LiabilitiesCurrent,746454.000,1272393.000,1341137.000,1468075.000,1530922.000,1605584.000,1648524.000,1730658.000,1790016.000,1845976.000,1835187.000,1928906.000,1981069.000,2043046.000,2105425.000,2266631.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,2001488.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,1902277.000,2001488.000
NotesPayable,,428164.000,452054.000,,,,,,,,,,,,,
NotesPayableCurrent,,,,452790.000,452790.000,452088.000,452439.000,452790.000,452790.000,452790.000,452790.000,452790.000,452790.000,452790.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,306486.000,194271.000,113474.000,418257.000,,,158286.000,158286.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,247083.000,247083.000,260383.000,,247083.000,247083.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,418257.000,418257.000,448358.000,247083.000,418257.000,158286.000,247083.000,247083.000,0.000,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,153537.000,57147.000,57147.000,,
OperatingLossCarryforwards,,,,,,,1998036.000,,,,,,,,416814.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,,,,,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,,,,,,0.000
PreferredStockValue,0.000,0.000,0.000,,,,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,46087.000,47155.000,63127.000,53560.000,50646.000,55669.000,56517.000,48216.000,52672.000,46962.000,48486.000,7236.000,6125.000,3079.000,,
PropertyPlantAndEquipmentGross,,,,757497.000,757406.000,756232.000,757211.000,759256.000,761284.000,761894.000,761894.000,503894.000,493574.000,381070.000,0.000,
PropertyPlantAndEquipmentNet,207422.000,548640.000,506217.000,426245.000,386199.000,351343.000,317756.000,285046.000,259183.000,225140.000,190523.000,52705.000,35395.000,9996.000,0.000,
RetainedEarningsAccumulatedDeficit,-1229666.000,-1341968.000,-1439755.000,-1900874.000,-2025286.000,-2115105.000,-2221345.000,-2333686.000,-2439947.000,-2515790.000,-2567965.000,-2819339.000,-2932469.000,-3024466.000,-3096380.000,-3257769.000
StockholdersEquity,-484896.000,-347774.000,-445734.000,-907765.000,-1032152.000,-1119561.000,-1226756.000,-1340079.000,-1446282.000,-1522161.000,-1573264.000,-1824698.000,-1937924.000,-2029955.000,-2101903.000,-2263324.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-484896.000,-347774.000,-445734.000,-907765.000,-1032152.000,-1119561.000,-1226756.000,-1340079.000,-1446282.000,-1522161.000,-1573264.000,-1824698.000,-1937924.000,-2029955.000,-2101903.000,-2263324.000
