,2011-09-30
AccountsPayableCurrent,44540.000
AccountsPayableRelatedPartiesCurrent,4365.000
AccountsReceivableNetCurrent,5000.000
AccruedLiabilitiesCurrent,802331.000
AdditionalPaidInCapitalCommonStock,663112.000
AllowanceForDoubtfulAccountsReceivableCurrent,12350.000
Assets,35384.000
AssetsCurrent,35384.000
Cash,28989.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,5364000.000
CommonStockSharesOutstanding,5364000.000
CommonStockValue,536.000
ConvertibleLongTermNotesPayable,115000.000
ConvertibleNotesPayableCurrent,33784.000
DebtInstrumentUnamortizedDiscount,226216.000
DepositsAssetsCurrent,1395.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1658284.000
Liabilities,1030020.000
LiabilitiesAndStockholdersEquity,35384.000
LiabilitiesCurrent,915020.000
NotesPayableCurrent,30000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
StockholdersEquity,-994636.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-994636.000
