,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,66666.000,,,,,,,,,,,,,
AssetManagementCosts,,31916.000,331000.000,,,,,,,,,,,,
AssetsFairValueAdjustment,,,,,,,,,,,-200000.000,1000000.000,300000.000,0.000,100000.000
BelowMarketLeaseAcquired,,,2112000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-14411000.000,-1335000.000,-639000.000,14439000.000,-7174000.000,-5694000.000,1846000.000,-3781000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,10011000.000,13206000.000,16065000.000,53204000.000,27564000.000,32598000.000,38607000.000,64880000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,18994000.000,3972000.000,8861000.000,27398000.000,6600000.000,17180000.000,10795000.000,7641000.000,1895000.000,2816000.000,36000.000,2042000.000,53000.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,,552000.000,873000.000,1012000.000,1013000.000,1019000.000,1012000.000,1047000.000,602000.000,1171000.000,1150000.000,1131000.000,1120000.000,974000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,224538000.000,,,,109546000.000,,,,17974000.000,,,,-10518000.000
ComprehensiveIncomeNetOfTax,,,-15037000.000,-6325000.000,-16904000.000,-38448000.000,-36800000.000,-9391000.000,-14362000.000,-26554000.000,7852000.000,-19712000.000,-2859000.000,-26753000.000,3789000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-4067000.000,1043000.000,-2116000.000,-2933000.000,-4707000.000,3532000.000,792000.000,1710000.000,4411000.000,1565000.000,3044000.000,640000.000,2454000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-19104000.000,-5282000.000,-19020000.000,-41381000.000,-41507000.000,-5859000.000,-13570000.000,-24844000.000,12263000.000,-18147000.000,185000.000,-26113000.000,6243000.000
Depreciation,,,,,,,,,,,,,10600000.000,,6300000.000
DepreciationAmortizationAndAccretionNet,,,2859000.000,,,,,,,,,,,,
DepreciationAndAmortization,,377722.000,2715000.000,5123000.000,5647000.000,8496000.000,12119000.000,14532000.000,17652000.000,20850000.000,20503000.000,21392000.000,20876000.000,19985000.000,18952000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,-100000.000,,,,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,600000.000,,,,,,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,100000.000,-200000.000,200000.000,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,2106000.000,262000.000,1113000.000,1195000.000,-4061000.000,171000.000,-1094000.000,5135000.000,-486000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,-2000.000,-6000.000,,-64000.000
Dividends,,,6259000.000,,,,18666000.000,,,,20251000.000,,,,21214000.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,299000.000,,,,-2971000.000,,,,1397000.000,,,,423000.000
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,-1100000.000,,,,,,
FairValueInputsProbabilityOfDefault,,,0.007,,,,0.007,,,,0.007,,,,
FinitelivedIntangibleAssetsAcquired1,,,67819000.000,,,,8216000.000,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,-38000.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,,,3000.000,,,,,,,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,6654000.000,,-63000.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,65240.000,194208.000,638000.000,1174000.000,1517000.000,1379000.000,1884000.000,1840000.000,2735000.000,-669000.000,2036000.000,1514000.000,1601000.000,1725000.000,1729000.000
GoodwillAcquiredDuringPeriod,,,6982000.000,,,,,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,187000.000
GoodwillTranslationAdjustments,,,,,,,-922000.000,,,,1405000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-415486.000,-18243000.000,-2495000.000,-7157000.000,-29825000.000,-9577000.000,-18382000.000,-15399000.000,-12724000.000,-60000.000,-7587000.000,-1747000.000,-10322000.000,2615000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,-393000.000,-7454000.000,-1850000.000,-10025000.000,2545000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,-14337000.000,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-99000.000
IncomeTaxExpenseBenefit,,,-263000.000,486000.000,-644000.000,-743000.000,327000.000,-119000.000,-1062000.000,757000.000,333000.000,-133000.000,103000.000,-297000.000,70000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,-15364000.000,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,-7884000.000,,,,-79000.000,,,,-4540000.000
IncreaseInRestrictedCash,,,5707000.000,,,,,,,,,,,,
InterestCostsCapitalized,,,,,,,34000.000,,,,1250000.000,,,,1544000.000
InterestExpense,,415994.000,2076000.000,3776000.000,4311000.000,5590000.000,7138000.000,8009000.000,7970000.000,12053000.000,10360000.000,10320000.000,11025000.000,11427000.000,11452000.000
InterestExpenseRelatedParty,,33888.000,20000.000,34000.000,43000.000,54000.000,77000.000,96000.000,101000.000,867000.000,240000.000,188000.000,203000.000,267000.000,301000.000
InterestIncomeOther,,,,,552000.000,,700000.000,710000.000,710000.000,711000.000,710000.000,710000.000,710000.000,1458000.000,1749000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,8357000.000,,,,2759000.000,,,,2721000.000,,,,4484000.000
MortgageLoansOnRealEstateInterestRate,,,,,,,,,,,0.048,,,,0.051
NetCashProvidedByUsedInFinancingActivities,,,613057000.000,,,,248240000.000,,,,51347000.000,,,,325000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,613057000.000,,,,248240000.000,,,,51347000.000,,,,325000.000
NetCashProvidedByUsedInInvestingActivities,,,-388687000.000,,,,-145309000.000,,,,-53326000.000,,,,-30595000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-388687000.000,,,,-145309000.000,,,,-53326000.000,,,,-30595000.000
NetCashProvidedByUsedInOperatingActivities,,,-131000.000,,,,9586000.000,,,,18556000.000,,,,19329000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-131000.000,,,,9586000.000,,,,18556000.000,,,,19329000.000
NetIncomeLoss,-65240.000,-138309.000,-14237000.000,-4199000.000,-7649000.000,-29782000.000,-11265000.000,-19907000.000,-9775000.000,-16785000.000,-2197000.000,-10212000.000,-4081000.000,-13594000.000,620000.000
NetIncomeLossAttributableToNoncontrollingInterest,,66417.000,-3743000.000,1218000.000,1136000.000,700000.000,1361000.000,1644000.000,2092000.000,3309000.000,1741000.000,2758000.000,2231000.000,3569000.000,1925000.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,,,,,,,,,,840000.000
NonoperatingIncomeExpense,,,-1846000.000,-3043000.000,-3459000.000,-8558000.000,-9636000.000,-7441000.000,-10294000.000,-13507000.000,-6375000.000,-13272000.000,-10938000.000,-19407000.000,-8889000.000
OccupancyNet,,,627000.000,1670000.000,2166000.000,2916000.000,3917000.000,4174000.000,5612000.000,6026000.000,6259000.000,6471000.000,6946000.000,6119000.000,8209000.000
OperatingExpenses,65240.000,603846.000,23091000.000,12099000.000,18580000.000,41361000.000,27113000.000,41413000.000,42174000.000,40447000.000,37483000.000,40030000.000,38093000.000,38441000.000,36976000.000
OperatingLeasesIncomeStatementLeaseRevenue,,947440.000,5659000.000,10471000.000,11163000.000,14090000.000,17089000.000,18338000.000,20628000.000,22433000.000,23293000.000,22974000.000,23620000.000,23311000.000,23360000.000
