,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1737776.000,1995263.000,2150638.000,2103811.000,1666236.000,2134360.000,1821704.000,2574702.000,1914064.000,2247447.000,2691539.000,4618577.000
AccountsPayableCurrentAndNoncurrent,,,,,,,242365.000,,,,623314.000,
AccountsReceivableNet,1725403.000,1815519.000,1865118.000,2354445.000,1250547.000,2036516.000,2142327.000,2274287.000,2233915.000,2132759.000,1542846.000,2704832.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,1419309.000,,,,1433346.000,
AccruedLiabilitiesForCommissionsExpenseAndTaxes,2649809.000,2927200.000,2475754.000,2860694.000,2082933.000,2467353.000,2869656.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,503964.000,,,,580767.000,
AdditionalPaidInCapital,12457131.000,12536681.000,13122572.000,13261638.000,13251659.000,13160741.000,8499138.000,8657843.000,8656227.000,8891696.000,9592514.000,9678278.000
Assets,14614657.000,15173067.000,15462606.000,16581370.000,15981827.000,17218617.000,12756612.000,14366079.000,14450570.000,16145536.000,17125498.000,20595792.000
CashAndCashEquivalentsAtCarryingValue,10383543.000,10421439.000,10786669.000,11420665.000,12180777.000,12459711.000,7966800.000,9313680.000,9763055.000,11374522.000,12086794.000,12367377.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,559000.000,,,,559000.000,
CommissionsPayableToBrokerDealersAndClearingOrganizations,,,,,,,,,,2708218.000,2343279.000,3258601.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,26936329.000,26106578.000,26548971.000,26642010.000,26642010.000,26565264.000,20290567.000,20340909.000,20340909.000,20431013.000,21984076.000,22056951.000
CommonStockSharesOutstanding,26921417.000,26091666.000,26534059.000,26627098.000,26627098.000,26550352.000,20275655.000,20325997.000,20325997.000,20416101.000,21969164.000,22042039.000
CommonStockValue,2694.000,2611.000,2656.000,2664.000,2664.000,2655.000,2028.000,2033.000,2033.000,2040.000,2200.000,2207.000
DeferredTaxAssetsGross,,,,,,,1881000.000,,,,2052000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,1154000.000,,,,1298000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,1670000.000,,,,1260000.000,
ExcessCapital,,,,,4120000.000,3430000.000,,3500000.000,4000000.000,4300000.000,,4700000.000
Goodwill,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000,500714.000
Liabilities,4387585.000,4922463.000,4626392.000,4964505.000,3749169.000,4601713.000,4691360.000,5386786.000,4531115.000,4955665.000,5034818.000,7877178.000
LiabilitiesAndStockholdersEquity,14614657.000,15173067.000,15462606.000,16581370.000,15981827.000,17218617.000,12756612.000,14366079.000,14450570.000,16145536.000,17125498.000,20595792.000
MinimumNetCapitalRequiredForBrokerDealerSubsidiary1,,,,,,,,400000.000,300000.000,300000.000,,500000.000
NetCapital,,,,,4370000.000,3730000.000,,,,,,
NotesReceivableNet,402740.000,381159.000,388841.000,366850.000,402671.000,428313.000,438383.000,403867.000,423842.000,461238.000,694330.000,908431.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,1984000.000,,,,1574000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,410000.000,,,,413000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,438000.000,,,,298000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,425000.000,,,,438000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,413000.000,,,,425000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,298000.000,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,160030.000,,,,634879.000,
OtherReceivables,327709.000,911821.000,445676.000,486350.000,323173.000,250552.000,317752.000,381704.000,341571.000,319806.000,230330.000,1959117.000
OtherReceivablesNetCurrent,,,,,,,190000.000,,,,119000.000,
PrepaidExpenseAndOtherAssets,570301.000,373474.000,791401.000,772210.000,715451.000,952794.000,840255.000,957195.000,669749.000,863604.000,1536533.000,1593873.000
PropertyPlantAndEquipmentGross,,,,,,,915827.000,,,,982472.000,
PropertyPlantAndEquipmentNet,556774.000,578458.000,546821.000,505412.000,468966.000,430964.000,411863.000,390048.000,382053.000,361365.000,401705.000,378968.000
RatioOfIndebtednessToNetCapital1,,,,,,,1.230,,,,0.910,
