,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,122000.000,,,,846000.000,,,,867000.000,
AmortizationOfIntangibleAssets,4009000.000,,,,3886000.000,,,,1464000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,122000.000,864000.000,847000.000,-1184000.000,1092000.000,1268000.000,862000.000,-3221074.000,1079000.000,1295000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-6952000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,40525000.000,
BusinessCombinationIntegrationRelatedCosts,4945000.000,1344000.000,221000.000,-206000.000,834000.000,1170000.000,1447000.000,5802000.000,2768000.000,2436000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,60428000.000,,,,-7462000.000,,,,-1758000.000,
ComprehensiveIncomeNetOfTax,-15132000.000,-512000.000,-102552000.000,1665000.000,-9072000.000,-6854000.000,-8910000.000,-113956000.000,-6973000.000,-2786000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,14486000.000,15268000.000,14274000.000,16135000.000,13660000.000,14492000.000,17031000.000,21844000.000,18251000.000,21312000.000
DeferredIncomeTaxExpenseBenefit,-419000.000,,,,,,,,,
Depreciation,2519000.000,,,,3553000.000,,,,1458000.000,
DepreciationDepletionAndAmortization,6528000.000,6449000.000,6280000.000,7192000.000,7439000.000,7771000.000,7524000.000,7599000.000,2922000.000,3309000.000
EarningsPerShareBasic,-0.470,-0.050,-3.340,0.100,-0.270,-0.270,-0.260,,,
EarningsPerShareBasicAndDiluted,,-0.050,-3.340,,-0.270,-0.270,-0.260,-3.830,-0.240,-0.040
EarningsPerShareDiluted,-0.470,-0.050,-3.340,,-0.270,-0.270,-0.260,,,
EffectOfExchangeRateOnCashAndCashEquivalents,21000.000,,,,-357000.000,,,,-137000.000,
EffectiveIncomeTaxRateContinuingOperations,0.027,,,,-0.017,,,,-0.073,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,0.350,,,,0.350,
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,86000.000,29000.000,6000.000,-6000.000,-71000.000,24000.000,-24000.000,9000.000,3000.000,-6000.000
GeneralAndAdministrativeExpense,8105000.000,5083000.000,4276000.000,5370000.000,4554000.000,4739000.000,5005000.000,5340000.000,5556000.000,5368000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,926000.000,
GoodwillImpairmentLoss,,,98196000.000,,,,,,,
GoodwillPeriodIncreaseDecrease,,,,,,,,,927000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-7813000.000,-7429000.000,-10096000.000,-117566000.000,-6477000.000,-528000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14824000.000,-2055000.000,-101595000.000,,,,,,,
IncomeTaxExpenseBenefit,-406000.000,-413000.000,-213000.000,12000.000,132000.000,468000.000,-2548000.000,-4008000.000,475000.000,513000.000
IncomeTaxesPaidNet,805000.000,,,,430000.000,,,,89000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1339000.000,,,,-2195000.000,,,,-4071000.000,
IncreaseDecreaseInAccountsReceivable,-5368000.000,,,,-7938000.000,,,,-12453000.000,
IncreaseDecreaseInOtherOperatingAssets,1665000.000,,,,2241000.000,,,,-412000.000,
InterestPaidNet,,,,,-27000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,64077000.000,,,,-3851000.000,,,,-2550000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,64077000.000,,,,-3851000.000,,,,-2550000.000,
NetCashProvidedByUsedInInvestingActivities,-4221000.000,,,,-6595000.000,,,,-4717000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4221000.000,,,,-6595000.000,,,,-4717000.000,
NetCashProvidedByUsedInOperatingActivities,551000.000,,,,3341000.000,,,,5646000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,551000.000,,,,3341000.000,,,,5646000.000,
NetIncomeLoss,-14418000.000,-1642000.000,-101382000.000,3108000.000,-7945000.000,-7897000.000,-7548000.000,-113558000.000,-6952000.000,-1041000.000
OperatingIncomeLoss,-14821000.000,-1850000.000,-101116000.000,3557000.000,-6834000.000,-7063000.000,-10154000.000,-117980000.000,-7003000.000,-1505000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-734000.000,770000.000,-157000.000,-388000.000,-228000.000,-6000.000,-176000.000,111000.000,23000.000,-688000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-77000.000,-15000.000,-24000.000,-98000.000,-95000.000,469000.000,-381000.000,34000.000,251000.000,-190000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,97000.000,375000.000,-989000.000,-957000.000,-804000.000,580000.000,-805000.000,-543000.000,-295000.000,-867000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,-639000.000,1155000.000,-1164000.000,-1446000.000,-1191000.000,1065000.000,-1384000.000,-390000.000,-18000.000,-1751000.000
OtherComprehensiveIncomeLossNetOfTax,-714000.000,1130000.000,-1170000.000,-1443000.000,-1127000.000,1043000.000,-1362000.000,-398000.000,-21000.000,-1745000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-714000.000,1130000.000,-1170000.000,-1443000.000,-1127000.000,1043000.000,-1362000.000,-398000.000,-21000.000,-1745000.000
OtherNonoperatingIncomeExpense,-3000.000,-205000.000,-479000.000,-437000.000,-979000.000,-366000.000,58000.000,414000.000,526000.000,977000.000
PaymentsForProceedsFromOtherInvestingActivities,709000.000,,,,29000.000,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,4500000.000,,,,1277000.000,
PaymentsForSoftware,2592000.000,,,,4245000.000,,,,3564000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,164000.000,,,,159000.000,
PaymentsToAcquirePropertyPlantAndEquipment,920000.000,,,,2321000.000,,,,1153000.000,
ProceedsFromContributionsFromParent,44833000.000,,,,,,,,,
ProvisionForDoubtfulAccounts,-93000.000,,,,-60000.000,,,,-59000.000,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,75000.000,25000.000,6000.000,-3000.000,-64000.000,22000.000,-22000.000,8000.000,3000.000,-6000.000
ResearchAndDevelopmentExpense,3548000.000,3193000.000,3300000.000,3101000.000,2903000.000,3674000.000,3816000.000,3901000.000,3209000.000,3103000.000
SalesRevenueServicesNet,38379000.000,44001000.000,39513000.000,48934000.000,36759000.000,40216000.000,40266000.000,55490000.000,40525000.000,48900000.000
SellingAndMarketingExpense,15588000.000,14514000.000,14082000.000,13785000.000,14203000.000,15433000.000,15597000.000,17412000.000,14822000.000,14877000.000
SeveranceCosts1,,,,,324000.000,142000.000,1000.000,1825000.000,434000.000,954000.000
ShareBasedCompensation,6589000.000,,,,846000.000,,,,867000.000,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,,-164000.000,,,,-159000.000,
TechnologyServicesCosts,,,,,,3317000.000,6002000.000,,4587000.000,7914000.000
TechnologyServicesRevenue,,,,,,4571000.000,7397000.000,,6095000.000,10893000.000
TreasuryStockValueAcquiredCostMethod,,,,,4500000.000,,,,1277000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,,,,100000.000,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,-17000.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,30399000.000,30399000.000,30399000.000,-60829000.000,29783000.000,29549000.000,29567000.000,-88869403.000,29034000.000,29128000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,30399000.000,30399000.000,,29783000.000,29549000.000,29567000.000,-59302000.000,29034000.000,29128000.000
WeightedAverageNumberOfSharesOutstandingBasic,30399000.000,30399000.000,30399000.000,-60829000.000,29783000.000,29549000.000,29567000.000,-88869403.000,29034000.000,29128000.000
