,2011-03-27,2011-06-26,2011-09-25,2011-12-25,2012-07-01,2012-09-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-09-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,3117000.000,7121000.000,,,,,,,,,,,,,,,,,,
AdvertisingExpense,66537000.000,81770000.000,130396000.000,135248000.000,79297000.000,134997000.000,67134000.000,73657000.000,136487000.000,120820000.000,67259000.000,81693000.000,147492000.000,123812000.000,67742000.000,142029000.000,79859000.000,86957000.000,154132000.000,147992000.000
AmortizationOfIntangibleAssets,10696000.000,10598000.000,11084000.000,14269000.000,11501000.000,12636000.000,11416000.000,12037000.000,14224000.000,40509000.000,13402000.000,11892000.000,12809000.000,14605000.000,12951000.000,9031000.000,8691000.000,8691000.000,8691000.000,8690000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1157000.000,1851000.000,,3504000.000,3478000.000,8731000.000,1849000.000,775000.000,-10595000.000,676000.000,674000.000,675000.000,-1351000.000,782000.000,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,199626000.000,,,,,,217338000.000,,,,109800000.000,,,,188230000.000,,119130000.000,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,8553000.000,-2746000.000,,-6441000.000,-11409000.000,13453000.000,,55029000.000,64807000.000,44500000.000,26920000.000,11699000.000,-58643000.000
CommonStockDividendsPerShareDeclared,0.300,0.300,0.300,0.300,0.360,0.360,0.400,0.400,0.400,0.400,0.430,0.430,0.430,0.430,0.460,0.460,0.510,0.510,0.510,0.510
ComprehensiveIncomeNetOfTax,7284000.000,63983000.000,151856000.000,,28014000.000,166260000.000,-2530000.000,26780000.000,125717000.000,174403000.000,17657000.000,30256000.000,195436000.000,111262000.000,35125000.000,184890000.000,30399000.000,42158000.000,228110000.000,202144000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,-731000.000,,-573000.000,-655000.000,-302000.000,-1090000.000,-846000.000,-1224000.000,-1780000.000,-2687000.000,-1636000.000,-12126000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,124986000.000,,17084000.000,29601000.000,195134000.000,110172000.000,34279000.000,183666000.000,28619000.000,39471000.000,226474000.000,190018000.000
CostOfGoodsSold,267246000.000,378010000.000,599524000.000,591483000.000,311984000.000,586516000.000,267572000.000,300570000.000,568582000.000,536177000.000,258545000.000,320336000.000,602766000.000,516725000.000,247735000.000,579149000.000,290240000.000,321676000.000,658986000.000,634572000.000
CostsAndExpenses,,,,,,,,692254000.000,1171642000.000,,636005000.000,746698000.000,1184085000.000,,659295000.000,1167470000.000,745264000.000,794071000.000,1317656000.000,1374783000.000
DeferredIncomeTaxExpenseBenefit,-584000.000,,,,,,-7041000.000,,,,4286000.000,,,,-3406000.000,,9466000.000,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,2462000.000,,,,,,,,,,,,
Depreciation,20322000.000,,,,,,19351000.000,,,,21505000.000,,,,21404000.000,,25126000.000,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,1570000.000,-1528000.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.120,0.430,1.290,1.040,0.330,1.260,-0.050,0.280,0.970,1.000,0.240,0.260,1.420,1.320,0.210,1.660,0.390,0.420,2.050,1.540
EarningsPerShareDiluted,0.120,0.420,1.270,1.010,0.330,1.240,-0.050,0.280,0.960,0.980,0.240,0.260,1.400,1.300,0.210,1.640,0.380,0.410,2.030,1.520
EffectOfExchangeRateOnCashAndCashEquivalents,4960000.000,,,,,,-158000.000,,,,-1776000.000,,,,-11451000.000,,4770000.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1868000.000,,,,,,3564000.000,,,,3755000.000,,,,3440000.000,,6056000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings,,,,,,,-1371000.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,179000.000,,,,568000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,,,,,440000.000,,,
FairValueOptionChangesInFairValueGainLoss,,,,,,,280000.000,,,,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,-271000.000,-176000.000,,1177000.000,1063000.000,247000.000,,17000.000,-176000.000,,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,119000000.000,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,80407000.000,248072000.000,,86282000.000,249622000.000,,51076000.000,155913000.000,,25995000.000,64517000.000,244054000.000,205422000.000,34315000.000,284617000.000,59213000.000,67020000.000,346324000.000,219932000.000
