,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,4870000.000,6239000.000,8752000.000,3399000.000
AccruedIncomeTaxesCurrent,,,100000.000,
AccruedInvestmentIncomeReceivable,1897000.000,1833000.000,2293000.000,2500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8667000.000,8667000.000,3011000.000,4084000.000
AdditionalPaidInCapital,80273000.000,153189000.000,,153514000.000
AdditionalPaidInCapitalCommonStock,,,153353000.000,
Assets,563592000.000,663271000.000,614389000.000,594455000.000
AssetsFairValueDisclosureNonrecurring,,0.000,0.000,0.000
AssetsHeldByInsuranceRegulators,,7400000.000,7000000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,7556000.000,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,436000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,370758000.000,391659000.000,413526000.000,399331000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,14386000.000,14487000.000,14350000.000,17465000.000
AvailableForSaleSecurities,395566000.000,416567000.000,429597000.000,420167000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,11376000.000,11057000.000,6880000.000,8069000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,954000.000,636000.000,5159000.000,4698000.000
AvailableForSaleSecuritiesAmortizedCost,385144000.000,406146000.000,427876000.000,416796000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,706000.000,471000.000,401000.000,401000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,954000.000,636000.000,5159000.000,4698000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,80181000.000,78677000.000,240080000.000,218793000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,248000.000,165000.000,4758000.000,4297000.000
