,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,31186000.000,37798000.000,24355000.000,19208000.000,23862000.000,26940000.000,25811000.000,20226000.000,26464000.000,28068000.000,26139000.000,25909000.000,25197000.000,37413000.000,49577000.000,47376000.000,37821000.000,44239000.000,45521000.000,39451000.000
AccountsReceivableNetCurrent,124495000.000,135589000.000,129695000.000,117861000.000,129339000.000,129264000.000,134981000.000,126713000.000,138639000.000,140395000.000,141942000.000,138187000.000,146251000.000,153150000.000,154884000.000,152418000.000,148452000.000,156955000.000,160463000.000,162454000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,22612000.000,,,,22616000.000,,,,19003000.000,,,,21440000.000,,,,25659000.000,,
AccruedIncomeTaxesCurrent,21211000.000,10837000.000,11876000.000,9551000.000,12519000.000,7279000.000,11421000.000,8825000.000,11995000.000,7628000.000,24784000.000,20452000.000,24115000.000,15179000.000,6529000.000,24129000.000,31408000.000,16263000.000,24320000.000,12759000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,58192000.000,,,,59710000.000,,,,75100000.000,,,,100160000.000,,,,114728000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-2818000.000,,,,-3754000.000,,,,-6954000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,718000.000,,,,8082000.000,,,,11415000.000,,,,16888000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,37131000.000,,,,-36373000.000,,,,-27978000.000,,,,11154000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,13211000.000,36413000.000,1628000.000,-22515000.000,-2818000.000,-47273000.000,-30998000.000,-19999000.000,-42857000.000,-43147000.000,-16059000.000,-2448000.000,-3978000.000,-12688000.000,-72060000.000,-108960000.000,-212815000.000,-178474000.000,-184385000.000,-202619000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2382000.000,2769000.000,2863000.000,2402000.000,2657000.000,2356000.000,2463000.000,2383000.000,2483000.000,3005000.000,4388000.000,4815000.000,4569000.000,5098000.000,4932000.000,5082000.000,3976000.000,6114000.000,5591000.000,5525000.000
