,2014-12-31,2015-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-30426.000,
CommunicationsAndInformationTechnology,600.000,
CostsAndExpenses,35056.000,22507.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,900.000,900.000
EarningsPerShareBasic,0.000,0.000
GeneralAndAdministrativeExpense,3331.000,4876.000
IncreaseDecreaseInAccountsPayableTrade,2050.000,
IncreaseDecreaseInAccountsReceivableRelatedParties,3400.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,180.000,
IncreaseDecreaseInOtherAccruedLiabilities,-11100.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-100.000,
InterestExpense,3569.000,3394.000
NetCashProvidedByUsedInOperatingActivities,-30426.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-30426.000,
NetIncomeLoss,-24856.000,-12307.000
ProfessionalFees,27256.000,13337.000
RevenueFromRelatedParties,10200.000,10200.000
WeightedAverageNumberOfSharesOutstandingBasic,9786000.000,9786000.000
