,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,13655.000,15922.000,21263.000,27985.000,30967.000,28444.000,247904.000,295623.000,654001.000,834807.000,967315.000,1212153.000
AccountsReceivableNetCurrent,,,293.000,,,,,4985.000,5609.000,63217.000,1051.000,1051.000
AccruedLiabilitiesCurrent,21102.000,26352.000,32602.000,38852.000,45102.000,51352.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,7839.000,,,,25375.000,
AdditionalPaidInCapital,18510.000,18510.000,18510.000,18510.000,18510.000,18510.000,115640496.000,115998583.000,116152645.000,116220650.000,117507268.000,117539648.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,,,,0.000,838732.000
Assets,4052.000,815.000,1200.000,303.000,708.000,249.000,2672519.000,2117761.000,1897079.000,1575307.000,1156138.000,252526.000
AssetsCurrent,4052.000,815.000,1200.000,303.000,708.000,249.000,2616029.000,2065655.000,1849357.000,1531969.000,1117184.000,244585.000
CapitalizedComputerSoftwareGross,,,,,,,46938.000,,,,46938.000,
Cash,3194.000,201.000,535.000,179.000,708.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3194.000,201.000,535.000,179.000,708.000,249.000,2457622.000,1699608.000,1029639.000,353061.000,112195.000,87534.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000
CommonStockSharesIssued,9150000.000,9150000.000,9150000.000,9150000.000,9150000.000,9150000.000,48014424.000,48014424.000,48014424.000,48014424.000,53270176.000,54569576.000
CommonStockSharesOutstanding,9150000.000,9150000.000,9150000.000,9150000.000,9150000.000,9150000.000,48014424.000,48014424.000,48014424.000,48014424.000,53270176.000,54569576.000
CommonStockValue,9150.000,9150.000,9150.000,9150.000,9150.000,9150.000,48014.000,48014.000,48014.000,48014.000,48540.000,54570.000
ConvertibleNotesPayable,,,,,,,140823.000,157261.000,173882.000,190686.000,200000.000,200000.000
ConvertibleNotesPayableCurrent,,,,,,,140823.000,157261.000,173882.000,190686.000,200000.000,200000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,0.500,,,,,
DebtInstrumentFaceAmount,,,,,,,100000.000,,,,,
DebtInstrumentFairValue,,,,,,,238146.000,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,-59177.000,-42739.000,26118.000,9314.000,,
DeferredRevenue,,,,,,,73340.000,,,,35775.000,205775.000
DeferredRevenueCurrent,,,,,,,36975.000,35775.000,35775.000,35775.000,35775.000,205775.000
DeferredTaxAssetsGrossNoncurrent,,,,,,,5112000000.000,,,,10168842.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,5112000.000,,,,10169000.000,
DeferredTaxAssetsNet,,0.000,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,-10168842.000,
DeferredTaxAssetsOperatingLossCarryforwards,,23501.000,,,,40034.000,25554000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,100801000.000,,,,,
DeferredTaxAssetsValuationAllowance,,23501.000,,,,40034.000,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,5112000000.000,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest,,,,,,,2681000.000,,,,,
DerivativeLiabilities,,,,,,,1898636.000,,,,583909.000,754.000
DerivativeLiabilitiesCurrent,,,,,,,1898636.000,1886136.000,1841806.000,1810452.000,583909.000,754.000
DueToRelatedPartiesCurrent,,,7147.000,8148.000,10488.000,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,10538.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,222067.000,68005.000,,0.000,0.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,1.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,1898636.000,,,,,
InterestPayableCurrent,,,,,,,,,,,,85205000.000
InventoryNet,,,,,,,148476.000,361062.000,793697.000,1098522.000,994732.000,156000.000
InvestmentsAndCash,3194.000,201.000,535.000,179.000,708.000,249.000,,,,,,
LeaseholdImprovementsGross,,,,,,,9450.000,,,,9450.000,
Liabilities,,,,,,90334.000,2324338.000,2374795.000,2705464.000,2871720.000,3888847.000,1800530.000
LiabilitiesAndStockholdersEquity,4052.000,815.000,1200.000,303.000,708.000,249.000,2672519.000,2117761.000,1897079.000,1575307.000,1156138.000,252526.000
LiabilitiesCurrent,34757.000,42274.000,61012.000,74985.000,86557.000,,2324338.000,2374795.000,2705464.000,2871720.000,3888847.000,1800530.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,222587.000,211022.000,197243.000,185532.000,175517.000,163605.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,47070.000,48363.000,48363.000,48363.000,49813.000,50181.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,26033.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,51308.000,26033.000,26033.000,26033.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,49813.000,51308.000,51308.000,51308.000,26033.000,13017.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,48363.000,49813.000,49813.000,49813.000,51308.000,51687.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,35505.000,21726.000,10045.000,48363.000,48720.000
OperatingLossCarryforwards,,69000.000,,,,,,,,,29910000.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,118000.000,5112000.000,,,,10169000.000,
OtherAssets,,,,,,,7941.000,,7941.000,7941.000,7941.000,7941.000
OtherPrepaidExpenseCurrent,858.000,614.000,372.000,124.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,400.000,400.000,400.000,400.000,400.000,400.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,400.000,400.000,400.000,400.000,400.000,400.000
PrepaidExpenseCurrent,,,,,,,9931.000,,20412.000,17169.000,9206.000,
PropertyPlantAndEquipmentGross,,,,,,,56388.000,,,,56388.000,
PropertyPlantAndEquipmentNet,,,,,,,48549.000,44165.000,39781.000,35397.000,31013.000,
RetainedEarningsAccumulatedDeficit,-58365.000,-69119.000,-87472.000,-100534.000,-113509.000,-117745.000,-115340329.000,-116303631.000,-117009044.000,-117565077.000,-120288517.000,-119142222.000
SecurityDeposit,,,,,,,7941.000,7941.000,7941.000,7941.000,7941.000,7941.000
StockholdersEquity,-30705.000,-41459.000,-59812.000,-72874.000,-85849.000,-90085.000,348181.000,-257034.000,-808385.000,-1296413.000,-120288517.000,-1548004.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-90085.000,348181.000,-257034.000,-808385.000,-1296413.000,-2732709.000,-1548004.000
WarrantsAndRightsOutstanding,,,,,,,,,,,1578000.000,1578000.000
