,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,1387000.000,1143000.000,1487000.000,1305000.000,889000.000
AccountsPayableCurrentAndNoncurrent,141000.000,491000.000,534000.000,368000.000,456000.000,614000.000,796000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-736000.000,,,,939000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1074000.000,280000.000,507000.000,943000.000,1230000.000,1068000.000,1168000.000,-869000.000,-885000.000,-1492000.000,-728000.000,-78000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,,462000.000,,,,
AdditionalPaidInCapitalCommonStock,26095000.000,26138000.000,26146000.000,26159000.000,26184000.000,26206000.000,26254000.000,26315000.000,26493000.000,26558000.000,26736000.000,26840000.000
Assets,140178000.000,140652000.000,145366000.000,146174000.000,154722000.000,153897000.000,169243000.000,170232000.000,172297000.000,169677000.000,168138000.000,167970000.000
AssetsFairValueDisclosureNonrecurring,,,,,0.000,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,95419000.000,,,,,
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,54000.000,,,,,,
AvailableForSaleSecurities,74290000.000,81877000.000,83195000.000,84498000.000,84921000.000,84710000.000,75739000.000,75375000.000,77648000.000,69839000.000,66341000.000,59652000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,83691000.000,83642000.000,74571000.000,76244000.000,78533000.000,71331000.000,67069000.000,59730000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,22056000.000,27702000.000,23850000.000,45858000.000,48218000.000,52859000.000,45016000.000,31649000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,16439000.000,23215000.000,20255000.000,42353000.000,37998000.000,40531000.000,35817000.000,9247000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,5617000.000,4487000.000,3595000.000,3505000.000,10220000.000,12328000.000,9199000.000,22402000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,21007000.000,23574000.000,25578000.000,25435000.000,20905000.000,18334000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,21296000.000,22878000.000,24691000.000,24339000.000,20361000.000,18048000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,6820000.000,6515000.000,7048000.000,6442000.000,6181000.000,6929000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,7146000.000,6611000.000,7171000.000,6557000.000,6299000.000,7059000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,45742000.000,45654000.000,45907000.000,39454000.000,39983000.000,34467000.000
