,2011-06-30,2011-09-30,2012-03-31
AdvertisingExpense,,,41714.000
AssetImpairmentCharges,,0.000,
BankOwnedLifeInsuranceIncome,52226.000,52226.000,65324.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17321137.000
CommonStockDividendsPerShareCashPaid,1.500,0.000,
ComprehensiveIncomeNetOfTax,,,854562.000
DepreciationAmortizationAndAccretionNet,,,124036.000
EarningsPerShareBasic,1.020,1.490,1.180
FederalDepositInsuranceCorporationPremiumExpense,122782.000,65154.000,67134.000
FeesAndCommissionsDepositorAccounts,266131.000,267867.000,239137.000
GainLossOnSaleOfPropertyPlantEquipment,,252598.000,
GainLossOnSalesOfLoansNet,24613.000,30008.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,752524.000,1160539.000,890700.000
IncomeTaxExpenseBenefit,122588.000,244412.000,167313.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,595746.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,119522.000
IncreaseDecreaseInDemandDeposits,,,591766.000
IncreaseDecreaseInSavingsDeposits,,,11901200.000
IncreaseDecreaseInTimeDeposits,,,1089728.000
InformationTechnologyAndDataProcessing,53797.000,55332.000,49517.000
InsuranceRecoveries,0.000,0.000,
InterestAndDividendIncomeOperating,3598842.000,3683382.000,3662979.000
InterestAndFeeIncomeLoansAndLeases,2710407.000,2778685.000,2803558.000
InterestExpense,978639.000,942349.000,862108.000
InterestExpenseDeposits,967830.000,932963.000,854874.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,8987.000,8069.000,6314.000
InterestExpenseOtherShortTermBorrowings,1822.000,1317.000,920.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2620203.000,2741033.000,2800871.000
InterestIncomeExpenseNet,2620203.000,2741033.000,2800871.000
InterestIncomeFederalFundsSold,34653.000,33082.000,23469.000
InterestIncomeSecuritiesTaxExempt,372289.000,379399.000,351456.000
InterestIncomeSecuritiesTaxable,481493.000,492216.000,484496.000
InterestPaid,,,869598.000
LaborAndRelatedExpense,1284942.000,1296712.000,1351797.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,,,65324.000
NetCashProvidedByUsedInFinancingActivities,,,14117671.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,14117671.000
NetCashProvidedByUsedInInvestingActivities,,,2972091.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,2972091.000
NetCashProvidedByUsedInOperatingActivities,,,231375.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,231375.000
NetIncomeLoss,629936.000,916127.000,723387.000
NoninterestExpense,2254791.000,2232942.000,2244479.000
NoninterestIncome,387112.000,652448.000,334308.000
NoninterestIncomeOtherOperatingIncome,44142.000,49749.000,29847.000
OccupancyNet,240955.000,237612.000,250315.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,198750.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,67575.000
OtherComprehensiveIncomeLossNetOfTax,,,131175.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,131175.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,67575.000
OtherNoninterestExpense,276924.000,323425.000,189329.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,,74500.000
PaymentsForProceedsFromLoansAndLeases,,,4576357.000
PaymentsForRepurchaseOfCommonStock,,,27780.000
PaymentsToAcquireAvailableForSaleSecurities,,,13157430.000
PaymentsToAcquireHeldToMaturitySecurities,,,862812.000
PaymentsToAcquirePropertyPlantAndEquipment,,,23503.000
PostageExpense,52124.000,52826.000,51510.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,21355622.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,235000.000
ProceedsFromRepaymentsOfShortTermDebt,,,620000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1571.000
ProfessionalFees,89967.000,69431.000,68249.000
ProvisionForLoanAndLeaseLosses,0.000,0.000,
RepaymentsOfFederalHomeLoanBankBorrowings,,,57243.000
SuppliesExpense,,,36114.000
TaxesOther,133300.000,132450.000,138800.000
TreasuryStockValueAcquiredCostMethod,,,-27780.000
WeightedAverageNumberOfSharesOutstandingBasic,615712.000,614827.000,613637.000
