,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,100000.000,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,100000.000,100000.000,,,,,,,,
AccountsPayableCurrent,12002.000,25751.000,33666.000,40331.000,41155.000,624733.000,969954.000,390371.000,835285.000,1149997.000,1687721.000,744160.000,1259711.000,671719.000,307235.000,335431.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,472500.000,586400.000
AccruedLiabilitiesCurrent,,,,,,879497.000,521684.000,398485.000,482267.000,614531.000,1562676.000,1045693.000,634853.000,404886.000,472480.000,586442.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,614500.000,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,52800.000,106000.000,310000.000,58700.000,112700.000,99300.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,171000.000,,,,,,
AccruedVacationCurrent,,,,,,,,,,,,149600.000,66700.000,75200.000,65000.000,68200.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,550.000,,,,,,16400.000,44000.000,63700.000,83100.000,106600.000,130000.000
AdditionalPaidInCapital,,,15000.000,15000.000,15000.000,64387793.000,84240265.000,84604436.000,84921327.000,85283515.000,85672261.000,85972449.000,86127252.000,86299315.000,86431275.000,86539831.000
Assets,10194.000,4733.000,20009.000,12300.000,10000.000,27847460.000,32791979.000,27849811.000,24392607.000,20484506.000,16604307.000,12717842.000,10244004.000,7922159.000,6225298.000,4170339.000
AssetsCurrent,10194.000,3033.000,18459.000,10900.000,8750.000,27818443.000,32756369.000,27814363.000,23967871.000,20050353.000,15655781.000,11775410.000,9298301.000,6971532.000,5295622.000,3243511.000
Cash,7504.000,664.000,15290.000,6166.000,2626.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,27390821.000,31419071.000,26956404.000,22469960.000,19165437.000,15127637.000,11348760.000,8500207.000,6221659.000,4714293.000,2756608.000
CashFDICInsuredAmount,,,,,,,,,,,,,8000000.000,6000000.000,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,1.500,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,257000.000,1138000.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,500000000.000,500000000.000,500000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,23500000.000,23500000.000,28500000.000,28500000.000,28500000.000,43853804.000,53681045.000,53735211.000,10778474.000,11014155.000,11999122.000,12019162.000,12035037.000,12035912.000,12035912.000,12039912.000
CommonStockSharesOutstanding,,,,,,43853804.000,53681045.000,53735211.000,10778474.000,11014155.000,11999122.000,12019162.000,12035037.000,12035912.000,12035912.000,12039912.000
CommonStockSharesSubscribedButUnissued,,2125000.000,,,,,,,,,,,,,,
CommonStockSharesSubscriptions,,8500.000,,,,,,,,,,,,,,
CommonStockValue,23500.000,23500.000,28500.000,28500.000,28500.000,43854.000,53681.000,53735.000,10778.000,11014.000,11999.000,12019.000,12035.000,12036.000,12036.000,12039.000
ContractualObligation,,,,,,,,,,,,,,2356704.000,2218818.000,2046393.000
ContractualObligationDueAfterFifthYear,,,,,,,,,,,,,,94385.000,,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,,517852.000,462205.000,372019.000
ContractualObligationDueInSecondYear,,,,,,,,,,,,,,666128.000,671543.000,676959.000
ConvertibleNotesPayableCurrent,,,,,,148321.000,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.029,0.029,0.029,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,0.028,,,,0.021,,,
