,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,739989.000,1430499.000,404146.000,380243.000,420434.000,394846.000,288159.000,243373.000,1076625.000,1659741.000,435365.000,476322.000,468098.000,391149.000,429184.000,368404.000
AccountsPayableCurrent,,,,3956.000,3968.000,3989.000,4050.000,,,,,,,,,
AccountsPayableOtherCurrent,,,,,,,,,814971.000,415725.000,248472.000,203262.000,338733.000,192175.000,215033.000,211601.000
AccountsPayableTradeCurrent,,,,,,,,,,975668.000,,,,,,
AccountsReceivableNet,,,,111568.000,,76597.000,76946.000,,,,,,,,,
AccountsReceivableNetCurrent,158174.000,,106936.000,111568.000,,,,,,452938.000,22724.000,22732.000,22763.000,22857.000,22901.000,21553.000
AccruedLiabilitiesCurrent,,,,,,,,,153162.000,153673.000,56661.000,56661.000,13750.000,82161.000,106911.000,50911.000
AccruedSalariesCurrent,,,,,,,,,108492.000,114675.000,130232.000,216399.000,115615.000,116813.000,107240.000,105892.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,8154279.000,9035556.000,-10093424.000,11186847.000,12306171.000,13271045.000,13736872.000,14270429.000,15159186.000,15347045.000,15818196.000,16003829.000,15345578.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8448883.000,9267585.000,9935080.000,10072969.000,10322490.000,10840055.000,12111774.000,12437792.000,12705287.000,12193196.000,12253850.000,12309644.000,12338272.000,12415099.000,12524752.000,11987527.000
AdditionalPaidInCapitalCommonStock,40886556.000,40936106.000,40938748.000,40940620.000,40941215.000,40941810.000,40942009.000,40942009.000,40942009.000,40942009.000,40942009.000,40942009.000,40942009.000,40942009.000,40942009.000,40942009.000
Assets,106162760.000,110365352.000,108068517.000,97719211.000,94171636.000,90943874.000,87692656.000,80206545.000,70718955.000,65007774.000,56472098.000,43542941.000,31295179.000,23808537.000,16020530.000,8837868.000
AssetsCurrent,76890779.000,75555181.000,74486223.000,67720015.000,65673974.000,72295829.000,70262722.000,63282155.000,57367409.000,52670978.000,43897257.000,31760194.000,23777829.000,17104061.000,10634760.000,4311372.000
AssetsNet,,,,33169873.000,33169873.000,33829591.000,34385784.000,34111899.000,,,,,,,,
AssetsNoncurrent,29271980.000,34810171.000,33582294.000,29999196.000,28497662.000,18648045.000,17429934.000,16924390.000,13351546.000,12336796.000,12574841.000,11782747.000,7517350.000,6704476.000,5385770.000,4526496.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,1031777.000,655018.000,283068.000,,622173.000,290993.000,233134.000
Cash,,,,,,93521.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,73738147.000,73597159.000,72808247.000,65961746.000,64172917.000,71347023.000,68894359.000,62251843.000,56377154.000,51015598.000,42589275.000,30683731.000,22696126.000,16384062.000,9822981.000,3592047.000
