,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,4932000.000,5743000.000,2553000.000,2701000.000,5523000.000,3876000.000,4087000.000,5271000.000,4040000.000
AccruedLiabilitiesAndOtherLiabilities,14790000.000,22670000.000,24739000.000,33560000.000,31311000.000,32364000.000,31969000.000,38496000.000,30562000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,16770000.000,,,,26080000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-669000.000,-372000.000,-86000.000,-265000.000,-149000.000,-379000.000,-159000.000
AdditionalPaidInCapitalCommonStock,444759000.000,447042000.000,453439000.000,457003000.000,462945000.000,467223000.000,472555000.000,477526000.000,482566000.000
Assets,725761000.000,718303000.000,708648000.000,749252000.000,828848000.000,901719000.000,997872000.000,1064091000.000,1113900000.000
CashAndCashEquivalentsAtCarryingValue,168202000.000,179692000.000,165713000.000,159822000.000,136843000.000,78063000.000,85948000.000,79554000.000,72997000.000
CommonStockParOrStatedValuePerShare,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,69401170.000,69525505.000,69949413.000,73107848.000,73745625.000,73965278.000,74512869.000,74801825.000,75702243.000
CommonStockSharesOutstanding,69401170.000,69525505.000,69949413.000,70060208.000,70697985.000,70888229.000,71374429.000,71605708.000,72466376.000
CommonStockValue,362000.000,363000.000,365000.000,366000.000,369000.000,370000.000,373000.000,374000.000,379000.000
DebtLongtermAndShorttermCombinedAmount,398390000.000,368382000.000,351185000.000,382812000.000,,,,760522000.000,
DeferredFinanceCostsNet,4693000.000,5175000.000,4428000.000,4227000.000,,,,,
DeferredIncomeTaxLiabilities,,,,9763000.000,,,,16818000.000,
DeferredTaxAssetsGross,,,,41741000.000,,,,70421000.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,19183000.000,,,,25880000.000,
DeferredTaxAssetsOther,,,,5000.000,,,,174000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,1613000.000,,,,2670000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,20231000.000,,,,40897000.000,
DeferredTaxAssetsValuationAllowance,,,,31978000.000,,,,53603000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,1756000.000,,,,2224000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,3394000.000,,,,7417000.000,
DeferredTaxLiabilitiesOther,,,,,,,,430000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,4613000.000,,,,6747000.000,
