,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2764838.000,1777000.000,1558000.000,3500000.000
AmortizationOfFinancingCosts,467018.000,467000.000,581000.000,803000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,664249.000,1381429.000,1941844.000
AssetImpairmentCharges,,,0.000,0.000
CargoAndFreightRevenue,43492085.000,27304000.000,35973000.000,45520000.000
CommonStockDividendsPerShareCashPaid,0.450,0.240,0.050,0.060
CommonStockDividendsPerShareDeclared,0.450,0.240,0.050,0.060
CostsAndExpenses,39443564.000,40271000.000,42882000.000,59857000.000
DebtInstrumentInterestRateDuringPeriod,,,0.032,0.033
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,0.036,0.036
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,0.032,0.027
DepreciationDepletionAndAmortization,14768703.000,14814000.000,15564000.000,21015000.000
DirectOperatingCosts,16004698.000,16730000.000,17590000.000,24872000.000
DividendsCash,10165665.000,5448000.000,1888000.000,3454000.000
EarningsPerShareBasic,-0.020,-0.780,-0.360,-0.360
EarningsPerShareDiluted,-0.020,-0.780,-0.360,-0.360
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-396553.000,-17242000.000,-11358000.000,-20210000.000
IncomeTaxExpenseBenefit,34559.000,28000.000,34000.000,57000.000
IncomeTaxesPaid,,22000.000,32000.000,75000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-214179.000,197000.000,812000.000,744000.000
IncreaseDecreaseInAccountsReceivable,986782.000,-708000.000,3467000.000,-464000.000
IncreaseDecreaseInDeferredRevenue,-314848.000,190000.000,148000.000,-311000.000
IncreaseDecreaseInDueToAffiliatesCurrent,-600923.000,-25000.000,100000.000,10000.000
IncreaseDecreaseInRestrictedCash,,,,19645000.000
InterestCostsCapitalized,,,,695000.000
InterestExpense,4421915.000,4252000.000,4455000.000,5892000.000
InterestIncomeOther,,,23000.000,
InterestPaidNet,,3798000.000,3773000.000,5013000.000
InvestmentIncomeInterest,9349.000,5000.000,,28000.000
NetCashProvidedByUsedInContinuingOperations,2502784.000,-5020000.000,54913000.000,-48264000.000
NetCashProvidedByUsedInFinancingActivities,-10305227.000,-5448000.000,199522000.000,23376000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-10305227.000,-5448000.000,199522000.000,23376000.000
NetCashProvidedByUsedInInvestingActivities,-2570106.000,-5000.000,-147212000.000,-72736000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2570106.000,-5000.000,-147212000.000,-72736000.000
NetCashProvidedByUsedInOperatingActivities,15378117.000,433000.000,2603000.000,1096000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,15378117.000,433000.000,2603000.000,1096000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-431112.000,-17270000.000,,-20267000.000
NonoperatingIncomeExpense,-4445074.000,-4275000.000,-4449000.000,-5873000.000
OperatingIncomeLoss,4048521.000,-12967000.000,-6909000.000,-14337000.000
OtherNonoperatingIncomeExpense,-32508.000,-28000.000,-17000.000,-9000.000
PaymentOfFinancingAndStockIssuanceCosts,138662.000,,1489000.000,1959000.000
PaymentsOfOrdinaryDividends,10166565.000,5448000.000,1888000.000,3454000.000
PaymentsOfStockIssuanceCosts,,,706000.000,111000.000
PaymentsToAcquirePropertyPlantAndEquipment,,5000.000,614000.000,138000.000
ProceedsFromIssuanceOfCommonStock,,,136980000.000,
ProceedsFromLinesOfCredit,,,1000000.000,
ProfitLoss,,,-11392000.000,
ShareBasedCompensation,2764838.000,1777000.000,1558000.000,3500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,299999.000,998680.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,3.040,5.600,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,181500.000,281500.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,663000.000,1194000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,11.710,8.480,
StockIssuedDuringPeriodValueNewIssues,,,136163000.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,0.000,
