,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-12-31,2016-03-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,47387.000,
AccruedLiabilitiesCurrent,,,,,,,7086.000,4979.000,4978.000,5278.000,5418.000,41061.000,,54800.000
AccruedLiabilitiesFairValueDisclosure,68535.000,,,14414.000,9329.000,9517.000,,,,,,,,
AdditionalPaidInCapital,,,,-22601.000,-22601.000,-22601.000,-22601.000,-22601.000,-22601.000,-22601.000,-22601.000,-46312.000,-30076.000,3948.000
Assets,62536.000,,,212.000,2340.000,181.000,93.000,93.000,390.000,540.000,93.000,92.000,8365.000,62105.000
AssetsCurrent,847.000,,,212.000,2340.000,181.000,93.000,93.000,390.000,540.000,93.000,,8365.000,62105.000
Cash,317.000,,,,,,0.000,0.000,0.000,,,92.000,441.000,29681.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,0.000,0.000,,0.000,0.000,92.000,441.000,29681.000
CashAndCashEquivalentsFairValueDisclosure,,,,,2159.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,1000000000.000
CommonStockSharesIssued,7500000.000,100000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,100000000.000,100000000.000,329188708.000
CommonStockSharesOutstanding,,,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,100000000.000,100000000.000,329188708.000
CommonStockSharesSubscriptions,25000.000,,,,,,,,,,,,,
CommonStockValue,7500.000,,,,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,100000.000,100000.000,329189.000
CommonStockValueOutstanding,,,,10000.000,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,9901.000,173690.000
DeferredCostsCurrent,,,,,,,,0.000,,,,,,
DeferredOfferingCosts,60439.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,10829.000,12386.000,16969.000,17294.000,19512.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,78800.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,10829.000,12386.000,16969.000,17294.000,19512.000,,,
DeferredTaxAssetsOther,,,,,,,0.000,0.000,0.000,0.000,0.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-10829.000,-12386.000,16969.000,-17294.000,-19512.000,,,
