,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,24410256.000,26321134.000,28435945.000,1046628.000,1015202.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,63270068.000,32551803.000
AccountsPayableCurrent,5856.000,1005.000,550.000,2678.000,1604.000,7416.000,11984.000,8253.000,223821.000,5688536.000,,,,1002579.000,32539737.000
AccountsPayableTradeCurrent,,,,,,,,,,5629306.000,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,25047810.000,32201041.000,33759563.000,17307641.000,43054811.000,26321479.000
AccruedIncomeTaxesCurrent,,,,,,,,,,11163.000,17145.000,,8713.000,9289.000,
AccruedLiabilitiesCurrent,1000.000,5000.000,1500.000,1500.000,1500.000,,,,,,,,,,12066.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,1046628.000,1015202.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,3095.000,3089.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,7791.000,12047.000,59865.000,77590.000,135024.000,159651.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-62000.000,-62000.000,-63575.000,416.000,5794.000,-51442.000,-98430.000,-130218.000,-135623.000
AdditionalPaidInCapitalCommonStock,10340.000,57193.000,62172.000,62172.000,65326.000,1728023.000,2103126.000,2131756.000,4545377.000,7320287.000,7383141.000,7416376.000,7461796.000,8154755.000,8155638.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,0.000,,,,,
Assets,708.000,30983.000,18383.000,12234.000,,1650000.000,1907308.000,1908377.000,2111452.000,31063457.000,36358933.000,36093875.000,35112567.000,71967890.000,41104472.000
AssetsCurrent,708.000,30983.000,18383.000,12234.000,,1300000.000,,1069.000,3148.000,26957038.000,32256770.000,33956713.000,32996331.000,69886272.000,39047900.000
AssetsNet,,,,,,,,,,,,6454941.000,6382563.000,6300255.000,6197527.000
AssetsNoncurrent,,,,,,,,,,,,2137162.000,2116236.000,2081618.000,2056572.000
CashAndCashEquivalentsAtCarryingValue,708.000,30983.000,18383.000,12234.000,,1300000.000,,1069.000,3148.000,226638.000,29244.000,172487.000,36588.000,52593.000,43312.000
CommonStockNoParValue,,,,,,,,,,,,,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,10000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,2110200.000,3677200.000,3843700.000,3843700.000,38437000.000,62121360.000,67142315.000,67142315.000,70176241.000,74976241.000,74976241.000,74976241.000,74976241.000,74976241.000,74976241.000
CommonStockSharesOutstanding,2110200.000,3677200.000,3843700.000,3843700.000,38437000.000,62121360.000,67142315.000,67142315.000,70176241.000,74976241.000,74976241.000,74976241.000,74976241.000,74976241.000,74976241.000
CommonStockValue,211.000,368.000,384.000,384.000,3844.000,6212.000,6714.000,6714.000,7017.000,7498.000,7498.000,7498.000,7498.000,7498.000,7498.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,2000.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,0.051,0.051,0.051,0.051,0.051,
DeferredTaxAssetsGross,,,,,,,,,,90963.000,,,,154819.000,
DeferredTaxAssetsNet,,,,,,,,,,-90963.000,,,,-154819.000,
DeferredTaxAssetsOperatingLossCarryforwards,5700.000,11078.000,15716.000,18530.000,24573.000,31161.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,93000.000,,,,185100.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,158027.000,
DeferredTaxAssetsValuationAllowance,5700.000,11078.000,15716.000,18530.000,24573.000,31161.000,,,,,,,,,
DepositLiabilityCurrent,,,,,,,,,,13496941.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,16699.000,32583.000,46223.000,54500.000,72274.000,91651.000,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,15617989.000,26747696.000,12644014.000
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,15617989.000,26747696.000,12644014.000
DueToRelatedPartiesCurrent,,,,,,,,3913.000,5461.000,241894.000,299227.000,293866.000,239354.000,,32832844.000
EquityMethodInvestments,,,,,,0.000,,,,,,,,,
ForeignCurrencyExchangeRateTranslation1,,,,,,,,,,0.151,0.154,0.151,0.148,0.145,0.145
