,2012-03-29,2012-06-28,2012-09-27,2012-12-27,2013-03-28,2013-06-27,2013-09-26,2013-12-26,2014-03-27,2014-06-26,2014-09-25,2015-04-02,2015-07-02,2015-10-01,2015-12-31,2016-03-31,2016-06-30,2016-09-29,2016-12-29,2017-03-30
AdvertisingRevenue,66300000.000,101300000.000,138000000.000,103900000.000,73700000.000,116900000.000,127600000.000,108100000.000,70200000.000,99900000.000,100800000.000,76900000.000,121500000.000,111700000.000,136400000.000,76200000.000,115400000.000,113500000.000,142500000.000,71900000.000
AdvertisingRevenueCost,4700000.000,8000000.000,11000000.000,7600000.000,5700000.000,8100000.000,7900000.000,7300000.000,5000000.000,6600000.000,6500000.000,5800000.000,8300000.000,7800000.000,8900000.000,5000000.000,8300000.000,7500000.000,9200000.000,5000000.000
AmortizationOfFinancingCosts,800000.000,,,,600000.000,,,,700000.000,,,600000.000,,,,700000.000,,,,700000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,40900000.000,900000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-400000.000,,,,600000.000,,,,-11300000.000,,,-7700000.000,,,,1900000.000,,,,-3900000.000
ComprehensiveIncomeNetOfTax,5600000.000,30200000.000,65000000.000,35300000.000,8100000.000,43800000.000,54400000.000,66900000.000,-300000.000,28900000.000,29600000.000,-37100000.000,42400000.000,34800000.000,49000000.000,-7500000.000,33200000.000,23900000.000,59700000.000,
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,,,,,,,,,,,,,,700000.000,,,1400000.000
CostsAndExpenses,,,,,,,,,,,,,,,,,68900000.000,65100000.000,,66800000.000
CostsAndExpensesRelatedParty,,1000000.000,1400000.000,,600000.000,900000.000,,,,,,,,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,100000.000,,,,,,,,,,,,,,,,,,,
DepreciationAndAmortization,4900000.000,5000000.000,5000000.000,5500000.000,5400000.000,6200000.000,7200000.000,7800000.000,7800000.000,7800000.000,8600000.000,8000000.000,8200000.000,8000000.000,8000000.000,8700000.000,8900000.000,8900000.000,9300000.000,9600000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,,,,52500000.000,68400000.000,,11500000.000,34000000.000,40300000.000,,45800000.000,45100000.000,,2000000.000,14900000.000,44900000.000,70800000.000,8200000.000
