,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-05-04
AccountsPayableCurrent,78167000.000,77767000.000,74239000.000,90977000.000,95312000.000,72378000.000,58063000.000,65698000.000,77588000.000,73306000.000,68280000.000,79745000.000,85182000.000,80467000.000,70826000.000,87429000.000,89668000.000,83755000.000,66657000.000,61924000.000,63184000.000,59049000.000,60556000.000,
AccountsReceivableNetCurrent,131955000.000,138007000.000,130297000.000,147473000.000,157210000.000,131155000.000,114573000.000,121024000.000,137223000.000,130506000.000,119069000.000,137773000.000,150412000.000,147605000.000,139912000.000,157155000.000,154618000.000,143194000.000,130240000.000,135102000.000,116375000.000,104914000.000,97793000.000,
AccruedInsuranceCurrent,,,,,,,,,,,,,,,,,,,,,,,5237000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,32869000.000,33024000.000,,,34285000.000,,,,36686000.000,42527000.000,43523000.000,49678000.000,48196000.000,51732000.000,50793000.000,51187000.000,45699000.000,
AccruedLiabilitiesCurrent,34101000.000,40003000.000,38960000.000,38402000.000,34007000.000,38335000.000,32869000.000,,32444000.000,46494000.000,,40769000.000,37942000.000,42453000.000,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,1240000.000,,,,1704000.000,,,,2430000.000,,,,3379000.000,,,,2827000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,109403000.000,112036000.000,113230000.000,116795000.000,117359000.000,119056000.000,117728000.000,119977000.000,118410000.000,120744000.000,122967000.000,121464000.000,123831000.000,126297000.000,130661000.000,131640000.000,134598000.000,136116000.000,136793000.000,137748000.000,137879000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,20278000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-7607000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17255000.000,-21070000.000,-27818000.000,-25983000.000,-28145000.000,-25709000.000,-27885000.000,-27239000.000,-30998000.000,-30232000.000,-26308000.000,-25821000.000,-25900000.000,-28427000.000,-37288000.000,-40235000.000,-39947000.000,-42012000.000,-39654000.000,-39240000.000,-41096000.000,-41138000.000,-48845000.000,
AdditionalPaidInCapitalCommonStock,217189000.000,218043000.000,219112000.000,220311000.000,221459000.000,222608000.000,223822000.000,225045000.000,226135000.000,228170000.000,229137000.000,229643000.000,230551000.000,231140000.000,231907000.000,232572000.000,233346000.000,234101000.000,234760000.000,235468000.000,236141000.000,236622000.000,237367000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,4281000.000,3299000.000,3867000.000,4086000.000,3538000.000,3105000.000,3393000.000,2982000.000,2878000.000,2402000.000,2302000.000,2642000.000,2886000.000,2861000.000,2808000.000,2610000.000,2881000.000,3049000.000,4539000.000,4180000.000,4215000.000,4287000.000,3881000.000,
Assets,392209000.000,400793000.000,406884000.000,437094000.000,448206000.000,463075000.000,439665000.000,445081000.000,451365000.000,453269000.000,432441000.000,450112000.000,456044000.000,453501000.000,442013000.000,465790000.000,473214000.000,473810000.000,436679000.000,436794000.000,438427000.000,438373000.000,428765000.000,
AssetsCurrent,297234000.000,304098000.000,306982000.000,337277000.000,347634000.000,338493000.000,286250000.000,291059000.000,296817000.000,301891000.000,287613000.000,310180000.000,319225000.000,321744000.000,309272000.000,336783000.000,346843000.000,352586000.000,308277000.000,315388000.000,319010000.000,318738000.000,308948000.000,
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,600000.000,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,,,1700000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,1132000.000,,,,,,,,,,,,,
Cash,84174000.000,85318000.000,87955000.000,90854000.000,87571000.000,99543000.000,68369000.000,65275000.000,64871000.000,75062000.000,72695000.000,73948000.000,70260000.000,76071000.000,70091000.000,81187000.000,88597000.000,110149000.000,92194000.000,97797000.000,124385000.000,137064000.000,130160000.000,
CashAndCashEquivalentsAtCarryingValue,84174000.000,85318000.000,87955000.000,90854000.000,87571000.000,99543000.000,68369000.000,65275000.000,64871000.000,75062000.000,72695000.000,73948000.000,70260000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,
CommonStockSharesIssued,27767657.000,27767657.000,28170929.000,28170929.000,28170929.000,28174241.000,28463479.000,28463479.000,28537486.000,28601861.000,28860143.000,28860843.000,28881993.000,28883629.000,29148504.000,29148504.000,29148504.000,29148504.000,29448779.000,29448779.000,29448779.000,29448779.000,29871354.000,
CommonStockSharesOutstanding,27767657.000,27767657.000,28170929.000,28170929.000,28170929.000,28174241.000,28463479.000,28463479.000,28537486.000,28601861.000,28860143.000,28860843.000,28881993.000,28883629.000,29148504.000,29148504.000,29148504.000,29148504.000,29448779.000,29448779.000,29448779.000,29448779.000,29871354.000,
CommonStockValue,280000.000,280000.000,285000.000,285000.000,285000.000,285000.000,290000.000,290000.000,291000.000,292000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000,296000.000,294000.000,294000.000,294000.000,294000.000,299000.000,
ConstructionInProgressGross,,,17345000.000,,,,12059000.000,,,,5109000.000,,,,7114000.000,,,,11849000.000,,,,8176000.000,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,2278000.000,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,2400000.000,2200000.000,2000000.000,,
DeferredRevenueCurrent,,,,,,,,,,,2100000.000,,,,757000.000,,,,818000.000,,,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,,,,,,,,,,,,,,460000.000,
DeferredTaxAssetsGross,,,,,,,61200000.000,,,,60900000.000,,,,54100000.000,,,,38400000.000,,,,,
DeferredTaxAssetsGrossCurrent,,,,,,,8739000.000,,,,8748000.000,,,,,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,40574000.000,,,,40658000.000,,,,,,,,38371000.000,,,,41133000.000,
DeferredTaxAssetsInventory,,,,,,,3318000.000,,,,3265000.000,,,,3086000.000,,,,3959000.000,,,,2899000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,32376000.000,,,,24134000.000,,,,28571000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,8843000.000,8381000.000,9469000.000,8325000.000,8327000.000,8180000.000,8173000.000,8325000.000,8378000.000,9142000.000,9288000.000,9291000.000,9235000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,21401000.000,23615000.000,24121000.000,27405000.000,28088000.000,24468000.000,24383000.000,23617000.000,20289000.000,23234000.000,22135000.000,19625000.000,16970000.000,25253000.000,24607000.000,24514000.000,28496000.000,28587000.000,
DeferredTaxAssetsNet,,,,,,,31821000.000,,,,32217000.000,,,,32376000.000,,,,25253000.000,,,,28587000.000,
DeferredTaxAssetsNetCurrent,,,,,,,8207000.000,,,,8180000.000,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,23614000.000,,,,24037000.000,,,,23234000.000,,,,-1119000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,27613000.000,,,,22360000.000,,,,15094000.000,,,,20130000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,,,,,,,2200000.000,,,,3000000.000,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,287000.000,,,,2135000.000,
DeferredTaxAssetsOtherLossCarryforwards,,,,,,,,,,,,,,,,,,,2121000.000,,,,2178000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,8516000.000,,,,5620000.000,,,,5270000.000,,,,4109000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,1631000.000,,,,1823000.000,,,,2062000.000,,,,2562000.000,,,,2238000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,600000.000,,,,500000.000,,,,700000.000,,,,1100000.000,,,,800000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,1945000.000,,,,1993000.000,,,,2008000.000,,,,1370000.000,,,,1060000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,,,,,4913000.000,,,,7228000.000,,,,5268000.000,,,,4623000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,410000.000,,,,173000.000,,,,153000.000,,,,145000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,,,,1044000.000,,,,1444000.000,,,,,,,,,
