,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2012-12-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,90700000.000,109300000.000,99100000.000,80000000.000,86300000.000,86900000.000,75800000.000,80100000.000,,,,,,,,,,,,
AccountsPayableCurrent,61700000.000,42300000.000,55000000.000,51600000.000,58800000.000,42400000.000,40800000.000,50600000.000,50000000.000,45700000.000,39600000.000,46100000.000,47700000.000,45600000.000,37400000.000,46600000.000,48700000.000,40400000.000,34400000.000,33217000.000,29296000.000,31962000.000,29816000.000
AccountsReceivableGrossCurrent,,,,105800000.000,125300000.000,112000000.000,92900000.000,,95400000.000,84600000.000,89200000.000,,92000000.000,88300000.000,75800000.000,,95000000.000,82900000.000,73300000.000,,57895000.000,63864000.000,51894000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,77200000.000,84500000.000,81000000.000,69100000.000,88200000.000,88300000.000,76400000.000,65700000.000,63449000.000,49697000.000,56201000.000,45177000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,23205000.000,22668000.000,23044000.000,22435000.000
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,,,,,3551000.000,2672000.000,1823000.000,1839000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,41900000.000,43500000.000,43300000.000,44600000.000,43400000.000,45200000.000,46800000.000,48600000.000,42000000.000,43600000.000,44200000.000,45400000.000,44900000.000,46600000.000,48100000.000,52800000.000,51842000.000,53500000.000,50849000.000,52306000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-100000.000,100000.000,,-200000.000,-200000.000,-100000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,-3100000.000,-3400000.000,,-3000000.000,-2900000.000,-2400000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1700000.000,-3700000.000,-2900000.000,-4000000.000,-3200000.000,-3200000.000,-3300000.000,-3300000.000,-3200000.000,-3100000.000,-2500000.000,-2900000.000,-4100000.000,-6000000.000,-9200000.000,-8500000.000,-9300000.000,-9600000.000,-9200000.000,-11157000.000,-11527000.000,-12305000.000,-12076000.000
AdditionalPaidInCapital,792500000.000,794000000.000,795300000.000,796800000.000,798300000.000,800200000.000,801800000.000,803500000.000,805000000.000,805800000.000,806400000.000,807000000.000,807600000.000,808000000.000,808700000.000,809200000.000,809700000.000,810100000.000,810600000.000,811601000.000,812062000.000,812552000.000,813120000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,16200000.000,16800000.000,13400000.000,13000000.000,10200000.000,8500000.000,8800000.000,9100000.000,7400000.000,7500000.000,7300000.000,6700000.000,6700000.000,6700000.000,6500000.000,7600000.000,7967000.000,8198000.000,7663000.000,6717000.000
Assets,365100000.000,329800000.000,340800000.000,329600000.000,326600000.000,327100000.000,304100000.000,305800000.000,297800000.000,279400000.000,255200000.000,253200000.000,257800000.000,242400000.000,220100000.000,229400000.000,228000000.000,209300000.000,191500000.000,166111000.000,152826000.000,156918000.000,151524000.000
AssetsCurrent,331800000.000,303600000.000,315300000.000,304600000.000,302100000.000,301800000.000,276800000.000,274300000.000,263800000.000,246300000.000,222400000.000,218200000.000,223600000.000,209300000.000,189400000.000,195800000.000,196500000.000,179400000.000,163300000.000,140414000.000,127581000.000,133119000.000,128767000.000
AssetsNoncurrent,33300000.000,26200000.000,25500000.000,25000000.000,24500000.000,25300000.000,27300000.000,31500000.000,34000000.000,33100000.000,32800000.000,35000000.000,34200000.000,33100000.000,30700000.000,,,,,25697000.000,25245000.000,,
CashAndCashEquivalentsAtCarryingValue,87600000.000,84300000.000,90500000.000,96000000.000,85100000.000,94800000.000,92900000.000,90000000.000,79300000.000,64700000.000,47500000.000,48800000.000,42400000.000,38700000.000,35000000.000,34700000.000,35800000.000,39500000.000,39700000.000,30479000.000,31750000.000,34978000.000,39910000.000
CommonStockParOrStatedValuePerShare,0.010,,,0.010,,,,0.010,,,,0.010,,,,0.010,,,,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,,,300000000.000,,,,300000000.000,,,,300000000.000,,,,300000000.000,,,,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,60511709.000,61234187.000,61271511.000,61274740.000,,,,61252494.000,,,,62218226.000,,,,62498401.000,,,,5261041.000,,5306298.000,5314860.000
CommonStockSharesOutstanding,60511709.000,61234187.000,61271511.000,61274740.000,,,,61252494.000,,,,62218226.000,,,,62498401.000,,,,5261041.000,,5306298.000,5314860.000
CommonStockValue,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,600000.000,53000.000,53000.000,53000.000,53000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,28200000.000,25800000.000,29100000.000,25900000.000,21000000.000,16800000.000,27500000.000,28900000.000,29900000.000,35900000.000,26800000.000,23800000.000,23600000.000,26100000.000,20800000.000,17300000.000,17300000.000,13200000.000,7800000.000,5117000.000,7653000.000,7535000.000,9777000.000
CustomerAdvancesCurrent,,,,,,,,,,,,,,,,,,,,12124000.000,10382000.000,10407000.000,9940000.000
DebtInstrumentInterestRateStatedPercentage,,,,0.050,0.050,0.050,0.050,0.050,0.050,,,0.050,,,,,,,,,,,
DeferredRevenueAndCreditsCurrent,40200000.000,37000000.000,42400000.000,41300000.000,40400000.000,52600000.000,34500000.000,18600000.000,20800000.000,28900000.000,30000000.000,33300000.000,41900000.000,32500000.000,38200000.000,41700000.000,40000000.000,36300000.000,32600000.000,30615000.000,25357000.000,25451000.000,23218000.000
DeferredRevenueAndCreditsNoncurrent,,,,,,,,8500000.000,8800000.000,7500000.000,7600000.000,8500000.000,8100000.000,7300000.000,6500000.000,8600000.000,10000000.000,10900000.000,10000000.000,8387000.000,7729000.000,7700000.000,7561000.000
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,,,,18491000.000,14975000.000,15044000.000,13278000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,,,,,0.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,,6068000.000,5759000.000,5727000.000,5748000.000
DeferredTaxAssetsNetCurrent,800000.000,900000.000,900000.000,1000000.000,1000000.000,1000000.000,1000000.000,900000.000,900000.000,900000.000,700000.000,1500000.000,1700000.000,1800000.000,1700000.000,1500000.000,1400000.000,1400000.000,1500000.000,,,,
DeferredTaxAssetsNetNoncurrent,700000.000,600000.000,600000.000,400000.000,400000.000,400000.000,400000.000,1400000.000,1400000.000,1500000.000,1500000.000,3400000.000,3400000.000,3300000.000,3400000.000,7600000.000,7300000.000,7200000.000,7100000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,271000000.000,,,,282800000.000,,,,292200000.000,,,,328700000.000,,,,345300000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,143000000.000,,,,95200000.000,,,,104100000.000,,,,129000000.000,,,,175100000.000,,,
DeferredTaxAssetsValuationAllowance,,,,-193000000.000,,,,198000000.000,,,,190700000.000,,,,194700000.000,,,,202800000.000,,,
DeferredTaxLiabilitiesCurrent,900000.000,900000.000,900000.000,1300000.000,1300000.000,1300000.000,1300000.000,1100000.000,1100000.000,1100000.000,1400000.000,200000.000,200000.000,200000.000,200000.000,,,,,0.000,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,,,,,200000.000,200000.000,200000.000,200000.000,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,,,,,4700000.000,4700000.000,4700000.000,4700000.000,,,,
DeferredTaxLiabilitiesNoncurrent,1400000.000,1400000.000,1400000.000,900000.000,900000.000,900000.000,900000.000,1700000.000,1700000.000,1800000.000,1500000.000,5200000.000,5300000.000,5300000.000,5300000.000,,,,,1497000.000,1484000.000,1492000.000,1497000.000
DerivativeFairValueOfDerivativeAsset,,,,100000.000,100000.000,0.000,100000.000,100000.000,0.000,0.000,,,,,,,,,,,,,
