,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,10787000.000,10124000.000,13224000.000,11825000.000,11262000.000,12954000.000,30471000.000,31621000.000,26431000.000,25937000.000,19388000.000,19788000.000,18951000.000,20620000.000,21755000.000,22362000.000,22585000.000,17961000.000,13156000.000,19855000.000,19972000.000,21892000.000,29378000.000,31859000.000
AccountsReceivableGrossCurrent,,,,,49202000.000,51860000.000,69446000.000,83355000.000,87255000.000,86228000.000,73033000.000,65257000.000,73322000.000,64984000.000,58698000.000,61354000.000,61336000.000,61615000.000,48737000.000,55194000.000,54067000.000,55116000.000,51617000.000,59500000.000
AccruedBonusesCurrent,,,,,,,1493000.000,,,,958000.000,,,,3014000.000,,,,3698000.000,,,,570000.000,
AccruedEmployeeBenefitsCurrent,,,,,,,1815000.000,,,,1847000.000,,,,1800000.000,,,,3075000.000,,,,2863000.000,
AccruedIncomeTaxesCurrent,,,,,2098000.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,23703000.000,25847000.000,18129000.000,17880000.000,19082000.000,18141000.000,19844000.000,23793000.000,26072000.000,20586000.000,25631000.000,24634000.000,30015000.000,21842000.000,25462000.000,21122000.000,25543000.000,20594000.000
AccruedProfessionalFeesCurrent,,,,,,,754000.000,,,,1253000.000,,,,980000.000,,,,1104000.000,,,,767000.000,
AccruedSalariesCurrent,,,,,,,3362000.000,,,,3286000.000,,,,1647000.000,,,,2481000.000,,,,2367000.000,
AccruedSalesCommissionCurrent,,,,,,,7950000.000,,,,0.000,,,,,,,,,,,,,
AccruedVacationCurrentAndNoncurrent,,,,,,,,,,,3516000.000,,,,2933000.000,,,,1913000.000,,,,1886000.000,
