,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,,,,,,,4638000.000,5279000.000,,3995000.000,4906000.000,5806000.000
AccountsReceivableNetCurrent,,,,,,,25876000.000,23355000.000,,23828000.000,26323000.000,22163000.000
AccruedIncomeTaxes,,,,,700000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,3308000.000,,,5069000.000,,,
AdditionalPaidInCapital,,,,,,,7065000.000,7550000.000,,8310000.000,8756000.000,9131000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,900000.000,740000.000,743000.000,500000.000,462000.000,453000.000,556000.000
Assets,,,,,,,973983000.000,967885000.000,,939343000.000,935691000.000,931936000.000
AssetsCurrent,,,,,,,34761000.000,36045000.000,,30181000.000,31583000.000,28155000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,4900000.000,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,0.000,0.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,58100000.000,,,,,,
CapitalizedComputerSoftwareGross,,,,,,3103000.000,,,3553000.000,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,2121000.000,1665000.000,,513000.000,680000.000,1041000.000
CashReserveDepositRequiredAndMade,,,,,,30400000.000,,,28500000.000,,,
CommitmentsAndContingencies,,,,,,,0.000,0.000,,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,,,,,,,0.010,0.010,,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,,,,1000.000,1000.000,,1000.000,1000.000,1000.000
CommonStockSharesIssued,,,,,,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,,,,,,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockValue,,,,,,,165764000.000,165764000.000,,165764000.000,165764000.000,165764000.000
DebtInstrumentCarryingAmount,,,,,772990000.000,,780207000.000,769281000.000,,,776512000.000,768091000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,1600000.000,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-17542000.000,,,-27467000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,2346000.000,,,-2839000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,-19888000.000,,,-24628000.000,,,
DeferredTaxAssetsNetCurrent,,,,,,2573000.000,0.000,2568000.000,-2297000.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,2528000.000,,0.000,-7086000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,1700000.000,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,838000.000,,,4878000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,823000.000,,,15047000.000,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,2839000.000,2839000.000,2839000.000
DeferredTaxLiabilitiesGrossCurrent,,,,,,227000.000,,,542000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,-22416000.000,,,17542000.000,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,30090000.000,30418000.000,,26430000.000,26796000.000,25731000.000
DeferredTaxLiabilitiesOther,,,,,32700000.000,32700000.000,,,,,,
DepositLiabilitiesAccruedInterest,,,,,,,6690000.000,17252000.000,,17224000.000,6999000.000,17264000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,8500000.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,98969.000,,,143533000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,42437000.000,,,32702000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,9897000.000,,,10160000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,14027000.000,,,13197000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,20872000.000,,,17517000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,30103000.000,,,23946000.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,320457.000,,,328332000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,221488.000,,,184799000.000,,,
FurnitureAndFixturesGross,,,,,,844000.000,,,867000.000,,,
Goodwill,,,,,,,678704000.000,678704000.000,,678704000.000,679751000.000,684241000.000
GoodwillFairValueDisclosure,,,,,669500000.000,669600000.000,,,,,,
IncomeTaxReceivable,,,,,,,,,,,0.000,0.000
IncomeTaxesReceivable,,,,,,,,,,0.000,,
IndefiniteLivedTradeNames,,,,65500000.000,65500000.000,65500000.000,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,207542000.000,197111000.000,,175407000.000,168576000.000,163475000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,0.000,,0.000,0.000,0.000
LeaseholdImprovementsGross,,,,,,2073000.000,,,2070000.000,,,
Liabilities,,,,,,,857038000.000,857356000.000,,847218000.000,849192000.000,849787000.000
LiabilitiesAndStockholdersEquity,,,,,,,973983000.000,967885000.000,,939343000.000,935691000.000,931936000.000
LiabilitiesCurrent,,,,,,,46741000.000,56423000.000,,49472000.000,42517000.000,52227000.000
LongTermDebt,,,,,772990000.000,926232000.000,780207000.000,769281000.000,912789000.000,,776512000.000,768091000.000
LongTermDebtCurrent,,,,,,,0.000,0.000,,,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,538732000.000,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,0.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,352500000.000,,,526289000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,35000000.000,,,347500000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,39000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,0.000,,,
LongTermDebtNoncurrent,,,,,,,780207000.000,769281000.000,,768434000.000,776512000.000,768091000.000
LongTermInvestments,,,,,,,23010000.000,23122000.000,,24919000.000,26469000.000,26682000.000
MachineryAndEquipmentGross,,,,,,4707000.000,,,5481000.000,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,60000000.000,60000.000,13369000.000,,,11686000.000,,,
