,2016-12-31
AdvertisingExpense,67000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,55000.000
AllowanceForLoanAndLeaseLossesWriteOffs,90000.000
AvailableForSaleSecuritiesGrossRealizedGains,13000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,2911000.000
AvailableForSaleSecuritiesGrossRealizedLosses,6000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3641000.000
ComprehensiveIncomeNetOfTax,-282000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,109000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,132000.000
DefinedContributionPlanCostRecognized,25000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,0.030
Depreciation,165000.000
DepreciationAndAmortization,495000.000
EarningsPerShareBasic,-1.190
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,41000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,36000.000
GainLossOnSaleOfSecuritiesNet,7000.000
GainsLossesOnSalesOfOtherRealEstate,10000.000
ImpairedFinancingReceivableAverageRecordedInvestment,1190000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,67000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,1151000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,66000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,39000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,1000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-459000.000
IncreaseDecreaseInAccruedInterestReceivableNet,22000.000
IncreaseDecreaseInDeposits,8458000.000
IncreaseDecreaseInInterestPayableNet,-22000.000
IncreaseDecreaseInOperatingCapital,36000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,33400.000
InformationTechnologyAndDataProcessing,209000.000
InterestAndDividendIncomeOperating,3540000.000
InterestAndDividendIncomeSecurities,250000.000
InterestAndFeeIncomeLoansAndLeases,3255000.000
InterestExpense,1256000.000
InterestExpenseDeposits,1032000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,224000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2284000.000
InterestIncomeExpenseNet,2284000.000
InterestIncomeOther,35000.000
LaborAndRelatedExpense,1469000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,344000.000
NetCashProvidedByUsedInFinancingActivities,11641000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11641000.000
NetCashProvidedByUsedInInvestingActivities,-15257000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15257000.000
NetCashProvidedByUsedInOperatingActivities,-25000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-25000.000
NetIncomeLoss,-459000.000
NoninterestExpense,2914000.000
NoninterestIncome,171000.000
NoninterestIncomeOther,84000.000
OccupancyNet,394000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,-270000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-184000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,-93000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,177000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax,-251000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-361000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,7000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,110000.000
OtherGeneralExpense,62000.000
OtherNoninterestExpense,221000.000
PaymentsForFederalHomeLoanBankAdvances,8000000.000
PaymentsForProceedsFromLoansAndLeases,-167000.000
PaymentsForProceedsFromLoansReceivable,-418000.000
PaymentsToAcquireAvailableForSaleSecurities,22144000.000
PaymentsToAcquireMachineryAndEquipment,1455000.000
ProceedsFromFederalHomeLoanBankAdvances,5000000.000
ProceedsFromIssuanceOfCommonStock,6183000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,4667000.000
ProceedsFromSaleOfAvailableForSaleSecurities,2911000.000
ProceedsFromSaleOfForeclosedAssets,346000.000
ProfessionalFees,386000.000
RealEstateOwnedValuationAllowanceProvision1,52000.000
ServicingFeesNet,70000.000
StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,36000.000
StockIssuedDuringPeriodValueNewIssues,6183000.000
TransferToOtherRealEstate,24000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,166000.000
WeightedAverageNumberOfDilutedSharesOutstanding,384219.000
WeightedAverageNumberOfSharesOutstandingBasic,417619.000
