,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-09-30,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8489423.000,11441896.000,606790.000,426000.000,2094000.000,5456000.000,949000.000,346000.000,396000.000,1137000.000,1747000.000,354000.000,538000.000,1027000.000,670000.000,2282000.000,3157000.000,24435000.000,42415000.000,52453000.000,97726000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,,,786000.000,
AccountsReceivableNetCurrent,1533887.000,3237796.000,3032602.000,5224000.000,5897000.000,6262000.000,7361000.000,9425000.000,11981000.000,14866000.000,16974000.000,21059000.000,11523000.000,14781000.000,13601000.000,10408000.000,10539000.000,11715000.000,11925000.000,25728000.000,21924000.000
AccruedIncomeTaxesCurrent,,,,4582000.000,6703000.000,5571000.000,6277000.000,8422000.000,11986000.000,10984000.000,14376000.000,18983000.000,21523000.000,17120000.000,20899000.000,24389000.000,26132000.000,16387000.000,14177000.000,17673000.000,13097000.000
AccruedLiabilitiesCurrent,2660198.000,3212546.000,,,,,,,,,,,,,,,,,,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,6700000.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,181000.000,209000.000,242000.000,273000.000,301000.000,445000.000,580000.000,755000.000,451000.000,494000.000,534000.000,570000.000,572000.000,697000.000,585000.000,562000.000,736000.000,826000.000
AcquisitionCostsCumulative,,,,,,,,,,,,,,,,,,,,398547000.000,355267000.000
AdditionalPaidInCapital,84108762.000,122818486.000,123726382.000,124868000.000,138949000.000,141929000.000,216383000.000,250429000.000,256547000.000,262335000.000,265793000.000,276893000.000,523344000.000,533091000.000,538631000.000,596361000.000,687159000.000,1144161000.000,1146621000.000,1148998000.000,1151899000.000
AmortizationExpensePerPhysicalUnitOfProduction,,,,15.370,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,1171000.000,1610000.000,2694000.000,2777000.000,3540000.000,3933000.000,4144000.000,4730000.000,5109000.000,7189000.000,7772000.000,12334000.000,12444000.000,13676000.000,12394000.000,13848000.000,16458000.000,15463000.000
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,,695000.000,2319000.000,2683000.000,1508000.000
AssetRetirementObligationsNoncurrent,712682.000,815873.000,916258.000,1171000.000,1610000.000,2694000.000,2777000.000,3540000.000,3933000.000,4144000.000,4730000.000,5109000.000,7189000.000,7772000.000,12334000.000,12444000.000,13676000.000,11699000.000,11529000.000,13775000.000,13955000.000
Assets,68087025.000,116538359.000,117160275.000,130742000.000,188463000.000,203541000.000,291236000.000,338812000.000,349546000.000,395561000.000,448542000.000,545065000.000,831843000.000,819460000.000,746449000.000,682126000.000,616300000.000,991756000.000,992619000.000,1024113000.000,1086583000.000
AssetsCurrent,11734158.000,45334096.000,34112991.000,21821000.000,28441000.000,30003000.000,91975000.000,76732000.000,72883000.000,72107000.000,68240000.000,112442000.000,269563000.000,229052000.000,166840000.000,108946000.000,82966000.000,124073000.000,106886000.000,54184000.000,79203000.000
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,35779000.000,32334000.000,42695000.000,64715000.000,89307000.000,57519000.000,88441000.000,95278000.000,126994000.000,213704000.000,170639000.000,77564000.000,,,,,442999000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,,,,,,,,522503000.000,482533000.000,818833000.000,840982000.000,,940260000.000
CapitalizedCostsProvedProperties,,,,82166000.000,141931000.000,148693000.000,155755000.000,198409000.000,245505000.000,268510000.000,329926000.000,366951000.000,420895000.000,513677000.000,588802000.000,656562000.000,698564000.000,868958000.000,900958000.000,969239000.000,1061023000.000
CapitalizedCostsSupportEquipmentAndFacilities,,,,,,,637000.000,,,,,,,,,,,,,,
CapitalizedCostsUnprovedProperties,,,,,,,,,,,,15300000.000,15300000.000,15300000.000,77564000.000,106921000.000,103997000.000,434483000.000,458802000.000,398547000.000,355267000.000
CashAndCashEquivalentsAtCarryingValue,7198914.000,38852524.000,27764540.000,12465000.000,18273000.000,19211000.000,19463000.000,20973000.000,34380000.000,47979000.000,34753000.000,47111000.000,218470000.000,190205000.000,133908000.000,80723000.000,50937000.000,78634000.000,63757000.000,18615000.000,33197000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,14913211.000,9395998.000,9334882.000,8666802.000,4541989.000,,,2562473.000,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,2562473.000,,,,0.000,,,,,0.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,36098212.000,51147858.000,51409340.000,51740310.000,55226616.000,55700330.000,70587723.000,75746743.000,76685709.000,77554337.000,77999082.000,79854500.000,104066892.000,105025453.000,105099342.000,109547330.000,126245686.000,200486623.000,200537625.000,200647572.000,200806149.000
