,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,765661.000,938392.000,2649772.000,1544180.000,815905.000,757946.000,1548121.000,1363455.000,2034928.000,1569713.000
AccountsReceivableGrossCurrent,2333225.000,2123444.000,1483382.000,1034514.000,596568.000,650981.000,777567.000,594903.000,828141.000,780952.000
AccruedLiabilitiesCurrent,611525.000,398755.000,355224.000,226770.000,251816.000,227765.000,396000.000,292000.000,236000.000,236000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,232432433.000,233385892.000,234132806.000,239200644.000,243462407.000,245028008.000,253176523.000,253572691.000,253987568.000,254367017.000
AcquisitionCostsCumulative,,,,,,,23445306.000,,,
AdditionalPaidInCapital,260735795.000,262300911.000,262344286.000,262412659.000,262489186.000,262566279.000,262624918.000,262677203.000,262725174.000,262764582.000
AssetRetirementObligation,,,,,779197.000,797216.000,815660.000,836877.000,856308.000,876201.000
AssetRetirementObligationsNoncurrent,,,1226796.000,761592.000,779197.000,797216.000,815660.000,836877.000,856308.000,876201.000
Assets,85304086.000,88555629.000,84654236.000,71562385.000,64022214.000,62581653.000,53854291.000,52788119.000,53162699.000,51277832.000
AssetsCurrent,11784938.000,14407299.000,7688596.000,14841152.000,10323243.000,9830222.000,7353438.000,6286728.000,6743219.000,5275123.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,253092709.000,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,,37641327.000,31486314.000,31888960.000,32156446.000,31717970.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,297794055.000,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,44701346.000,,,
CapitalizedCostsProvedProperties,265613614.000,266892392.000,268793463.000,255740966.000,255738109.000,256691510.000,264814427.000,264872686.000,264990062.000,265443594.000
CapitalizedCostsSupportEquipmentAndFacilities,1060220.000,1429026.000,1502921.000,1542286.000,1464475.000,1471761.000,1493314.000,1499297.000,1499297.000,1522990.000
CapitalizedCostsUncompletedWellsEquipmentAndFacilities,,,1938691.000,,,,,,,
CapitalizedCostsUnprovedProperties,36659642.000,36394721.000,36938162.000,36987331.000,37915582.000,37641327.000,31486314.000,31888960.000,32156446.000,31717970.000
CashAndCashEquivalentsAtCarryingValue,6125371.000,9498846.000,1965967.000,7964180.000,5135729.000,5589156.000,2938086.000,1778330.000,2030031.000,2008434.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.350,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,152013515.000,168084515.000,168084515.000,169573681.000,169823681.000,169823681.000,169823681.000,169823681.000,169823681.000,169731980.000
CommonStockSharesOutstanding,151939815.000,168010815.000,168010815.000,169499981.000,169749981.000,169749981.000,169749981.000,169749981.000,169749981.000,169658280.000
CommonStockValue,15201.000,16808.000,16808.000,16957.000,16982.000,16982.000,16982.000,16982.000,16982.000,16973.000
ContractualObligation,,,,,,,59044993.000,,,
ContractualObligationDueAfterFifthYear,,,,,,,27551825.000,,,
ContractualObligationDueInFifthYear,,,,,,,5046652.000,,,
ContractualObligationDueInFourthYear,,,,,,,7157293.000,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,6006803.000,,,
ContractualObligationDueInSecondYear,,,,,,,6482782.000,,,
ContractualObligationDueInThirdYear,,,,,,,6799638.000,,,
ConvertibleLongTermNotesPayable,,21746565.000,22593313.000,23517001.000,24483682.000,25545992.000,26637461.000,27818641.000,,
ConvertibleNotesPayableCurrent,,400000.000,,,,,,,29076838.000,30436320.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,1489166.000,,,
DebtInstrumentUnamortizedDiscount,24242242.000,23421435.000,22574687.000,21650999.000,20684318.000,19622007.000,18530539.000,17349359.000,16091162.000,14731680.000
DeferredFinanceCostsNoncurrentNet,1275910.000,1451001.000,1117972.000,1051259.000,983793.000,914220.000,845367.000,775185.000,703362.000,629361.000
DeferredIncomeTaxLiabilities,,,,,,,1168657.000,,,
DeferredRentCreditNoncurrent,,,,,281390.000,287813.000,294236.000,300659.000,299635.000,283718.000
DeferredTaxAssetsDeferredIncome,,,,,,,920235.000,,,
DeferredTaxAssetsGross,,,,,,,26587824.000,,,
DeferredTaxAssetsNet,,,,,,,1168657.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,20790664.000,,,
DeferredTaxAssetsOther,,,,,,,130920.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,1995698.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,,88169.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,2357410.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,304728.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,25419167.000,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,1168657.000,,,
DepositsAssetsNoncurrent,639500.000,639500.000,639500.000,539443.000,564638.000,556638.000,531443.000,531443.000,551370.000,551370.000
DerivativeAssetsCurrent,,318143.000,865358.000,1062071.000,,,,,,
DerivativeAssetsNoncurrent,19643.000,53772.000,,,,,,,,
DerivativeLiabilitiesCurrent,25193.000,,,,,,,,,
DerivativeLiabilitiesNoncurrent,1687500.000,3932500.000,4235000.000,4955000.000,2837500.000,2117500.000,907500.000,302500.000,175000.000,71000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,352964.000,,,,,
ExplorationCostsCumulative,,,,,,,8041008.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,907500.000,302500.000,175000.000,71000.000
InterestPayableCurrent,591751.000,1218311.000,586556.000,1207617.000,586556.000,1207616.000,586556.000,1207616.000,1850672.000,2495022.000
InventoriesPropertyHeldForSaleCurrent,,,,,,,,,,351575.000
Liabilities,41519622.000,,,,,,,,,
LiabilitiesAndStockholdersEquity,85304086.000,88555629.000,84654236.000,71562385.000,64022214.000,62581653.000,53854291.000,52788119.000,53162699.000,51277832.000
LiabilitiesCurrent,14968300.000,14877744.000,14278273.000,5048182.000,3485455.000,4822572.000,5032626.000,5083121.000,36364366.000,37699660.000
LiabilitiesNoncurrent,26551322.000,29593231.000,30720738.000,31848609.000,30946172.000,31262311.000,31118034.000,31671241.000,3692894.000,3542257.000
LinesOfCreditCurrent,8544969.000,8544969.000,8544969.000,,,,,,,
LongTermDebtCurrent,400000.000,,,,,,,,,
NotesAndLoansReceivableNetCurrent,,,500000.000,1692321.000,500000.000,,,,,
NotesAndLoansReceivableNetNoncurrent,500000.000,500000.000,,,,,,,,
OilAndGasJointInterestBillingReceivablesCurrent,1445621.000,665509.000,810482.000,1215772.000,2113859.000,1635481.000,1753204.000,2077097.000,2358076.000,1760277.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,988545.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,193613.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,83775.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,247602.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,236432.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,227123.000,,,
OtherAssetsNoncurrent,2435053.000,2644273.000,1757472.000,1590702.000,1548431.000,1470858.000,1376810.000,1306628.000,1254732.000,1180731.000
OtherInventorySupplies,1806960.000,1770494.000,1911362.000,1762666.000,1903388.000,1912825.000,1730733.000,1730733.000,1469490.000,359515.000
PrepaidExpenseAndOtherAssetsCurrent,,,152045.000,,73699.000,41779.000,153848.000,,,
PrepaidExpenseCurrent,73761.000,30863.000,,109628.000,,,,105665.000,57481.000,14370.000
PropertyPlantAndEquipmentGross,303516528.000,304889949.000,309340974.000,294331175.000,295612947.000,296308581.000,298300566.000,298767454.000,299152316.000,299188995.000
PropertyPlantAndEquipmentNet,71084095.000,71504057.000,75208168.000,55130531.000,52150540.000,51280573.000,45124043.000,45194763.000,45164748.000,44821978.000
RetainedEarningsAccumulatedDeficit,-216836428.000,-218102961.000,-222575765.000,-227633909.000,-232785468.000,-235956378.000,-244808156.000,-246530315.000,-249506604.000,-252615527.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,11466640.000,,,
