,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,126000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4708000.000
AdjustmentsToAdditionalPaidInCapitalStockSplit,1000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,4551000.000
AllocatedShareBasedCompensationExpense,4708000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,665000.000
ComprehensiveIncomeNetOfTax,-44444000.000
ConversionOfStockAmountConverted1,328941000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,72000.000
Depreciation,89000.000
EarningsPerShareBasicAndDiluted,-3.220
FairValueAdjustmentOfWarrants,1703000.000
FairValueAssumptionsExpectedDividendRate,0.000
FairValueAssumptionsExpectedVolatilityRate,0.714
FairValueAssumptionsRiskFreeInterestRate,0.014
GeneralAndAdministrativeExpense,13321000.000
IncomeTaxExpenseBenefit,0.000
IncreaseDecreaseInAccountsPayable,923000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,4842000.000
IncreaseDecreaseInDeferredRevenue,-1220000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1629000.000
IncreaseDecreaseInRestrictedCash,97000.000
InterestIncomeExpenseNonoperatingNet,956000.000
InterestPaid,2000.000
LicensesRevenue,1220000.000
MarketableSecuritiesUnrealizedGainLoss,28000.000
NetCashProvidedByUsedInFinancingActivities,54202000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,54202000.000
NetCashProvidedByUsedInInvestingActivities,-18380000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-18380000.000
NetCashProvidedByUsedInOperatingActivities,-35157000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-35157000.000
NetIncomeLoss,-44472000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-47070000.000
NonoperatingIncomeExpense,-706000.000
OperatingExpenses,44986000.000
OperatingIncomeLoss,-43766000.000
OperatingLeasesRentExpenseNet,400000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,28000.000
OtherNoncashIncomeExpense,-25000.000
OtherNonoperatingIncomeExpense,41000.000
PaymentsToAcquirePropertyPlantAndEquipment,261000.000
PaymentsToAcquireShortTermInvestments,158319000.000
ProceedsFromIssuanceInitialPublicOffering,52148000.000
ProceedsFromPaymentsForOtherFinancingActivities,-4000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,140297000.000
ProceedsFromStockOptionsExercised,2058000.000
ResearchAndDevelopmentExpense,31665000.000
Revenues,1220000.000
SalesRevenueNet,1220000.000
ShareBasedCompensation,4708000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,3800000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,82415.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,478530.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,4.660
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,8.870
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,12.640
StockIssuedDuringPeriodSharesStockOptionsExercised,441573.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,321711000.000
StockIssuedDuringPeriodValueNewIssues,50527000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,42000.000
StockIssuedDuringPeriodValueStockOptionsExercised,2058000.000
StockRepurchasedDuringPeriodShares,16731.000
TemporaryEquityDividendsAdjustment,2598000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,13000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,14619716.000
