,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableCurrent,,,2192.000,942.000,259.000
AdditionalPaidInCapital,,,,,-126900.000
AdditionalPaidInCapitalCommonStock,18810.000,20710.000,20710.000,20710.000,
Assets,19442.000,1308.000,0.000,0.000,
AssetsCurrent,19442.000,1308.000,0.000,0.000,
CashAndCashEquivalentsAtCarryingValue,18642.000,1308.000,0.000,0.000,
CommonStockParOrStatedValuePerShare,,,,,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000
CommonStockSharesIssued,4990000.000,4990000.000,5090000.000,5090000.000,152700000.000
CommonStockSharesOutstanding,,,,,152700000.000
CommonStockValue,4990.000,5090.000,5090.000,5090.000,152700.000
DeferredTaxAssetsGross,,,,,13148.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,37566.000
DeferredTaxAssetsValuationAllowance,,,,,13148.000
DueToRelatedPartiesCurrent,,,,,11507.000
DueToRelatedPartiesNoncurrent,1824.000,1824.000,2074.000,5324.000,
Liabilities,1824.000,1824.000,4266.000,6266.000,
LiabilitiesAndStockholdersEquity,19442.000,1308.000,0.000,0.000,
LiabilitiesCurrent,,,,,11766.000
OperatingLossCarryforwards,,,,,37566.000
OtherAssetsCurrent,800.000,,,,
PreferredStockParOrStatedValuePerShare,,,,,0.001
PreferredStockSharesAuthorized,,,,,10000000.000
RetainedEarningsAccumulatedDeficit,-6182.000,-26316.000,-30066.000,-32066.000,-37566.000
SharesIssued,4990000.000,,,,
SharesIssuedPricePerShare,,,,,0.001
StockholdersEquity,17618.000,,,,-11766.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,17618.000,-516.000,-4266.000,-6266.000,
