,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-03-31
AccountsAndOtherReceivablesNetCurrent,0.000,0.000,0.000,30750.000,0.000
AccountsPayableAndAccruedLiabilitiesCurrent,28101.000,37963.000,26393.000,13178.000,79284.000
AccountsReceivableNetCurrent,39981.000,49046.000,22147.000,40164.000,22862.000
AdditionalPaidInCapital,17029476.000,17067486.000,17037840.000,17039903.000,17044211.000
Assets,138764.000,172413.000,129644.000,184435.000,193820.000
AssetsCurrent,83920.000,79234.000,41147.000,95936.000,51321.000
Cash,5629.000,454.000,-3471.000,6752.000,8035.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,120000000.000,120000000.000,100000000.000,100000000.000,500000000.000
CommonStockSharesIssued,30564000.000,64564000.000,64564000.000,64564000.000,414564000.000
CommonStockSharesOutstanding,30564000.000,64564000.000,64564000.000,64564000.000,414564000.000
CommonStockValue,30564.000,64564.000,64564.000,64564.000,414564.000
FiniteLivedIntangibleAssetsNet,0.000,0.000,0.000,0.000,
InventoryNet,32700.000,26134.000,18871.000,14670.000,16824.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,0.000,0.000,0.000,0.000,
Liabilities,64896.000,77459.000,30339.000,13178.000,79284.000
LiabilitiesAndStockholdersEquity,138764.000,172413.000,129644.000,184435.000,193820.000
LiabilitiesCurrent,64896.000,77459.000,30339.000,13178.000,79284.000
LiabilitiesNoncurrent,0.000,0.000,0.000,0.000,0.000
NotesPayableCurrent,36795.000,39496.000,3946.000,0.000,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,50000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesOutstanding,,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockValue,,10000.000,10000.000,10000.000,10000.000
PrepaidExpenseCurrent,5610.000,3600.000,3600.000,3600.000,3600.000
PropertyPlantAndEquipmentNet,54844.000,93179.000,88497.000,88499.000,142499.000
RetainedEarningsAccumulatedDeficit,-16986172.000,-17047096.000,-17013099.000,-16943210.000,-17354239.000
StockholdersEquity,73868.000,94954.000,99305.000,171257.000,114536.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,73868.000,94954.000,99305.000,171257.000,114536.000
TaxesPayableCurrent,0.000,0.000,0.000,0.000,0.000
