,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,,,,204348.000,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,58402.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-7419.000,,,,1067.000,,
CashPeriodIncreaseDecrease,,,-259.000,,,,,,,,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,20000.000,,
DebtInstrumentDecreaseForgiveness,,,8363.000,,,,0.000,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,2966.000,,
DepreciationDepletionAndAmortization,,,,,,,234.000,234.000,234.000,234.000,,,
Dividends,,,,,,,,,,,4937.000,3292.000,4438.000
EarningsPerShareBasic,0.000,0.000,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,0.000,,-0.020,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.350,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,4365.000,5209.000,66269.000
GeneralAndAdministrativeExpense,1627.000,16393.000,13987.000,25948.000,19588.000,42462.000,23868.000,38754.000,11509.000,10049.000,50999.000,1090760.000,307619.000
ImpairmentOfOilAndGasProperties,,,,,,,22037.000,13528.000,0.000,9280.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-377904.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-1627.000,-16393.000,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,27129.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,14581.000,,,,169470.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,10186.000,,,,1889.000,,,,,,
IncreaseDecreaseInAccruedSalaries,,,,,,,15000.000,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,-433.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,,,,,,,
InterestExpense,,,186.000,,,,,,,,63800.000,61739.000,140992.000
InterestExpenseRelatedParty,,,186.000,652.000,547.000,,0.000,0.000,0.000,-7352.000,,,
InterestPaid,,,0.000,,,,0.000,,,,,,
InvestmentIncomeNet,,,,,,,,,,,4937.000,3292.000,4438.000
LeaseOperatingExpense,,,,476.000,989.000,,719.000,0.000,0.000,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,,29526.000,,,,80000.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,29526.000,,,,80000.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-2784.000,,,,-152479.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-2784.000,,,,-152479.000,,
NetCashProvidedByUsedInOperatingActivities,,,-29785.000,,,,-84635.000,,,,133546.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-29785.000,,,,-84635.000,,,,133546.000,,
NetIncomeLoss,-1627.000,-16393.000,-67100.000,-250080.000,-209139.000,-827900.000,-320687.000,-361451.000,-301393.000,-232546.000,-50489.000,-1143998.000,-377904.000
OfficersCompensation,,,10000.000,145069.000,156030.000,153287.000,239348.000,251202.000,241202.000,,,,
OperatingExpenses,,,66914.000,249428.000,,,,,,,50999.000,1090760.000,307619.000
OperatingIncomeLoss,,,-66914.000,-249428.000,-208592.000,-827849.000,-320687.000,-361451.000,-301393.000,-225194.000,-46062.000,-1087468.000,-303181.000
OtherIncome,,,,,,,,,,,-4427.000,-56530.000,-74723.000
OtherNonoperatingIncomeExpense,,,-186.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,2784.000,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,0.000,,,,80000.000,,,,,,
ProceedsFromNotesPayable,,,29959.000,,,,,,,,20000.000,20000.000,
ProceedsFromRelatedPartyDebt,,,,,,,0.000,,,,,,
ProfessionalFees,,,42927.000,77935.000,31985.000,30646.000,34481.000,57733.000,48448.000,19052.000,,,
RealizedInvestmentGainsLosses,,,,,,,,,,,-39464.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,0.000,,,,,,
Revenues,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
SalesRevenueNet,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
ShareBasedCompensation,,,,,,,204348.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,80000.000,,,,,,
UnrealizedGainLossOnInvestments,,,,,,,,,,,30000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,63896264.000,35097363.000,35542514.000,-91929922.000,36025035.000,37147703.000,37557389.000,-73483622.000,37994889.000,55236193.000,60601185.000
WeightedAverageNumberOfSharesOutstandingBasic,7013043.000,8754565.000,,,,,,,,,,,
