,2015-06-28,2015-09-27,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-01
AmortizationOfDebtDiscountPremium,,-21000000.000,,,,,
AmortizationOfFinancingCosts,9000000.000,2000000.000,,,,,
AmortizationOfIntangibleAssets,22000000.000,66000000.000,66000000.000,66000000.000,66000000.000,70000000.000,67000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,12000000.000,3000000.000,3000000.000,1000000.000,-4000000.000,1000000.000
AssetImpairmentCharges,25000000.000,,,53000000.000,0.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,-0.140,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,-0.140,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,12000000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,6363000000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,34000000.000,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,-90000000.000,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,3900000000.000,,,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,162000000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-638000000.000,,,,
CommonStockDividendsPerShareDeclared,,0.550,0.575,0.575,0.600,0.600,0.600
ComprehensiveIncomeNetOfTax,107000000.000,-17000000.000,1007000000.000,577000000.000,547000000.000,544000000.000,1072000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,5000000.000,-14000000.000,11000000.000,5000000.000,3000000.000,-3000000.000,-4000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,112000000.000,-31000000.000,1018000000.000,582000000.000,550000000.000,541000000.000,1068000000.000
CostOfGoodsSold,1665000000.000,4492000000.000,4192000000.000,4262000000.000,4049000000.000,4398000000.000,4063000000.000
DeferredIncomeTaxExpenseBenefit,,,27000000.000,,,,105000000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,-50000000.000,,,,-82000000.000
DepreciationDepletionAndAmortization,,,363000000.000,,,,262000000.000
DividendsCommonStock,,,699000000.000,,,,731000000.000
EarningsPerShareBasic,,-0.270,0.740,0.630,0.690,0.780,0.730
EarningsPerShareBasicAndDiluted,-0.910,,,,,,
EarningsPerShareDiluted,,-0.270,0.730,0.630,0.690,0.760,0.730
EffectOfExchangeRateOnCashAndCashEquivalents,,,44000000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,-0.291,0.292,0.301,0.237,-0.555,0.287
ForeignCurrencyTransactionGainLossRealized,234000000.000,,,,,,
GoodwillAndIntangibleAssetImpairment,58000000.000,,,,,,
GoodwillImpairmentLoss,,,,0.000,,,
GoodwillTranslationAdjustments,,,329000000.000,,,,
GrossProfit,951000000.000,1628000000.000,2378000000.000,2531000000.000,2218000000.000,2459000000.000,2301000000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,58000000.000,0.000,,0.000,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,53000000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-169000000.000,1272000000.000,1366000000.000,1105000000.000,1280000000.000,1250000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-195000000.000,,,,,,
IncomeLossFromSubsidiariesBeforeTax,,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,-35000000.000,-49000000.000,372000000.000,411000000.000,262000000.000,336000000.000,359000000.000
IncreaseDecreaseInAccountsPayable,,,59000000.000,,,,62000000.000
IncreaseDecreaseInAccountsReceivable,,,38000000.000,,,,118000000.000
IncreaseDecreaseInInventories,,,273000000.000,,,,492000000.000
IncreaseDecreaseInOtherCurrentAssets,,,45000000.000,,,,67000000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,-184000000.000,,,,-270000000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,0.000,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,10000000.000,10000000.000,10000000.000,-21000000.000,12000000.000
IndefiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,,,,,80000000.000
InterestExpense,394000000.000,460000000.000,249000000.000,264000000.000,311000000.000,310000000.000,313000000.000
InterestIncomeExpenseNet,-384000000.000,,,,,,
InventoryWriteDown,49000000.000,0.000,,,,,
InvestmentIncomeInterest,10000000.000,,,,,,
