,2011-07-31,2011-10-31,2012-01-31,2012-04-30
AccountsPayable,401428.000,337481.000,222513.000,263084.000
AccountsPayableRelatedPartiesCurrent,264549.000,247750.000,0.000,0.000
AccruedIncomeTaxesPayable,53832.000,0.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax,19279.000,6826.000,-44423.000,-65263.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,271779.000,-19011.000,14933.000,-113805.000
AdditionalPaidInCapital,4650263.000,4654693.000,4869241.000,4869241.000
Assets,10347462.000,9224395.000,9537941.000,9204670.000
AssetsCurrent,1071472.000,1406536.000,1777131.000,1669484.000
CapitalizedCostsMineralInterestsInUnprovedProperties,9669.000,9669.000,9669.000,9669.000
CashAndCashEquivalentsAtCarryingValue,412858.000,587918.000,1144512.000,1255214.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,43637548.000,39208210.000,39360518.000,39360518.000
CommonStockSharesOutstanding,43504093.000,39074755.000,39227063.000,39227063.000
CommonStockValue,43638.000,39208.000,39361.000,39361.000
DeferredTaxAssetsNet,343375.000,807912.000,1155635.000,1281205.000
DepositsAssetsCurrent,13080.000,13080.000,13080.000,12080.000
DueFromEmployeesCurrent,14392.000,5375.000,11420.000,7416.000
FiniteLivedPatentsGross,328125.000,320313.000,312500.000,304688.000
FiniteLivedRoyaltyGross,513052.000,449970.000,399375.000,149994.000
IncomeTaxesReceivable,476.000,476.000,0.000,0.000
InventoryNet,68690.000,66590.000,64590.000,62690.000
Liabilities,802393.000,643973.000,268219.000,295611.000
LiabilitiesAndStockholdersEquity,10347462.000,9224395.000,9537941.000,9204670.000
LiabilitiesCurrent,802393.000,643973.000,268219.000,295611.000
LiabilitiesNoncurrent,0.000,0.000,0.000,0.000
LongTermDebtAndCapitalLeaseObligationsCurrent,82584.000,58742.000,45706.000,32527.000
MineralPropertiesGross,5442712.000,3826713.000,3712778.000,3457250.000
MineralRights,59613.000,54638.000,52886.000,48957.000
MinorityInterest,-633778.000,-665746.000,-700979.000,-728034.000
NotesAndLoansReceivableNetCurrent,,108267.000,,
NotesReceivableNet,107183.000,0.000,0.000,8635.000
OtherAssets,6690468.000,5250237.000,5480828.000,5304296.000
OtherAssetsCurrent,190826.000,10000.000,10000.000,0.000
OtherInvestments,208965.000,220992.000,227360.000,193892.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000
PrepaidExpense,48924.000,174860.000,144154.000,182090.000
PropertyPlantAndEquipmentNet,2585522.000,2567622.000,2279982.000,2230890.000
RetainedEarningsAccumulatedDeficit,5298197.000,4668761.000,5195898.000,5011868.000
StockholdersEquity,10178847.000,9246168.000,9970701.000,9637093.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9545069.000,8580422.000,9269722.000,8909059.000
TreasuryStockValue,104309.000,104309.000,104309.000,104309.000
