,2011-07-31,2011-10-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,2523335.000,5396034.000,4562431.000,5073512.000,3253497.000,4194498.000,5834886.000,5309279.000,6331336.000,7179463.000,4593580.000,4114646.000,5309104.000,9313192.000,6116342.000,6596620.000,10386367.000
AccountsReceivableGrossCurrent,,,,5165662.000,4807093.000,3042332.000,3400647.000,4352864.000,4364659.000,8268171.000,4625312.000,3908537.000,4452870.000,11120593.000,9197472.000,9365748.000,7601172.000
AccountsReceivableNetCurrent,7016394.000,13078602.000,6291639.000,6159847.000,5444903.000,3500299.000,3390043.000,3641240.000,4640958.000,8418559.000,6427146.000,6712695.000,6867282.000,11626467.000,10144432.000,10210112.000,9325596.000
AccountsReceivableRelatedParties,,,,,,,,,,,,,,2200000.000,,,
AccruedLiabilitiesCurrent,92393.000,269898.000,414317.000,457804.000,487062.000,364749.000,391882.000,423535.000,427545.000,399171.000,376296.000,366512.000,488138.000,611999.000,712062.000,1482681.000,1082823.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,156186.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,179397.000,-491390.000,-982520.000,-1364235.000,,0.000,,,,-332869.000,,,,-244551.000,,,
AdditionalPaidInCapital,432954774.000,437992664.000,463464509.000,464791367.000,465402557.000,465645892.000,467066241.000,470156011.000,479658626.000,492360165.000,513403741.000,513808813.000,513900824.000,514065280.000,524708453.000,524790493.000,524981208.000
AdvancesToAffiliate,4317300.000,4203930.000,4001220.000,3797880.000,3856320.000,,,,,,,,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,305017.000,294983.000,429686.000,1027128.000,1308103.000,323998.000,398684.000,332687.000,122563.000,192520.000,291644.000,291227.000,291227.000,257870.000
Assets,74154623.000,71633683.000,51549106.000,73422221.000,65643148.000,61261360.000,58401406.000,57120106.000,60641930.000,66004542.000,75071711.000,72427663.000,68716123.000,71676514.000,72528858.000,71778015.000,67503450.000
AssetsCurrent,14576229.000,20300974.000,20486779.000,17506301.000,13490058.000,10963476.000,10950339.000,12707821.000,16588910.000,22639311.000,31050657.000,25600174.000,22125958.000,26914568.000,30449129.000,29502682.000,26735575.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,1316925.000,1702962.000,1047032.000,727514.000,736149.000,1324945.000,1141176.000,1512675.000,584206.000,1049603.000,1639311.000,2054870.000,1084894.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,32547643.000,32523496.000,30061026.000,26668312.000,26183898.000,25033797.000,23675628.000,,,,,,
CapitalLeaseObligations,,,,,,3177454.000,3013825.000,2843493.000,2663419.000,2472887.000,2269071.000,2055633.000,1829242.000,1591937.000,1337375.000,,
CapitalLeaseObligationsCurrent,,,,,,696947.000,,,,-872929.000,,976643.000,1033666.000,,,,
CapitalLeaseObligationsNoncurrent,,,,,,2449163.000,,,,1576234.000,,1059945.000,779775.000,,1324591.000,1059945.000,779775.000
CapitalLeasedAssetsGross,,,,,,3250000.000,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,1371947.000,,,,2933963.000,,,,3250000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,1342146.000,,,,,,671073.000,335537.000,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1810301.000,,,,1810301.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,1342146.000,,,,1342146.000,,1810301.000,1810300.000,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,1348483.000,,,,703284.000,,444786.000,332396.000,234066.000,150173.000,79283.000,23916.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,4494593.000,,,,3152447.000,,2481374.000,2145837.000,1810300.000,1474764.000,1139228.000,803691.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,3146110.000,,,,2449163.000,,2036588.000,1813441.000,1576234.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,131239.000,,,,399709.000,,,,765150.000,,,
CashAndCashEquivalentsAtCarryingValue,4517869.000,3288652.000,10710970.000,5566119.000,2548763.000,1435658.000,1549302.000,3439719.000,5943973.000,6254359.000,16932749.000,10247634.000,5767698.000,4103841.000,8787680.000,6275794.000,2624170.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,2013738.000,,,,7031981.000,,,,4495886.000,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,2.382,,,
ClassOfWarrantOrRightOutstanding,,,,36866923.000,38332389.000,38332389.000,41032048.000,11051070.000,14043048.000,10852747.000,9004525.000,8557189.000,8526795.000,8327405.000,,8272409.000,
CommonStockParOrStatedValuePerShare,,,,,,,,,,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020
CommonStockSharesAuthorized,,,,,,,,,,37500000.000,37475000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,,,,,,,,,,,2357500.000,23306116.000,23308221.000,,27913002.000,28090052.000,28090052.000
CommonStockSharesOutstanding,,,,,,,,,,,,23295491.000,23285431.000,,27878545.000,28022802.000,28024039.000
CommonStockValue,,,,,,,,,,,,465910.000,465709.000,465525.000,557571.000,560456.000,560481.000
ConvertibleNotesPayable,,,,,,,,,5155648.000,,5363523.000,5602642.000,5854333.000,,6382283.000,8662092.000,8966338.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,480093.000,482494.000,484922.000,,487218.000,491968.000,494312.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,,,0.025,0.025,,0.025,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,525000.000,525000.000,525000.000,,525000.000,525000.000,525000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.100,0.100,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,1323711.000,,,,1323711.000,,,
DebtInstrumentUnamortizedPremium,,,,,,,,,,900000.000,,,,,,,
DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,3100000.000,3100000.000,,3100000.000,775000.000,,,,,,,,,
DeferredCreditsAndOtherLiabilities,,,,,,,,,,,,,,,83570.000,0.000,105308.000
DeferredRevenueCurrent,446832.000,1180775.000,1418467.000,2071662.000,1998000.000,996530.000,1039566.000,2649241.000,2868022.000,2223903.000,1619624.000,1179957.000,1415207.000,2990908.000,2087914.000,1062075.000,1047177.000
DeferredTaxAssetsGross,,,,,,95591258.000,,,,17759134.000,,,,24610132.000,,,
DeferredTaxAssetsInventory,,,,,,1159753.000,,,,1524902.000,,,,1575527.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-146847.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,1018201.000,,,,204186.000,,,,315857.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,90111897.000,,,,11753569.000,,,,17920468.000,,,
DeferredTaxAssetsOther,,,,,,320473.000,,,,335286.000,,,,677611.000,,,
DeferredTaxAssetsOtherComprehensiveLoss,,,,,,400746.000,,,,295793.000,,,,295793.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,764575.000,,,,764575.000,,,,764575.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,2520703.000,,,,2622451.000,,,,2768688.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,236329.000,,,,358742.000,,,,363684.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,76782.000,,,,103816.000,,,,243786.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,94573057.000,,,,17554948.000,,,,24294275.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,741152.000,,,,0.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,221829.000,183630.000,193392.000,227936.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,-227.000,,,,0.000,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,424123.000,,,,204186.000,,,,315857.000,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,1370000.000,1099000.000,,1218000.000,1218000.000,3589000.000,,2767000.000,,,,,,
