,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1522333.000,1320962.000,1182507.000,1287413.000,1371260.000,1379467.000,1427762.000,1490268.000,1325669.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,63530.000,63530.000
AccountsPayableRelatedPartiesCurrent,7919.000,719.000,677.000,677.000,677.000,677.000,677.000,677.000,614677.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,368592.000,,
AdditionalPaidInCapital,22332417.000,23375947.000,23800320.000,24721034.000,25162089.000,25495684.000,25568596.000,25631763.000,25663428.000
Assets,726887.000,715411.000,716085.000,676082.000,527466.000,468040.000,415831.000,183511.000,
AssetsCurrent,222839.000,258321.000,310817.000,312826.000,203394.000,205330.000,203394.000,183511.000,126178.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,232853.000,232853.000,232853.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,231025.000,,,
Cash,8645.000,65.000,51.000,552.000,,1936.000,,13633.000,6573.000
CashAndCashEquivalentsAtCarryingValue,8645.000,,,,,,,13633.000,
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CashUninsuredAmount,0.000,0.000,0.000,,0.000,0.000,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,25000.000,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,4000000000.000,500000000.000,20000000000.000,20000000000.000,20000000000.000
CommonStockSharesIssued,23741119.000,26377412.000,28678955.000,41969953.000,277439783.000,1011365.000,484670610.000,484670610.000,1609780777.000
CommonStockSharesOutstanding,23741119.000,26377412.000,28678955.000,41969953.000,277439783.000,1011365.000,484670610.000,484670610.000,1609780777.000
CommonStockValue,2374.000,2637.000,2867.000,4197.000,27744.000,10.000,4847.000,4847.000,16098.000
ConvertibleLongTermNotesPayable,0.000,0.000,0.000,0.000,,,,,
ConvertibleNotesPayable,200000.000,37500.000,69000.000,160575.000,215280.000,284616.000,367544.000,540286.000,553932.000
ConvertibleNotesPayableCurrent,200000.000,37500.000,69000.000,160575.000,215280.000,284616.000,367544.000,540286.000,553932.000
DebtInstrumentFaceAmount,112570.000,112570.000,100902.000,100902.000,100902.000,100902.000,,,
DebtInstrumentInterestRateAtPeriodEnd,,0.080,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,0.080,0.080,,,,,
DebtInstrumentUnamortizedDiscount,,,8831.000,15131.000,4956.000,0.000,0.000,0.000,0.000
DebtInstrumentUnamortizedDiscountPremiumNet,12025.000,23028.000,145000.000,180040.000,194839.000,151554.000,,,
DeferredCompensationLiabilityCurrent,827375.000,859737.000,541953.000,597372.000,612645.000,680145.000,756374.000,768248.000,789498.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,345214.000,346096.000,346096.000,,,
DeferredTaxAssetsGross,,,,8973000.000,,,,9307000.000,
DeferredTaxAssetsLiabilitiesNet,,,,8973000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,7584000.000,,,,8224000.000,
DeferredTaxAssetsStateTaxes,,,,,,,,-82000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,1285000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,-105000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,209000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,309000.000,
DeferredTaxAssetsValuationAllowance,,,,8973000.000,,,,9307000.000,
DerivativeLiabilitiesCurrent,,,264000.000,992000.000,593000.000,803000.000,768000.000,1191000.000,1716000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,25649027.000,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,195678.000,195678.000,195678.000,,
InterestPayableCurrent,,,,,,,153786.000,153786.000,98524.000
InterestPayableCurrentAndNoncurrent,6338.000,6969.000,886.000,7458.000,8018.000,8584.000,,,
Liabilities,4041073.000,3646881.000,3517578.000,4436209.000,4113389.000,4432762.000,4589112.000,5302764.000,6012061.000
LiabilitiesAndStockholdersEquity,726887.000,715411.000,716085.000,676082.000,527466.000,468040.000,415831.000,183511.000,126178.000
LiabilitiesCurrent,3941073.000,,,,,,,5239234.000,5948531.000
LoansPayableCurrent,300000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,185650.000,188966.000,187418.000,195678.000,,,,,
LongTermNotesPayable,100000.000,,,,,,,,
ManagementFeePayable,7919.000,719.000,677.000,677.000,667.000,667.000,,,
NotesPayable,792923.000,1019920.000,1076117.000,1076117.000,938454.000,902930.000,885000.000,865000.000,565000.000
NotesPayableCurrent,692923.000,1019920.000,1076117.000,1016099.000,938454.000,902930.000,885000.000,865000.000,565000.000
NotesPayableRelatedPartiesClassifiedCurrent,122570.000,122570.000,100902.000,100902.000,100902.000,100902.000,100902.000,100902.000,100902.000
OtherAdditionalCapital,,,,,,25162089.000,,,
PrepaidExpenseAndOtherAssetsCurrent,214194.000,258256.000,310766.000,312274.000,203394.000,203394.000,203394.000,169878.000,119605.000
PrepaidExpenseAndOtherAssetsNoncurrent,318398.000,268124.000,217850.000,167578.000,128394.000,67032.000,16759.000,,
RetainedEarningsAccumulatedDeficit,,-26310104.000,-26604730.000,-28485408.000,-28776231.000,-29460891.000,-29747199.000,-30756338.000,-31565884.000
SaleOfStockPricePerShare,,,,0.085,,,,,
SharesIssuedPricePerShare,,,0.640,,,,,,
StockholdersEquity,-3314186.000,-2931470.000,-2801493.000,-3760127.000,-3585923.000,-3964722.000,-4173281.000,-5119253.000,-5885883.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3314186.000,-2931470.000,-2801493.000,-3760127.000,-3585923.000,-3964722.000,-4173281.000,-5119253.000,-5885883.000
