,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-3791.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1991.000,-9354.000,,,,,,
CashPeriodIncreaseDecrease,,,,,,54.000,,
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,,0.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,,-0.000,0.000,-0.000
GeneralAndAdministrativeExpense,62.000,,,7.000,,4850.000,,3442.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1791.000,,,,,,,
IncomeTaxesPaid,0.000,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,1250.000,,
InterestPaid,0.000,,,,,,,
InventoryWriteDown,-2000.000,2000.000,,,,,,
LegalFees,1650.000,6276.000,14800.000,3696.000,,,,
NetCashProvidedByUsedInFinancingActivities,1800.000,0.000,,,,3600.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1800.000,0.000,,,,3600.000,,
NetCashProvidedByUsedInOperatingActivities,,-9354.000,,,,-3654.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-9354.000,,,,-3654.000,,
NetIncomeLoss,,-6338.000,-14844.000,-3722.000,-5114.000,-4904.000,-42.000,-3442.000
OperatingExpenses,1791.000,6338.000,14844.000,3722.000,6098.000,4904.000,42.000,3442.000
OperatingIncomeLoss,,-6338.000,-14844.000,-3722.000,-5114.000,-4904.000,-42.000,-3442.000
OriginationOfNotesReceivableFromRelatedParties,1800.000,,,,,,,
OtherCostAndExpenseOperating,79.000,,,,,,,
OtherGeneralExpense,,62.000,44.000,19.000,48.000,54.000,42.000,
OtherNoncashIncomeExpense,,-6000.000,,,,,,
ProceedsFromContributionsFromAffiliates,,,,,,3600.000,,
ProfitLoss,-1791.000,-5354.000,,,,,,
Revenues,0.000,984.000,0.000,0.000,0.000,0.000,0.000,0.000
SalariesWagesAndOfficersCompensation,,,,,,,,3500.000
SalesRevenueNet,0.000,984.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,6400000.000,,6400000.000
WeightedAverageNumberOfSharesOutstandingBasic,4000000.000,,,,,,,
