,2017-04-02
AccountsPayableCurrent,1896000.000
AccountsReceivableNetCurrent,17812000.000
AccruedLiabilitiesCurrent,3863000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6465000.000
AdditionalPaidInCapital,292710000.000
Assets,156087000.000
AssetsCurrent,149319000.000
CashAndCashEquivalentsAtCarryingValue,114401000.000
ClassOfWarrantOrRightOutstanding,422856.000
CommonStockCapitalSharesReservedForFutureIssuance,13156518.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,1000000000.000
CommonStockSharesIssued,33230450.000
CommonStockSharesOutstanding,33230450.000
CommonStockValue,3000.000
DebtInstrumentCarryingAmount,5839000.000
DebtInstrumentUnamortizedDiscount,103000.000
EmployeeRelatedLiabilitiesCurrent,3194000.000
InventoryFinishedGoods,6298000.000
InventoryGross,13361000.000
InventoryRawMaterials,5254000.000
InventoryWorkInProcess,1809000.000
Liabilities,25886000.000
LiabilitiesAndStockholdersEquity,156087000.000
LiabilitiesCurrent,22347000.000
LongTermDebt,5351000.000
LongTermDebtCurrent,2288000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,1618000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,2383000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,1838000.000
LongTermDebtNoncurrent,3063000.000
OperatingLeasesFutureMinimumPaymentsDue,10772000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,1627000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,1576000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,1567000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,1753000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,3645000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,604000.000
OtherAssetsNoncurrent,743000.000
OtherLiabilitiesCurrent,1473000.000
OtherLiabilitiesNoncurrent,476000.000
PrepaidExpenseAndOtherAssetsCurrent,3745000.000
PropertyPlantAndEquipmentGross,12490000.000
PropertyPlantAndEquipmentNet,6025000.000
PurchaseObligation,23400000.000
RetainedEarningsAccumulatedDeficit,-162512000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,3079983.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,6826964.000
SharesHeldInEmployeeStockOptionPlanAllocated,2000000.000
StockholdersEquity,130201000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,130201000.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,210000.000
