,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,17011000.000,24975000.000,21592000.000,18050000.000,22583000.000,27793000.000,21642000.000,20933000.000,21442000.000,24751000.000,23102000.000,19465000.000,22434000.000,32049000.000,24705000.000,26072000.000,27951000.000,53962000.000,28689000.000,24753000.000,32384000.000,52676000.000,32890000.000,25124000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,5008000.000,4791000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,1700000.000,3700000.000,2200000.000,3300000.000,2400000.000,2200000.000,1800000.000,1300000.000,1700000.000,3800000.000,,,,,,,,,,
AccruedIncomeTaxesCurrent,0.000,0.000,3146000.000,1931000.000,,,520000.000,,,,5875000.000,866000.000,0.000,0.000,5648000.000,191000.000,0.000,,4863000.000,,,,6273000.000,4891000.000
AccruedLiabilitiesCurrent,,,,,20772000.000,19874000.000,21009000.000,21719000.000,21470000.000,23886000.000,23670000.000,22870000.000,22440000.000,25296000.000,27027000.000,24655000.000,25319000.000,26927000.000,25943000.000,27647000.000,26446000.000,29711000.000,30270000.000,31633000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,5860000.000,,,,5941000.000,,,,6965000.000,,,,8360000.000,,,,9547000.000,
AccruedRentCurrent,,,,,,,985000.000,,,,1200000.000,,,,1100000.000,,,,1200000.000,,,,,
AccruedRentNoncurrent,,,,,,,8200000.000,,,,8600000.000,,,,9900000.000,,,,11800000.000,,,,,
AccruedSalariesCurrent,,,,,,,2942000.000,,,,5373000.000,,,,6607000.000,,,,2084000.000,,,,2516000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,94418000.000,,,,102898000.000,,,,116467000.000,,,,134478000.000,138039000.000,142369000.000,148508000.000,154901000.000,156553000.000
AssetRetirementObligation,,,,,,,241000.000,,,,253000.000,,,,269000.000,,,,574000.000,,,,659000.000,
Assets,193380000.000,198251000.000,202589000.000,194549000.000,186238000.000,192687000.000,208404000.000,209873000.000,210650000.000,219121000.000,235448000.000,229368000.000,229460000.000,242424000.000,260487000.000,254401000.000,230539000.000,258503000.000,238585000.000,232222000.000,238962000.000,264820000.000,270146000.000,263090000.000
AssetsCurrent,139199000.000,136297000.000,139870000.000,130489000.000,114887000.000,114423000.000,128346000.000,131229000.000,131356000.000,137634000.000,153281000.000,144572000.000,141194000.000,149616000.000,167329000.000,163685000.000,133070000.000,149396000.000,131109000.000,120937000.000,123621000.000,147752000.000,153040000.000,145262000.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,,,,,,,,55602000.000
CapitalizedComputerSoftwareNet,,,,,,,18500000.000,,,,18800000.000,,,,25800000.000,,,,22800000.000,,,,24900000.000,
CashAndCashEquivalentsAtCarryingValue,75106000.000,60343000.000,83123000.000,73162000.000,49614000.000,34339000.000,67797000.000,74111000.000,63489000.000,54634000.000,89050000.000,82418000.000,68468000.000,56642000.000,99138000.000,93437000.000,49126000.000,32358000.000,44352000.000,38203000.000,29581000.000,28260000.000,63937000.000,59804000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,313000.000,,,,1249336.000,,,,1094570.000,,,,1128087.000,,,,873243.000,
CommonStockNoParValue,0.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20216076.000,19542449.000,18360739.000,18170236.000,17061615.000,17070553.000,17078092.000,17085655.000,17229536.000,17282395.000,17304285.000,17309423.000,17317777.000,17162929.000,17127875.000,17248267.000,17294057.000,17166491.000,15774681.000,15782652.000,15890898.000,15899840.000,15906635.000,15916563.000
CommonStockSharesOutstanding,20216076.000,19542449.000,18360739.000,18170236.000,17061615.000,17070553.000,17078092.000,17085655.000,17229536.000,17282395.000,17304285.000,17309423.000,17317777.000,17162929.000,17127875.000,17248267.000,17294057.000,17166491.000,15774681.000,15782652.000,15890898.000,15899840.000,15906635.000,15916563.000
CommonStockValue,148611000.000,149256000.000,150352000.000,151235000.000,152055000.000,152684000.000,153369000.000,154107000.000,155315000.000,156496000.000,156193000.000,156907000.000,157576000.000,158295000.000,159015000.000,159584000.000,160469000.000,161253000.000,162173000.000,163165000.000,163682000.000,164526000.000,165245000.000,166130000.000
ConstructionInProgressGross,,,,,,,,,,,,,,,,,,,,,,,,5136000.000
CustomerLoyaltyProgramLiabilityCurrent,,,,,,,,,,,,,,,,,,,1258000.000,,,,1855000.000,
DeferredIncomeTaxLiabilities,,,,,,,11592000.000,,,,12088000.000,,,,14148000.000,,,,15524000.000,,,,15188000.000,
DeferredRentCreditCurrent,,,,,,,6698000.000,,,,7317000.000,,,,7460000.000,,,,8117000.000,,,,9274000.000,
DeferredRentCreditNoncurrent,27690000.000,30578000.000,34311000.000,34369000.000,35545000.000,37490000.000,39303000.000,38572000.000,38222000.000,38906000.000,38976000.000,39435000.000,39519000.000,40831000.000,41995000.000,41057000.000,42695000.000,45962000.000,48280000.000,49974000.000,52185000.000,53846000.000,52656000.000,52956000.000
DeferredTaxAssetsGross,,,,,,,10066000.000,,,,11527000.000,,,,13548000.000,,,,14182000.000,,,,15963000.000,
DeferredTaxAssetsInventory,,,,,,,186000.000,,,,301000.000,,,,436000.000,,,,754000.000,,,,898000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-1526000.000,,,,-561000.000,,,,-600000.000,,,,,,,,719000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,1198000.000,1144000.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,,15907000.000,
DeferredTaxAssetsNetCurrent,3274000.000,2174000.000,1657000.000,1725000.000,1635000.000,1497000.000,1602000.000,1638000.000,1630000.000,1687000.000,2777000.000,2857000.000,2828000.000,2969000.000,3538000.000,3614000.000,3548000.000,3522000.000,3329000.000,,,,,
DeferredTaxAssetsNetNoncurrent,1394000.000,2412000.000,1108000.000,1150000.000,1086000.000,803000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,,,,,,,,,190000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,1909000.000,,,,2998000.000,,,,3761000.000,,,,3383000.000,,,,3208000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,56000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,1342000.000,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,3128000.000,3057000.000,3074000.000,2966000.000,3337000.000,3239000.000,3274000.000,3116000.000,4138000.000,4049000.000,4126000.000,4279000.000,4671000.000,1191000.000,1784000.000,1689000.000,479000.000,957000.000
