,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,23580000.000,22744000.000,24603000.000,29216000.000,24960000.000,28416000.000,27680000.000,28538000.000,29699000.000,26892000.000,29864000.000,29711000.000,27821000.000,27295000.000,26971000.000,30996000.000,30290000.000,31445000.000,33880000.000,36525000.000,39210000.000,38033000.000,45836000.000,50526000.000,51121000.000,63611000.000
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,,343000.000,287000.000,1164000.000,3085000.000,1466000.000,1316000.000,152000.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,70501000.000,67537000.000,75004000.000,64833000.000,71459000.000,66568000.000,74251000.000,78895000.000,85763000.000,69143000.000,73290000.000,76348000.000,97564000.000,86069000.000,90354000.000,88453000.000,100038000.000,91860000.000,95064000.000,98630000.000,105928000.000,104666000.000,97797000.000,109680000.000,130825000.000,147455000.000
AccruedBonusesCurrentAndNoncurrent,,,37200000.000,,,,35900000.000,,,,35200000.000,,,,37300000.000,,,,38600000.000,,,,38200000.000,,,
AccruedIncomeTaxesCurrent,0.000,0.000,2867000.000,10416000.000,0.000,0.000,,7222000.000,,,3769000.000,5112000.000,6576000.000,4568000.000,5036000.000,19627000.000,4590000.000,2959000.000,3755000.000,10311000.000,3345000.000,4333000.000,7781000.000,15815000.000,13056000.000,6856000.000
AccruedIncomeTaxesNoncurrent,7459000.000,6795000.000,7204000.000,7526000.000,5513000.000,5249000.000,5464000.000,5699000.000,5346000.000,4985000.000,5435000.000,5009000.000,5345000.000,5157000.000,5501000.000,5845000.000,6907000.000,6381000.000,6776000.000,7109000.000,8488000.000,8200000.000,8782000.000,9395000.000,10029000.000,10780000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,88981000.000,94096000.000,92370000.000,101256000.000,107861000.000,106047000.000,113016000.000,114661000.000,121223000.000,120864000.000,126967000.000,126193000.000,131851000.000,138477000.000,144072000.000,141575000.000,146738000.000,151605000.000,154015000.000,161330000.000,157074000.000,163269000.000,168652000.000,173940000.000,179345000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,590000.000,-1526000.000,-516000.000,-2331000.000,-1551000.000,-264000.000,-180000.000,-729000.000,-4847000.000,-1948000.000,-1562000.000,778000.000,510000.000,398000.000,1241000.000,221000.000,-358000.000,-774000.000,-2594000.000,-129000.000,-1215000.000,-768000.000,633000.000,3018000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-6250000.000,-17898000.000,-15063000.000,-27805000.000,-21175000.000,-18101000.000,-22832000.000,-25310000.000,-26326000.000,-18178000.000,-14672000.000,-14127000.000,-18431000.000,-31986000.000,-39997000.000,-44184000.000,-43694000.000,-50080000.000,-60444000.000,-51561000.000,-67338000.000,-78835000.000,-77974000.000,-56658000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7745000.000,-3839000.000,-5660000.000,-19424000.000,-15579000.000,-30136000.000,-22726000.000,-18365000.000,-23012000.000,-26039000.000,-31173000.000,-20126000.000,-16234000.000,-13349000.000,-17921000.000,-31588000.000,-38756000.000,-43963000.000,-44052000.000,-50854000.000,-63038000.000,-51690000.000,-68553000.000,-79603000.000,-77341000.000,-53640000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,0.000,,,,6357000.000,,,,,,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,,,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,,,
AdditionalPaidInCapital,395836000.000,415047000.000,432538000.000,448845000.000,101579000.000,125723000.000,137569000.000,159672000.000,204721000.000,274950000.000,326869000.000,343593000.000,359253000.000,377805000.000,413754000.000,428865000.000,471805000.000,508402000.000,542355000.000,577921000.000,595030000.000,616954000.000,623195000.000,675773000.000,704522000.000,720020000.000
AllowanceForDoubtfulAccountsReceivable,1874000.000,,1955000.000,1900000.000,1900000.000,1900000.000,1800000.000,1700000.000,1700000.000,1600000.000,1600000.000,1600000.000,1700000.000,1700000.000,1700000.000,1600000.000,1600000.000,1700000.000,1600000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1700000.000,1700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,1903000.000,,1933000.000,1914000.000,1860000.000,1830000.000,1705000.000,1707000.000,1645000.000,1644000.000,1631000.000,1653000.000,1669000.000,1662000.000,1649000.000,1641000.000,1665000.000,1580000.000,1512000.000,1468000.000,1482000.000,1521000.000,1538000.000,1692000.000,1691000.000
