,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,3745773.000,3225749.000,3671695.000,5079581.000,7259805.000,8763999.000,10138885.000,14714346.000,13459489.000,16371058.000,22006000.000,30401000.000,45591000.000,42470000.000,42693000.000,46854000.000,65551000.000,62923000.000
AccountsPayableCurrent,1180000.000,1341000.000,826000.000,1384000.000,3196000.000,,,,3129000.000,,,,4170000.000,,,,6722000.000,7279000.000
AccountsReceivableNet,496000.000,481000.000,488000.000,514000.000,506000.000,,,,1091000.000,,,,47000.000,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,9126000.000,10625000.000
AccruedEmployeeBenefitsCurrent,1335000.000,516000.000,877000.000,959000.000,2158000.000,,,,3985000.000,,,,11414000.000,,,,19287000.000,11888000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,7267000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,664000.000,687000.000,716000.000,743000.000,293000.000,,,,679000.000,,,,2361000.000,,,,4517000.000,4938000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-21451.000,-245481.000,-109291.000,31106.000,59853.000,43484.000,-33137.000,-203078.000,-283835.000,-230873.000,-788000.000,-1504000.000,-2253000.000,-1126000.000,-1160000.000,-2924000.000,-2801000.000,-2182000.000
AdditionalPaidInCapital,184100139.000,189422716.000,258232575.000,264519497.000,268302617.000,289834694.000,688486472.000,695621511.000,700354657.000,904714141.000,1280187000.000,1286740000.000,1300008000.000,1311739000.000,1317412000.000,1406260000.000,1426168000.000,1441501000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,0.000,
