,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,8885.000,7910.000,3075.000,14370.000,10532.000,36261.000
AccruedRoyaltiesCurrent,270.000,270.000,619.000,619.000,619.000,619.000
AdditionalPaidInCapitalCommonStock,738208.000,750160.000,761860.000,773740.000,785540.000,808249.000
Assets,2964.000,10036.000,22817.000,3253.000,15647.000,88.000
AssetsCurrent,2964.000,10036.000,22817.000,3253.000,15647.000,
Cash,2964.000,10036.000,22817.000,3253.000,15647.000,88.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,11132224.000,11180224.000,11480224.000,11600224.000,11800224.000,1090930.000
CommonStockSharesOutstanding,11132224.000,11180224.000,11480224.000,11600224.000,11800224.000,1090930.000
CommonStockValue,11132.000,11180.000,11480.000,11600.000,11800.000,1091.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.120,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,913844.000,942986.000,968226.000,1017495.000,1044943.000,1105776.000
InterestPayableCurrent,6169.000,,334.000,6076.000,604.000,8149.000
Liabilities,167468.000,191682.000,217703.000,235408.000,263250.000,296524.000
LiabilitiesAndStockholdersEquity,2964.000,10036.000,22817.000,3253.000,15647.000,88.000
LiabilitiesCurrent,143724.000,191682.000,217703.000,223601.000,11755.000,45029.000
LiabilitiesNoncurrent,23744.000,,,11807.000,251495.000,251495.000
NotesPayableRelatedPartiesClassifiedCurrent,128400.000,183502.000,213675.000,202536.000,0.000,
NotesPayableRelatedPartiesNoncurrent,23744.000,,,11807.000,251495.000,251495.000
OperatingLossCarryforwards,,,,,984000.000,1038000.000
StockholdersEquity,-164504.000,-181646.000,-194886.000,-232155.000,-247603.000,-296436.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-164504.000,-181646.000,-194886.000,-232155.000,-247603.000,-296436.000
UnsecuredDebt,,,,,25000.000,
