,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,367000.000,,,,599000.000,,,,605000.000,,,,0.000
AllocatedShareBasedCompensationExpense,,,,,400000.000,663000.000,1237000.000,1258000.000,1295000.000,1665000.000,2427000.000,2487000.000,2341000.000,2565000.000,2993000.000,2910000.000,2568000.000,2731000.000,2324000.000,-95000.000,1125000.000
AmortizationOfFinancingCosts,129000.000,,,,2022000.000,,,,839000.000,,,,1860000.000,,,,1202000.000,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,694528.000,162973000.000,,2308223.000
AssetRetirementObligationAccretionExpense,278000.000,274000.000,278000.000,2747000.000,998000.000,999000.000,1025000.000,1831000.000,1357000.000,1366000.000,1383000.000,1512000.000,1634000.000,1686000.000,1716000.000,2089000.000,2707000.000,2712000.000,2383000.000,2429000.000,2495000.000
AssetRetirementObligationCashPaidToSettle,,,,,,,,,,,,,,,,,615000.000,,,,113000.000
AssetRetirementObligationLiabilitiesIncurred,,,,,5000.000,,,,433000.000,,,,2304000.000,,,,10000.000,,,,6000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,,,,,,615000.000,,,,113000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,66000.000,,,,149000.000,,,,324000.000,,,,89000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,-0.490,-1.860,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,-29848000.000,-114206000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,110243000.000,123310000.000,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,5461000.000,,,,5323000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,7230000.000,,,,357000.000,,,,-11404000.000,,,,103000.000,,,,237000.000,,,,64649000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,,,10700000.000,,,,,,,,328400000.000,,,,369100000.000,,,,
CostsAndExpenses,,,,,,,,,,,,,,183335000.000,248927000.000,,66315000.000,225037000.000,80558000.000,349209000.000,81801000.000
DebtorReorganizationItemsOtherExpenseIncome,,,,,,,,,,,,,,,,,,,,,68000.000
DeferredIncomeTaxExpenseBenefit,183000.000,,,,,,,,,,,,-2370000.000,,,,65000.000,,,,-74000.000
