,2012-01-31,2013-01-31
AccretionExpense,,0.000
AdjustmentForAmortization,197000.000,131000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,127000.000,39000.000
AllocatedShareBasedCompensationExpense,,39000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,151000.000
AmortizationOfFinancingCosts,,37000.000
AmortizationOfIntangibleAssets,,94000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,118000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5000.000,-157000.000
CostOfGoodsAndServicesSold,21112000.000,19091000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentIncomeTaxExpenseBenefit,,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000
DeferredFederalIncomeTaxExpenseBenefit,,839000.000
DeferredIncomeTaxExpenseBenefit,436000.000,920000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,81000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,273000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.150
Depreciation,380000.000,451000.000
EarningsPerShareBasic,0.100,0.670
EarningsPerShareDiluted,0.100,0.620
EffectiveIncomeTaxRateContinuingOperations,,0.266
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.002
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,,-0.114
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.034
GainLossOnDispositionOfIntangibleAssets,,1990000.000
GainLossOnSaleOfPropertyPlantEquipment,,13000.000
GainsLossesOnExtinguishmentOfDebt,-25000.000,-9000.000
GrossProfit,8495000.000,11930000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,828000.000,3442000.000
IncomeTaxExpenseBenefit,436000.000,920000.000
IncomeTaxReconciliationTaxCreditsResearch,,623000.000
IncomeTaxesPaid,0.000,53000.000
IncreaseDecreaseInAccountsPayableTrade,-116000.000,-873000.000
IncreaseDecreaseInAccountsReceivable,655000.000,414000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,0.000,
IncreaseDecreaseInCustomerAdvances,0.000,
IncreaseDecreaseInDeferredIncomeTaxes,,179000.000
IncreaseDecreaseInDeferredRevenue,,1669000.000
