,2014-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-3121.000
CostOfRevenue,122349.000
GeneralAndAdministrativeExpense,6199.000
GrossProfit,27211.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,270.000
IncreaseDecreaseInAccruedTaxesPayable,-482.000
IncreaseDecreaseInInventories,1665.000
IncreaseDecreaseInOperatingCapital,-16989.000
IncreaseDecreaseInOtherAccountsPayable,-980.000
IncreaseDecreaseInOtherReceivables,5650.000
NetCashProvidedByUsedInFinancingActivities,-28799.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-28799.000
NetCashProvidedByUsedInOperatingActivities,25678.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,25678.000
NetIncomeLoss,11810.000
OperatingExpenses,15401.000
OperatingIncomeLoss,11810.000
OtherExpenses,3850.000
OtherGeneralAndAdministrativeExpense,114.000
ProceedsFromContributionsFromParent,110201.000
ProceedsFromConvertibleDebt,-139000.000
ProfessionalFees,2060.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,5000.000
Revenues,149560.000
SalesRevenueNet,149560.000
SellingExpense,813.000
TaxesAndLicenses,2366.000
TradeReceivablesHeldForSaleReconciliationToCashFlowPeriodIncreaseDecrease,7746.000
