,2017-03-31
AccountsPayableCurrent,4424000.000
AccountsReceivableNetCurrent,91445000.000
AccruedLiabilitiesCurrent,61463000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,19335000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3272000.000
Assets,2515497000.000
AssetsCurrent,105500000.000
CashAndCashEquivalentsAtCarryingValue,1951000.000
CostMethodInvestments,9400000.000
DeferredCompensationLiabilityClassifiedNoncurrent,2039000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,2300000.000
DeferredTaxLiabilitiesNoncurrent,8155000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,185118000.000
FiniteLivedIntangibleAssetsGross,900700000.000
FiniteLivedIntangibleAssetsNet,715582000.000
Goodwill,788107000.000
GoodwillGross,788107000.000
IntangibleAssetsNetExcludingGoodwill,1587902000.000
IntangibleAssetsNetIncludingGoodwill,2376009000.000
InvestmentsAndOtherNoncurrentAssets,11264000.000
Liabilities,116376000.000
LiabilitiesAndStockholdersEquity,2515497000.000
LiabilitiesCurrent,65887000.000
LiabilitiesNoncurrent,50489000.000
OtherLiabilitiesNoncurrent,2510000.000
PrepaidExpenseAndOtherAssetsCurrent,12104000.000
PropertyPlantAndEquipmentGross,42059000.000
PropertyPlantAndEquipmentNet,22724000.000
StockholdersEquity,2399121000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2399121000.000
