,2013-10-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-12600.000,,,,-1300000.000,,,,-197394.000,,,,-9281.000
ComprehensiveIncomeNetOfTax,,,,,,-122865.000,-27743.000,-2427965.000,-93423.000,-51754.000,-2047440.000,-27159.000,-56833.000,-54647.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,-10424.000,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-62178.000,75159.000,90639.000,103916.000,48964.000
CostOfGoodsAndServicesSold,,,,,,,,,,21809079.000,24994073.000,15616456.000,31827411.000,13855902.000
Depreciation,,,,,,,,,,4256.000,,,,24892.000
EarningsPerShareBasic,-0.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.060,0.000,-0.000,-0.030,-0.000,0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,18662.000,,,,-58509.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,,,,,,,,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,,1907308.000,,,
GeneralAndAdministrativeExpense,44.000,,,56.000,,1500.000,5650.000,,,174019.000,168298.000,160962.000,161064.000,83346.000
GoodwillImpairmentLoss,,,,,,,,4005224.000,,,,,,
GrossProfit,,,,,,,,,,190281.000,118356.000,95775.000,152759.000,-6283.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4290.000,-13640.000,-8277.000,-17774.000,-19377.000,-30173.000,-27743.000,-4026390.000,-196307.000,-71554.000,-2009000.000,-25041.000,-21386.000,-93412.000
IncomeLossFromEquityMethodInvestments,,,,,,-30692.000,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,1286.000,1060.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,4638.000,,,,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-4638.000,,,,,,,,,,,,
IncreaseDecreaseDueFromOtherRelatedParties,,,,,,,,,,,,,,14071287.000
IncreaseDecreaseInAccountsPayable,,-455.000,,,,4568.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,18784574.000,,,,-31426.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,7153231.000,,,,-16733332.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,5982.000,,,,-19616.000
IncreaseDecreaseInAccruedLiabilities,,-3500.000,,,,,,,,,,,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,13496941.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,,,,,,,,-30638838.000
IncreaseDecreaseInInventories,,,,,,,,,,8277.000,,,,
IncreaseDecreaseInOtherAccountsPayable,,,,,,,,,,-1294.000,,,,605.000
IncreaseDecreaseInOtherReceivables,,,,,,,,,,-1108.000,,,,-19.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,-1663274.000,,,,-2385.000
InterestExpense,,,,,,,,,,52164.000,25890.000,22371.000,-125.000,
InterestPaid,,,,,,,,,,52164.000,,,,
InterestPaidNet,,,,,,,,,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,4995.000,,,,25605.000,,,,57333.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,4995.000,,,,25605.000,,,,57333.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-1300000.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-1300000.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-17595.000,,,,-25605.000,,,,-273389.000,,,,49228.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-17595.000,,,,-25605.000,,,,-273389.000,,,,49228.000
NetIncomeLoss,-4290.000,-13640.000,-8277.000,-17774.000,-19377.000,-60865.000,-27743.000,-2426390.000,-157414.000,-57132.000,-1990204.000,19829.000,,-49242.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,-1600000.000,,-15708.000,-19856.000,-44870.000,551.000,-44170.000
NonoperatingIncomeExpense,,,,,,-30692.000,,-4005224.000,,-52164.000,-1937156.000,-22371.000,125.000,
OperatingExpenses,4290.000,13640.000,8277.000,17774.000,19377.000,30173.000,27743.000,21166.000,103615.000,209671.000,190200.000,175973.000,174270.000,87129.000
OperatingIncomeLoss,,,,,,,,-21166.000,,-19390.000,-71844.000,-80198.000,-21511.000,-93412.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,-1575.000,,10662.000,-112539.000,-92757.000,-63653.000,-10199.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,10662.000,-2122599.000,-117798.000,,-103611.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,5284.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,-1575.000,,,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,,,,5378.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,-62000.000,,,,,,,,
OtherExpenses,,,,,,,,,,,1937156.000,22371.000,,
OtherIncome,,,,,,,,,,,,77528.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-3958.000,,,
PaymentsToAcquireEquityMethodInvestments,,,,,,1300000.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,4995.000,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,57333.000,,,,
ProceedsFromShortTermDebt,,,,,,25605.000,,,,57333.000,,,,
ProfessionalFees,4246.000,13595.000,8247.000,8304.000,19377.000,28673.000,22093.000,21166.000,74735.000,35652.000,21902.000,15011.000,13206.000,3783.000
ProfitLoss,,,,,,,,-4026390.000,,-72840.000,-2010060.000,-25041.000,-24494.000,-93412.000
RevenueFromRelatedParties,,,,,,,,,,,,,,13847006.000
Revenues,,,,,,,,,,21999360.000,25112429.000,15789759.000,31980170.000,13849619.000
SalesRevenueNet,,,,,,,,,,21999360.000,25112429.000,15712231.000,31980170.000,13849619.000
SellingGeneralAndAdministrativeExpense,,45.000,30.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,3836217.000,3843700.000,38437000.000,-7698164.000,64490799.000,67142315.000,69318827.000,-133103392.000,74976241.000,74976241.000,74976241.000,-149952482.000,74976241.000
WeightedAverageNumberOfSharesOutstandingBasic,2110200.000,,,,,,,,,,,,,
