,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,5000000.000,7000000.000,4000000.000,2000000.000,5000000.000,5000000.000,4000000.000,1000000.000
AccountsNotesAndLoansReceivableNetCurrent,,,,,35000000.000,33000000.000,40000000.000,35000000.000,28000000.000,34000000.000,36000000.000,35000000.000,28000000.000,31000000.000,40000000.000,33000000.000,29000000.000,31000000.000
AccountsPayableCurrent,,,,,27000000.000,11000000.000,12000000.000,20000000.000,11000000.000,15000000.000,17000000.000,26000000.000,10000000.000,12000000.000,20000000.000,36000000.000,20000000.000,21000000.000
AccountsPayableOtherCurrent,5000000.000,5000000.000,7000000.000,7000000.000,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,16000000.000,,,,23000000.000,7000000.000,,6000000.000,7000000.000,6000000.000,6000000.000,6000000.000,6000000.000,7000000.000,15000000.000,14000000.000,15000000.000,17000000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,4000000.000,,,,,,,,,,,
AccountsPayableTradeCurrent,7000000.000,8000000.000,7000000.000,5000000.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,1000000.000,1000000.000,1000000.000,1000000.000,,,37000000.000,,,,35000000.000,,,,40000000.000,,,
AccountsReceivableRelatedParties,,,,,,,2000000.000,0.000,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,3000000.000,,,,1000000.000,1000000.000,0.000,,,,,,,
AccrualForEnvironmentalLossContingencies,,,,,4000000.000,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,468000000.000,487000000.000,496000000.000,502000000.000,,,530000000.000,,,,563000000.000,,,,591000000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,10000000.000,10000000.000,10000000.000,11000000.000,10000000.000,10000000.000,9000000.000,9000000.000,9000000.000,9000000.000,8000000.000,8000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,0.000,,,
Assets,1534000000.000,1538000000.000,1555000000.000,1579000000.000,1526000000.000,1519000000.000,1525000000.000,1530000000.000,1490000000.000,1501000000.000,1505000000.000,1504000000.000,1464000000.000,1462000000.000,1472000000.000,1438000000.000,1412000000.000,1406000000.000
AssetsCurrent,42000000.000,73000000.000,40000000.000,39000000.000,50000000.000,52000000.000,59000000.000,63000000.000,49000000.000,54000000.000,61000000.000,61000000.000,50000000.000,52000000.000,64000000.000,61000000.000,51000000.000,51000000.000
CapitalLeaseObligations,,,,,,,172000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,5000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,5000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,5000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,5000000.000,,,,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,28000000.000,,,,29000000.000,,,,29000000.000,,,
CashAndCashEquivalentsAtCarryingValue,7000000.000,7000000.000,2000000.000,2000000.000,,2000000.000,1000000.000,5000000.000,5000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ConstructionInProgressGross,,,,,,,11000000.000,,,,21000000.000,,,,3000000.000,,,
DebtAndCapitalLeaseObligations,,,,,,,647000000.000,,,,,,,,,,,
DebtCurrent,5000000.000,5000000.000,5000000.000,5000000.000,,,-5000000.000,,,,5000000.000,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,475000000.000,475000000.000,475000000.000,475000000.000,475000000.000,475000000.000,475000000.000,475000000.000,440000000.000,439000000.000,439000000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,,10000000.000,,,,10000000.000,,,,9000000.000,,,
