,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,37023.000,47305.000,54084.000,66330.000,76274.000,86694.000,96124.000,98763.000,102822.000,109798.000,120041.000,126917.000,131416.000,148326.000,150687.000,162575.000,173597.000,22801.000
AccountsPayableInterestBearingInterestRate,,,,,,,0.150,0.150,0.150,0.080,,0.080,0.080,0.150,0.150,0.150,0.150,0.150
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,165405.000
AccruedSalariesCurrent,29400.000,78800.000,79200.000,128300.000,185000.000,234400.000,294634.000,127484.000,188172.000,217524.000,248297.000,277636.000,306944.000,330050.000,306679.000,337014.000,367349.000,387650.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1309105.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,1863707.000,1737402.000,1672270.000,1686059.000,1611727.000
AdditionalPaidInCapitalCommonStock,1273463.000,1292919.000,1535845.000,1566848.000,1577832.000,1606510.000,1620783.000,1631959.000,1681173.000,1727418.000,1749781.000,1846518.000,1845990.000,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,0.000,,,,,,,,
Assets,252103.000,1446.000,89914.000,91233.000,145531.000,108.000,46.000,593.000,502.000,1061.000,17437.000,22939.000,270.000,1407.000,349.000,301.000,253.000,353.000
AssetsCurrent,252103.000,1446.000,1688.000,2920.000,57183.000,108.000,46.000,593.000,502.000,1061.000,17437.000,22939.000,270.000,1407.000,349.000,301.000,253.000,353.000
Cash,103.000,1446.000,1688.000,2920.000,57183.000,108.000,46.000,593.000,502.000,1061.000,17437.000,22939.000,270.000,1407.000,349.000,301.000,253.000,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,353.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,,,60859.000,,,,,
CashEquivalentsAtCarryingValue,,,,,0.000,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0.000,0.000,0.000
CashFDICInsuredAmount,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
CommonStockIncludingAdditionalPaidInCapital,99577.000,99577.000,110777.000,111177.000,111177.000,111177.000,111177.000,111177.000,,,,,,,,,,
CommonStockNoParValue,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,10000.000,,20000.000,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
