,2012-06-30,2012-09-30
AccountsPayableCurrent,1053532.000,4523502.000
AccountsPayableRelatedPartiesCurrent,345441.000,211140.000
AccruedIncomeTaxesCurrent,,3013109.000
AccruedSalesCommissionCurrent,516307.000,1189518.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,400915.000,841062.000
AdditionalPaidInCapital,710304.000,746635.000
AllowanceForDoubtfulAccountsReceivableCurrent,,3449685.000
Assets,16188268.000,25643671.000
AssetsCurrent,11436470.000,16996823.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,362549.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,181274.000,
CashAndCashEquivalentsAtCarryingValue,698283.000,2076458.000
CashEquivalentsAtCarryingValue,698283.000,2076458.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000
CommonStockSharesIssued,133979900.000,133979900.000
CommonStockValue,133980.000,133980.000
ConvertibleDebt,7000000.000,
DebtCurrent,668777.000,2518606.000
DeferredCosts,249688.000,241778.000
DeferredTaxAssetsLiabilitiesNet,830180.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,388007.000
DeferredTaxAssetsOperatingLossCarryforwards,830180.000,
DeferredTaxLiabilities,2866411.000,
DeferredTaxLiabilitiesNoncurrent,3696591.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,356430.000,
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,2166.000,
DepositLiabilitiesAccruedInterest,34994.000,159314.000
DerivativeLiabilitiesCurrent,,661778.000
EmployeeRelatedLiabilitiesCurrent,464447.000,871124.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,661778.000
FurnitureAndFixturesGross,52943.000,
GroundLeasesAccumulatedAmortization,229491.000,
GroundLeasesGross,917966.000,
IncomeTaxesReceivable,2060000.000,
Liabilities,11643345.000,21456665.000
LiabilitiesAndStockholdersEquity,16188268.000,25643671.000
LiabilitiesCurrent,5991365.000,16142670.000
LongTermDebt,6615014.000,11038320.000
LongTermDebtCurrent,-3829445.000,5724325.000
LongTermDebtNoncurrent,2785569.000,5313995.000
NotesAndLoansReceivableNetCurrent,75000.000,75000.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,23400.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,23400.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,23400.000,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,23400.000,
OtherAccruedLiabilitiesCurrent,92640.000,
OtherAssetsNoncurrent,2387286.000,2767383.000
OtherReceivablesNetCurrent,3070.000,7393260.000
OtherShortTermBorrowings,2815227.000,2994579.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,25000000.000,25000000.000
PrepaidExpenseAndOtherAssets,92448.000,389102.000
PropertyPlantAndEquipmentGross,2765427.000,6720527.000
PropertyPlantAndEquipmentNet,2364512.000,5879465.000
RetainedEarningsAccumulatedDeficit,3700639.000,3306391.000
SecurityDeposit,2137598.000,2137598.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,148629.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,0.190
StockholdersEquity,4544923.000,4187006.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4544923.000,4187006.000
