,2015-09-26,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,242500000.000,227100000.000,219100000.000,206600000.000,209500000.000,203800000.000,206600000.000
AccountsPayableRelatedPartiesCurrent,0.000,0.000,,,,,
AccountsReceivableNetCurrent,574700000.000,483900000.000,502900000.000,495800000.000,462200000.000,446900000.000,440700000.000
AccountsReceivableRelatedPartiesCurrent,0.000,0.000,,,,,
AccruedEmployeeBenefitsCurrent,,172600000.000,,,,62100000.000,
AccruedIncomeTaxesCurrent,35000000.000,31700000.000,24300000.000,17400000.000,23600000.000,10800000.000,11400000.000
AccruedLiabilitiesCurrent,415200000.000,467300000.000,463600000.000,456500000.000,365600000.000,329900000.000,355900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,307800000.000,314100000.000,323900000.000,315900000.000,328600000.000,322000000.000,340000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-354400000.000,-382700000.000,-370600000.000,-423400000.000,-436000000.000,-521400000.000,-472700000.000
AdditionalPaidInCapital,1613400000.000,1621700000.000,1627300000.000,1633000000.000,1637400000.000,1640400000.000,1646300000.000
AllowanceForDoubtfulAccountsReceivable,,23600000.000,,,,22000000.000,
Assets,3410000000.000,3309400000.000,3277200000.000,2792800000.000,2750000000.000,2603200000.000,2626300000.000
AssetsCurrent,1235100000.000,1157400000.000,1127000000.000,1134200000.000,1075900000.000,1007200000.000,1013800000.000
BilledContractReceivables,,1682500000.000,,,,1433700000.000,
BillingsInExcessOfCost,,52900000.000,,,,57200000.000,
BillingsInExcessOfCostCurrent,67100000.000,,52500000.000,62700000.000,55700000.000,,57900000.000
CapitalLeaseObligations,,9300000.000,,,,14700000.000,
CapitalLeaseObligationsCurrent,,300000.000,,,,200000.000,
CapitalLeaseObligationsNoncurrent,,9000000.000,,,,14500000.000,
CapitalLeasedAssetsGross,,7400000.000,,,,19900000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,5400000.000,,,,14200000.000,
CapitalLeasesFutureMinimumPaymentsDue,,11700000.000,,,,17100000.000,
