,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27
AllocatedShareBasedCompensationExpense,,,,132000.000,145000.000,,142000.000,139000.000,111000.000,121000.000,100000.000,90000.000,44000.000,37000.000
AssetImpairmentCharges,,,,,,,,,,,,,,979000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,3036000.000,,,-574000.000,
ComprehensiveIncomeNetOfTax,,,-1270000.000,-1382000.000,-1364000.000,-1488000.000,-1457000.000,-1506000.000,-1563000.000,-1437000.000,-1428000.000,-1424000.000,,-1848000.000
CostOfGoodsSold,21000.000,,24000.000,25000.000,37000.000,12000.000,16000.000,19000.000,7000.000,12000.000,14000.000,8000.000,4000.000,8000.000
DefinedContributionPlanCostRecognized,,,,,,,,,,16000.000,,,10000.000,
DefinedContributionPlanEmployerMatchingContributionPercent,,,,0.030,,,,,,,,,,
DepreciationDepletionAndAmortization,,,28000.000,,,,12000.000,,,13000.000,,,9000.000,17000.000
EarningsPerShareBasicAndDiluted,-0.070,-0.080,-0.080,-0.080,-0.080,-0.100,-0.050,-0.060,-0.060,-0.050,-0.040,-0.040,-0.030,-0.060
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,-2000.000,
GrossProfit,27000.000,,29000.000,32000.000,52000.000,15000.000,20000.000,21000.000,6000.000,14000.000,17000.000,5000.000,4000.000,8000.000
IncreaseDecreaseInAccountsPayable,,,-26000.000,,,,-136000.000,,,-82000.000,,,-32000.000,
IncreaseDecreaseInAccountsReceivable,,,-13000.000,,,,13000.000,,,-1000.000,,,3000.000,
IncreaseDecreaseInAccruedLiabilities,,,5000.000,,,,-183000.000,,,183000.000,,,15000.000,
IncreaseDecreaseInInventories,,,61000.000,,,,-27000.000,,,-15000.000,,,-5000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,144000.000,,,,180000.000,,,184000.000,,,177000.000,
InvestmentIncomeAmortizationOfPremium,,,30000.000,,,,15000.000,,,8000.000,,,,
InvestmentIncomeInterest,5000.000,6000.000,5000.000,4000.000,4000.000,2000.000,3000.000,5000.000,4000.000,2000.000,2000.000,1000.000,1000.000,
NetCashProvidedByUsedInContinuingOperations,,,-3431000.000,,,,-4987000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,276000.000,,,3644000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,276000.000,,,3644000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,-2198000.000,,,,-3530000.000,,,754000.000,,,407000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2198000.000,,,,-3530000.000,,,754000.000,,,407000.000,
NetCashProvidedByUsedInOperatingActivities,,,-1233000.000,,,,-1733000.000,,,-1362000.000,,,-981000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1233000.000,,,,-1733000.000,,,-1362000.000,,,-981000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,-1188000.000,-1271000.000,-1383000.000,-1365000.000,-1488000.000,-1456000.000,-1504000.000,-1566000.000,-1437000.000,-1428000.000,-1424000.000,-844000.000,-1848000.000
OperatingIncomeLoss,-1049000.000,-1194000.000,-1276000.000,-1387000.000,-1369000.000,-1490000.000,-1459000.000,-1509000.000,-1570000.000,-1439000.000,-1430000.000,-1425000.000,-845000.000,-1848000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,-844000.000,
OtherNoncashIncome,,,-15000.000,,,,,,,,,,,
PaymentsOfStockIssuanceCosts,,,,,,,33000.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,5000.000,,,,2000.000,,,,,,,
PaymentsToAcquireShortTermInvestments,,,3970000.000,,,,4169000.000,,,1216000.000,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,276000.000,,,,,,,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,,1777000.000,,,,641000.000,,,1970000.000,,,406000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,1000.000,
ProfitLoss,-1044000.000,,,,,,,,,,,,,
ResearchAndDevelopmentExpense,387000.000,483000.000,483000.000,667000.000,676000.000,657000.000,705000.000,757000.000,840000.000,639000.000,652000.000,604000.000,386000.000,433000.000
Revenues,,,,,,,,,,,,,8000.000,16000.000
RoyaltyExpense,,,,,,,,,,,,,300.000,
SalesRevenueGoodsNet,48000.000,,53000.000,57000.000,89000.000,27000.000,36000.000,40000.000,13000.000,26000.000,31000.000,13000.000,,
SalesRevenueNet,,,,,,,,,,,,,8000.000,16000.000
SellingGeneralAndAdministrativeExpense,689000.000,711000.000,822000.000,752000.000,745000.000,848000.000,774000.000,773000.000,736000.000,814000.000,795000.000,826000.000,463000.000,444000.000
ShareBasedCompensation,,,180000.000,,,,181000.000,,,121000.000,,,44000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,20000.000,,,171749.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,500000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,,,,6.390,,,0.850,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,0.210,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,38000.000,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,39000.000,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,15734291.000,15756346.000,16245579.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,16342017.000,16345579.000,,26746243.000,26944065.000,26979079.000,30881161.000,33014079.000,33014079.000,33014079.000,33014079.000
WeightedAverageNumberOfSharesOutstandingBasic,15734291.000,15756346.000,16245579.000,,,,,,,,,,,
