,2011-12-31,2012-12-31,2013-12-31
AcquisitionCosts,205047.000,,
AdjustmentForAmortization,,,533401.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,973306.000,973306.000
AllocatedShareBasedCompensationExpense,446595.000,283435.000,391372.000
AmortizationOfDebtDiscountPremium,581166.000,237454.000,
AmortizationOfFinancingCosts,289380.000,289380.000,
CapitalLeaseObligationsIncurred,314702.000,298532.000,654342.000
CashAndCashEquivalentsPeriodIncreaseDecrease,5346087.000,-2654894.000,1073322.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-1167409.000,,
CostOfServices,28025723.000,27489743.000,25643381.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,-295744.000,-171868.000
DeferredFederalIncomeTaxExpenseBenefit,,682114.000,1133834.000
DeferredIncomeTaxExpenseBenefit,-224305.000,-682114.000,-1133834.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000
DepreciationAndAmortization,5350973.000,6274488.000,7380483.000
DepreciationDepletionAndAmortization,5350973.000,6274488.000,7380483.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-151565.000,0.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,0.000,,
EarningsPerShareBasic,,-0.010,-0.050
EarningsPerShareBasicAndDiluted,-0.050,-0.010,-0.050
EarningsPerShareDiluted,,-0.010,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,0.000,,
FairValueOfAssetsAcquired,1553275.000,0.000,
GainLossOnDispositionOfAssets,-147249.000,0.000,
GoodwillAndIntangibleAssetImpairment,0.000,,
IncomeLossFromContinuingOperations,,-546993.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1009445.000,-933363.000,-2916313.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1015844.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.040,-0.010,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.010,0.000,
