,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1840000.000,816000.000,2307000.000,1382000.000,991000.000,1888000.000,1532000.000,2136000.000,1732000.000,1245000.000,1400000.000,6380000.000,7272000.000,5113000.000,7436000.000,1214000.000
AccountsReceivableNetCurrent,,,,147000.000,387000.000,90000.000,352000.000,115000.000,148000.000,134000.000,60000.000,11000.000,17000.000,15000.000,87000.000,3539000.000
AccruedLiabilitiesCurrent,1128000.000,1658000.000,2495000.000,2230000.000,2511000.000,3007000.000,3229000.000,3106000.000,3743000.000,3664000.000,4247000.000,2236000.000,4505000.000,3454000.000,5827000.000,4542000.000
AccruedProfessionalFeesCurrent,145000.000,211000.000,600000.000,553000.000,382000.000,523000.000,429000.000,264000.000,315000.000,292000.000,388000.000,201000.000,201000.000,226000.000,219000.000,195000.000
AccruedRoyaltiesCurrent,,,70000.000,18000.000,35000.000,53000.000,72000.000,22000.000,44000.000,51000.000,1000.000,18000.000,37000.000,53000.000,71000.000,323000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,19000.000,22000.000,41000.000,64000.000,99000.000,152000.000,182000.000,,,,430000.000,583000.000,733000.000,885000.000,920000.000,1251000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-500000.000,-742000.000,-3955000.000,-4150000.000,-8077000.000,-8593000.000,-8653000.000,-9320000.000,-8143000.000,-8847000.000,-8429000.000,-9862000.000,-9563000.000
AdditionalPaidInCapital,910000.000,77429000.000,112515000.000,205306000.000,206780000.000,253067000.000,254993000.000,257364000.000,259451000.000,261826000.000,263941000.000,266204000.000,268410000.000,282972000.000,286909000.000,290098000.000
Assets,23312000.000,52668000.000,115536000.000,197446000.000,187924000.000,221323000.000,207903000.000,193322000.000,186887000.000,133432000.000,147066000.000,135994000.000,168860000.000,167314000.000,151406000.000,134665000.000
AssetsCurrent,23114000.000,52611000.000,48465000.000,82269000.000,73380000.000,110544000.000,99909000.000,89380000.000,85706000.000,75333000.000,89019000.000,77056000.000,113657000.000,110945000.000,101542000.000,81933000.000
AssetsFairValueDisclosure,6137000.000,6385000.000,4670000.000,5105000.000,7211000.000,60424000.000,98826000.000,85760000.000,77651000.000,68432000.000,66454000.000,66777000.000,7968000.000,8715000.000,8715000.000,8213000.000
AvailableForSaleSecurities,5889000.000,6137000.000,4670000.000,3962000.000,3301000.000,2499000.000,2701000.000,2865000.000,,747000.000,747000.000,249000.000,747000.000,1494000.000,996000.000,494000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,1252000.000,1906000.000,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,171000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,5889000.000,6137000.000,4670000.000,4394000.000,3653000.000,2670000.000,1449000.000,959000.000,,747000.000,747000.000,249000.000,747000.000,1494000.000,996000.000,494000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,5000000.000,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,4115000.000,,,,4248000.000,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,4169000.000,4248000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,14349000.000,46169000.000,41084000.000,76743000.000,68271000.000,56786000.000,9823000.000,30164000.000,12591000.000,13521000.000,26755000.000,13814000.000,108759000.000,100847000.000,87307000.000,67529000.000
CashAndCashEquivalentsFairValueDisclosure,248000.000,248000.000,,747000.000,3486000.000,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,0.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,25041667.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,962619.000,21205578.000,23425487.000,28757418.000,28783500.000,34055464.000,34147861.000,34218611.000,34345197.000,34445434.000,34563816.000,34701500.000,34798120.000,36318541.000,36607922.000,36974456.000
CommonStockSharesOutstanding,962619.000,21205578.000,23425487.000,28757418.000,28783500.000,34055464.000,34147861.000,34218611.000,34345197.000,34445434.000,34563816.000,34701500.000,34798120.000,36318541.000,36607922.000,36974456.000
CommonStockValue,1000.000,21000.000,23000.000,29000.000,29000.000,34000.000,34000.000,34000.000,34000.000,35000.000,35000.000,35000.000,35000.000,36000.000,37000.000,37000.000
ConstructionInProgressGross,,,7000.000,6000.000,4000.000,,,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,13351902.000,13351902.000,,,,,,,,,,,,,
