,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,39229000.000,16756000.000,23922000.000,22961000.000,23271000.000,14533000.000,18933000.000,17281000.000,11582000.000,15823000.000,21927000.000,18435000.000,18678000.000,13232000.000,16110000.000,12120000.000,7358000.000,6801000.000,11070000.000,10306000.000,11021000.000,16010000.000,25295000.000
AccountsReceivableGrossNoncurrent,,,,,,,,,,,,,,,,,,,,,,8300000.000,
AccountsReceivableNetCurrent,9430000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,12100000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,18594000.000,34096000.000,46536000.000,41913000.000,36045000.000,36476000.000,43255000.000,45342000.000,42260000.000,87203000.000,51488000.000,52858000.000,60260000.000,110802000.000,83390000.000,84389000.000,71463000.000,109462000.000,91080000.000,109934000.000,106876000.000,96661000.000,85927000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-154383000.000,,,,-207615000.000,,,,-251769000.000,,-287620000.000,-309469000.000,309215000.000,-331411000.000,-354050000.000,-366656000.000,387451000.000,405199000.000,425514000.000,443486000.000,466151000.000,489107000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,23000.000,-26000.000,-112000.000,-48000.000,43000.000,-69000.000,-17000.000,-10000.000,30000.000,-12000.000,-4000.000,193000.000,672000.000,1211000.000,2031000.000,1669000.000,1527000.000,834000.000,423000.000,375000.000,57000.000,-230000.000,-592000.000
AdditionalPaidInCapital,183968000.000,187013000.000,189048000.000,192212000.000,195592000.000,201012000.000,202669000.000,205348000.000,208019000.000,209213000.000,214093000.000,215776000.000,220229000.000,221257000.000,224209000.000,222319000.000,229365000.000,228945000.000,230519000.000,232303000.000,234298000.000,238236000.000,243039000.000
AirlineRelatedInventoryAircraftFuel,,,,,,,,,,,,,,,,,,3900000.000,,,,,
Assets,701978000.000,706743000.000,793242000.000,820721000.000,821081000.000,798194000.000,859253000.000,862552000.000,843869000.000,930191000.000,904242000.000,1317329000.000,1269904000.000,1239385000.000,1298977000.000,1317481000.000,1303907000.000,1351662000.000,1404795000.000,1446965000.000,1534814000.000,1671576000.000,1749744000.000
AssetsCurrent,391945000.000,376361000.000,430762000.000,447029000.000,435921000.000,415267000.000,474677000.000,431188000.000,358773000.000,429921000.000,426923000.000,634461000.000,440313000.000,433627000.000,476783000.000,452895000.000,403477000.000,395243000.000,400515000.000,427901000.000,393429000.000,422054000.000,426147000.000
AvailableForSaleSecurities,,,,,,,,,,,276274000.000,225472000.000,425479000.000,335685000.000,336148000.000,336432000.000,320255000.000,320295000.000,332631000.000,339144000.000,334880000.000,415468000.000,
AvailableForSaleSecuritiesAmortizedCost,,244585000.000,318006000.000,335554000.000,335802000.000,337542000.000,408522000.000,354496000.000,287957000.000,333105000.000,276278000.000,225445000.000,425579000.000,335809000.000,336166000.000,336452000.000,320278000.000,320480000.000,332666000.000,339106000.000,335144000.000,415928000.000,
AvailableForSaleSecuritiesCurrent,,154779000.000,210780000.000,201226000.000,199990000.000,239139000.000,284697000.000,272063000.000,250067000.000,253378000.000,254769000.000,212982000.000,272555000.000,269817000.000,295399000.000,286897000.000,246985000.000,245583000.000,240654000.000,255424000.000,269341000.000,269269000.000,288727000.000
AvailableForSaleSecuritiesFairValueDisclosure,,244544000.000,317828000.000,335506000.000,335845000.000,337473000.000,408505000.000,354486000.000,287987000.000,333093000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,-70000.000,-200000.000,-67000.000,8000.000,-88000.000,85000.000,55000.000,9000.000,-37000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,29000.000,22000.000,19000.000,51000.000,19000.000,68000.000,45000.000,39000.000,25000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,8524000.000,,,,16233000.000,,,,20136000.000,,,,31840000.000,,,,38206000.000,,,,40392000.000,
CashAndCashEquivalentsAtCarryingValue,172204000.000,150740000.000,139548000.000,170981000.000,157123000.000,89557000.000,116607000.000,86379000.000,32988000.000,97711000.000,90118000.000,335263000.000,86197000.000,89610000.000,107108000.000,93471000.000,78545000.000,87112000.000,102134000.000,105683000.000,48718000.000,64711000.000,64732000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,,,,0.001,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,,,,100000000.000,
CommonStockSharesIssued,21542685.000,21573794.000,21677144.000,21738881.000,21791412.000,21899155.000,21983851.000,22013140.000,22037360.000,22036893.000,22143224.000,22144250.000,22176778.000,22174241.000,22213050.000,22218567.000,,22250210.000,,,,22469413.000,
CommonStockSharesOutstanding,19051260.000,19079907.000,19174764.000,19234359.000,19282965.000,19333516.000,19121738.000,19044049.000,18577530.000,18544248.000,17907911.000,17908161.000,17484393.000,17413307.000,17149448.000,16980329.000,,16802897.000,,,,16633425.000,
CommonStockValue,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,22000.000,23000.000
ContractualObligationDueAfterFifthYear,,,,,,,,,,,,,,,,,,,,,,2988000.000,
ContractualObligationDueInFifthYear,,,,,,,,,,,,,,,,,,,,,,673000.000,
ContractualObligationDueInFourthYear,,,,,,,,,,,,,,,,,,,,,,41537000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,,395728000.000,
ContractualObligationDueInSecondYear,,,,,,,,,,,,,,,,,,,,,,117148000.000,
ContractualObligationDueInThirdYear,,,,,,,,,,,,,,,,,,,,,,79082000.000,
DebtInstrumentFairValue,,146069000.000,,,,150852000.000,,144636000.000,174694000.000,224850000.000,218542000.000,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.046,,,,,,,,,,,,,,,0.018,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,145114000.000,179705000.000,234300000.000,229339000.000,619415000.000,606316000.000,,617263000.000,627616000.000,,,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,,,1300000.000,,,,1100000.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,22936000.000,,,,19823000.000,
DeferredTaxAssetsNetCurrent,98000.000,13000.000,13000.000,13000.000,14000.000,796000.000,851000.000,818000.000,744000.000,4206000.000,3503000.000,4039000.000,3003000.000,6271000.000,6271000.000,6271000.000,6271000.000,0.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,,,,,,,,294.000,,,,0.000,,,,,
DeferredTaxLiabilitiesCurrent,297000.000,,,,,,,,,,,,,,,,,,,,,,
