,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,733000.000,733000.000,733000.000,733000.000,,,,,,,,,,,,,,
AccountsPayableCurrent,78435000.000,77157000.000,83859000.000,92921000.000,84931000.000,74782000.000,76303000.000,85017000.000,85759000.000,86368000.000,84884000.000,91245000.000,63834000.000,61991000.000,58593000.000,66458000.000,66682000.000,59012000.000,55225000.000,69261000.000,73493000.000,66596000.000,62594000.000,82390000.000
AccountsReceivableNetCurrent,126039000.000,129972000.000,162354000.000,182622000.000,160329000.000,153107000.000,141503000.000,158852000.000,158371000.000,150988000.000,133736000.000,150599000.000,102892000.000,111984000.000,105102000.000,113655000.000,114456000.000,112595000.000,94937000.000,112649000.000,125638000.000,122286000.000,113225000.000,140994000.000
AccrualForEnvironmentalLossContingenciesGross,,,,,,,,,1340000.000,1340000.000,944000.000,944000.000,944000.000,944000.000,,865000.000,715000.000,715000.000,,505000.000,525000.000,488000.000,,298000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,263495000.000,,,,276231000.000,,,,222165000.000,,,,237493000.000,,,,242632000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,2399000.000,-538000.000,-229000.000,-111000.000,-254000.000,-16000.000,-160000.000,1000.000,936000.000,208000.000,-28000.000,390000.000,-60000.000,-19000.000,-83000.000,-18000.000,299000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,-12000.000,-12000.000,12000.000,12000.000,12000.000,12000.000,12000.000,-129000.000,-84000.000,-84000.000,-84000.000,-84000.000,-84000.000,-84000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,-10165000.000,-24524000.000,-24357000.000,-30335000.000,-26157000.000,-23971000.000,-36499000.000,-45603000.000,-60565000.000,-57543000.000,-70100000.000,-70296000.000,-65568000.000,-63735000.000,-64373000.000,-67895000.000,-64832000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9197000.000,-12501000.000,-9615000.000,4752000.000,-14475000.000,-9478000.000,-10282000.000,-7778000.000,-25074000.000,-24598000.000,-30458000.000,-26423000.000,-23999000.000,-36671000.000,-45473000.000,-59545000.000,-57251000.000,-70044000.000,-69822000.000,-65544000.000,-63670000.000,-64456000.000,-67913000.000,-64533000.000
AdditionalPaidInCapital,164311000.000,165205000.000,170775000.000,181107000.000,182373000.000,183600000.000,184822000.000,184187000.000,185498000.000,186857000.000,187742000.000,188909000.000,190049000.000,191437000.000,192892000.000,196029000.000,197042000.000,198090000.000,199254000.000,200350000.000,202283000.000,203976000.000,206504000.000,208331000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1623000.000,1612000.000,1485000.000,1671000.000,2397000.000,2757000.000,3394000.000,3534000.000,3411000.000,3185000.000,3514000.000,3693000.000,2155000.000,1849000.000,2017000.000,1296000.000,1464000.000,1057000.000,1066000.000,1159000.000,1592000.000,1563000.000,1630000.000,1742000.000
Assets,408806000.000,413362000.000,697657000.000,691898000.000,640520000.000,618000000.000,592691000.000,624872000.000,594406000.000,603604000.000,588322000.000,612956000.000,583608000.000,511736000.000,398751000.000,377321000.000,391498000.000,365866000.000,364252000.000,393726000.000,419199000.000,413602000.000,394529000.000,519546000.000
AssetsCurrent,259659000.000,268160000.000,390123000.000,378109000.000,349712000.000,329494000.000,311054000.000,343497000.000,335499000.000,345730000.000,340236000.000,362398000.000,384694000.000,321842000.000,245511000.000,236368000.000,246357000.000,235538000.000,231909000.000,255307000.000,275782000.000,269723000.000,240893000.000,283113000.000
AssetsFairValueDisclosure,,,,,1832000.000,4270000.000,4352000.000,4975000.000,1391000.000,1193000.000,945000.000,973000.000,1290000.000,325000.000,479000.000,1510000.000,730000.000,400000.000,474000.000,3000.000,,,,
AssetsNoncurrent,149147000.000,145202000.000,307534000.000,313789000.000,290808000.000,288506000.000,281637000.000,281375000.000,258907000.000,257874000.000,248086000.000,250558000.000,198914000.000,189894000.000,153240000.000,140953000.000,145141000.000,130328000.000,132343000.000,138419000.000,143417000.000,143879000.000,153636000.000,236433000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,106347000.000,,,,,,,,,,,
BorrowedFunds,,,,,,,,,,,197232000.000,205636000.000,205102000.000,183239000.000,30306000.000,23388000.000,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,0.240,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,36448000.000,43235000.000,78731000.000,42934000.000,39164000.000,35566000.000,44555000.000,46724000.000,37023000.000,46057000.000,62825000.000,48427000.000,45757000.000,40950000.000,43021000.000,23869000.000,22860000.000,29289000.000,54361000.000,48373000.000,55284000.000,50560000.000,50389000.000,44909000.000
CommonStockNoParValue,0.000,0.000,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,26451000.000,26451000.000,27097000.000,28387000.000,28433000.000,28433000.000,28433000.000,28803000.000,28803000.000,28803000.000,28803000.000,28851000.000,28851000.000,28853000.000,28853000.000,28900000.000,28900000.000,28907000.000,28907000.000,28958000.000,28966000.000,28966000.000,28966000.000,28966000.000
CommonStockSharesOutstanding,25577000.000,25576000.000,26222000.000,28014000.000,28054000.000,27915000.000,27913000.000,28489000.000,28487000.000,28484000.000,28483000.000,28244000.000,28244000.000,28221000.000,28221000.000,28018000.000,27913000.000,27912000.000,27912000.000,27838000.000,27843000.000,27843000.000,27850000.000,28144000.000
CommonStockValue,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,27632000.000,22895000.000,18363000.000,21033000.000,20796000.000,18165000.000,16686000.000,14226000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.100,,,,,,,,,,,,,,,,,
DeferredCompensationLiabilityCurrent,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,,,,,0.000,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,1564000.000,,,,1168000.000,,,,1767000.000,,1622000.000,1525000.000,1428000.000,,,,1471000.000,
DeferredIncomeTaxLiabilities,,,,,,,64946000.000,,,,56498000.000,,,,52902000.000,,,,45372000.000,,,,47285000.000,
DeferredTaxAssetsGross,,,,,,,79025000.000,,,,77086000.000,,,,75440000.000,,,,66067000.000,,,,59192000.000,
DeferredTaxAssetsInventory,,,,,,,3200000.000,,,,2943000.000,,,,2009000.000,,,,2108000.000,,,,2156000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-57711000.000,,,,-51239000.000,,,,-45369000.000,,,,-38696000.000,,,,782000.000,
DeferredTaxAssetsNet,,,,,,,7235000.000,,,,5259000.000,,,,7533000.000,,,,6676000.000,,,,48067000.000,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,,,,,,,,10542000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,44057000.000,,,,45859000.000,,,,48166000.000,,,,39846000.000,,,,28952000.000,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,11897000.000,,,,12900000.000,,,,12697000.000,,,,12990000.000,,,,14135000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,3860000.000,,,,3653000.000,,,,3675000.000,,,,3902000.000,,,,4785000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,,,,,,,1700000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,5420000.000,,,,8883000.000,,,,7493000.000,,,,5643000.000,,,,7609000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,,,562000.000,,,,489000.000,,,,387000.000,,,,281000.000,,,,245000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,71790000.000,,,,71827000.000,,,,67907000.000,,,,59391000.000,,,,11125000.000,
DeferredTaxLiabilitiesNoncurrent,,,69110000.000,68611000.000,66912000.000,66957000.000,59819000.000,59967000.000,56554000.000,55407000.000,57026000.000,57844000.000,58180000.000,54367000.000,50006000.000,45646000.000,45157000.000,41261000.000,41332000.000,43092000.000,43533000.000,43290000.000,9760000.000,19710000.000
DeferredTaxLiabilitiesOther,,,,,,,4315000.000,,,,1764000.000,,,,976000.000,,,,1074000.000,,,,1358000.000,
