,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,,2300000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,5528000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,147000.000,,,,,,,,,,,,
AdvertisingExpense,1600000.000,1200000.000,1800000.000,1500000.000,1500000.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,2653000.000,,5999000.000,5929000.000,,,6434000.000,6307000.000,,4810000.000,4082000.000,3112000.000,3185000.000,2848000.000
AmortizationOfDebtDiscountPremium,,50000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,4200000.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,7836000.000,8247000.000,7993000.000,,,9387000.000,9606000.000,9754000.000,-19574000.000,9521000.000,10833000.000,10533000.000,-21052000.000,11352000.000
CapitalExpendituresIncurredButNotYetPaid,,5585000.000,,,,623000.000,,,,563000.000,,,,1423000.000
CapitalLeaseObligationsIncurred,,1769000.000,,,,325000.000,,,,151000.000,,,,2452000.000
CapitalizedComputerSoftwareAdditions,,2100000.000,2200000.000,2300000.000,2800000.000,,,,,,3400000.000,3300000.000,,2900000.000
CapitalizedComputerSoftwareAmortization,,1100000.000,1200000.000,1400000.000,1500000.000,1600000.000,1800000.000,2000000.000,2200000.000,3600000.000,,,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,2700000.000,2900000.000,,3000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,104301000.000,,,,-15001000.000,,,,-11168000.000,,,,-21268000.000
ComprehensiveIncomeNetOfTax,-6836000.000,-11193000.000,-9766000.000,-22885000.000,-20572000.000,-36972000.000,-24294000.000,-136566000.000,-12744000.000,-20946000.000,-16994000.000,-10808000.000,-17721000.000,-22390000.000
CostOfRevenue,31877000.000,37535000.000,46923000.000,54952000.000,,,,,,,,,,
